BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
SMAL,2022-09-06,Сбербанк,SBER,61,17856.68,143.74,122.89,143.74,,138.34,132.33,133,,,,0.0,0.0,0.0,0,3,SUR,-6.48
TQBR,2022-09-06,Сбербанк,SBER,163772,11990944909.2,140.9,135.22,141.07,137.23,138.34,137.23,86674520,138.34,138.34,137.23,11990944909.2,11990944909.2,11990944909.2,0,3,SUR,-2.67
SMAL,2022-09-07,Сбербанк,SBER,870,410097.88,135.03,135.0,138.5,,137.26,136.0,3032,,,,0.0,0.0,0.0,0,3,SUR,2.77
TQBR,2022-09-07,Сбербанк,SBER,115963,8339250748.2,136.96,135.41,139.19,136.86,137.26,136.86,60753730,137.26,137.26,136.86,8339250748.2,8339250748.2,8339250748.2,0,3,SUR,-0.27
SMAL,2022-09-08,Сбербанк,SBER,166,74012.5,133.63,133.33,136.99,,135.59,134.94,552,,,,0.0,0.0,0.0,0,3,SUR,-0.78
TQBR,2022-09-08,Сбербанк,SBER,108835,7829982200.8,136.69,134.0,137.4,134.51,135.59,134.51,57744420,135.6,135.6,134.51,7829982200.8,7829982200.8,7829982200.8,0,3,SUR,-1.72
SMAL,2022-09-09,Сбербанк,SBER,185,72225.69,135.62,132.84,138.0,,136.35,137.5,531,,,,0.0,0.0,0.0,0,3,SUR,1.9
TQBR,2022-09-09,Сбербанк,SBER,103960,6696870325.8,134.41,134.23,138.47,138.15,136.35,138.15,49115280,136.35,136.35,138.15,6696870325.8,6696870325.8,6696870325.8,0,3,SUR,2.71
SMAL,2022-09-12,Сбербанк,SBER,56,15144.76,136.85,134.5,139.0,,138.85,137.46,110,,,,0.0,0.0,0.0,0,3,SUR,-0.03
TQBR,2022-09-12,Сбербанк,SBER,120078,7304865311.8,137.07,136.8,140.37,138.0,138.85,138.7,52610620,138.89,138.89,138.0,6952542999.5,6952542999.5,6952542999.5,0,3,SUR,0.4
SMAL,2022-09-13,Сбербанк,SBER,430,191916.87,138.0,135.58,140.0,,137.63,137.49,1410,,,,0.0,0.0,0.0,0,3,SUR,0.02
TQBR,2022-09-13,Сбербанк,SBER,95022,6135930533.9,138.7,136.15,139.37,137.43,137.63,137.0,44582700,137.65,137.65,137.43,5877220554.6,5877220554.6,5877220554.6,0,3,SUR,-1.23
SMAL,2022-09-14,Сбербанк,SBER,137,62289.86,134.93,134.63,139.3,,136.85,138.01,455,,,,0.0,0.0,0.0,0,3,SUR,0.38
TQBR,2022-09-14,Сбербанк,SBER,127945,8599239020.7,136.6,135.2,139.29,139.1,136.85,138.9,62838520,136.73,136.73,139.1,8091830466.2,8091830466.2,8091830466.2,0,3,SUR,1.39
SMAL,2022-09-15,Сбербанк,SBER,147,58539.61,139.98,137.12,139.98,,138.95,138.31,424,,,,0.0,0.0,0.0,0,3,SUR,0.22
TQBR,2022-09-15,Сбербанк,SBER,108963,7819974773.2,139.15,137.61,140.28,139.7,138.95,139.48,56243810,139.02,139.02,139.7,7555723971.4,7555723971.4,7555723971.4,0,3,SUR,0.42
SMAL,2022-09-16,Сбербанк,SBER,166,68098.49,137.98,137.0,140.55,,139.04,139.17,496,,,,0.0,0.0,0.0,0,3,SUR,0.62
SPEQ,2022-09-16,Сбербанк,SBER,586,2897188608.0,139.52,139.52,139.52,,,139.52,20765400,,,,0.0,0.0,0.0,0,3,SUR,13.3
TQBR,2022-09-16,Сбербанк,SBER,136911,9983110793.7,139.37,136.8,141.39,137.8,139.04,137.73,71799280,139.08,139.08,137.8,9701062321.2,9701062321.2,9701062321.2,0,3,SUR,-1.25
SMAL,2022-09-19,Сбербанк,SBER,102,47835.63,137.5,137.0,139.0,,137.96,139.0,349,,,,0.0,0.0,0.0,0,3,SUR,-0.12
TQBR,2022-09-19,Сбербанк,SBER,73834,4590344282.8,137.4,137.07,139.08,137.85,137.96,138.04,33272190,137.97,137.97,137.85,4420996466.5,4420996466.5,4420996466.5,0,3,SUR,0.23
SMAL,2022-09-20,Сбербанк,SBER,105,42439.49,134.53,123.0,137.59,,129.8,123.0,332,,,,0.0,0.0,0.0,0,3,SUR,-11.51
TQBR,2022-09-20,Сбербанк,SBER,370021,27120994882.9,137.87,122.42,138.35,125.0,129.8,125.1,208947780,131.15,131.15,125.0,21391510081.3,21391510081.3,21391510081.3,0,3,SUR,-9.37
SMAL,2022-09-21,Сбербанк,SBER,117,42595.8,118.01,117.44,125.5,,119.5,123.97,360,,,,0.0,0.0,0.0,0,3,SUR,0.79
TQBR,2022-09-21,Сбербанк,SBER,245603,16327145213.9,112.5,109.27,123.98,119.89,119.5,120.23,136625430,119.47,119.47,119.89,15772088940.0,15772088940.0,15772088940.0,0,3,SUR,-3.89
SMAL,2022-09-22,Сбербанк,SBER,115,40479.1,124.99,120.5,125.99,,123.95,124.02,327,,,,0.0,0.0,0.0,0,3,SUR,0.04
TQBR,2022-09-22,Сбербанк,SBER,190112,14562188054.0,120.25,120.25,126.95,124.35,123.95,124.31,117479960,123.94,123.94,124.35,13959341448.5,13959341448.5,13959341448.5,0,3,SUR,3.39
SMAL,2022-09-23,Сбербанк,SBER,111,33742.35,123.1,117.0,123.1,,120.03,120.59,285,,,,0.0,0.0,0.0,0,3,SUR,-2.77
TQBR,2022-09-23,Сбербанк,SBER,169766,10311649883.2,124.49,117.35,124.5,118.61,120.03,119.39,85906070,120.07,120.07,118.61,9917726631.3,9917726631.3,9917726631.3,0,3,SUR,-3.96
SMAL,2022-09-26,Сбербанк,SBER,48,11260.1,119.0,108.0,120.47,,111.8,108.0,101,,,,0.0,0.0,0.0,0,3,SUR,-10.44
TQBR,2022-09-26,Сбербанк,SBER,276802,16617787749.1,114.0,105.0,117.99,110.08,111.8,107.06,148638170,112.07,112.07,110.08,15412447998.5,15412447998.5,15412447998.5,0,3,SUR,-10.33
SMAL,2022-09-27,Сбербанк,SBER,93,34543.42,119.97,106.0,124.0,,110.19,119.95,316,,,,0.0,0.0,0.0,0,3,SUR,11.06
TQBR,2022-09-27,Сбербанк,SBER,166523,10025188385.2,110.0,107.07,113.89,111.9,110.19,112.92,90981060,109.92,109.92,111.9,8872274108.7,8872274108.7,8872274108.7,0,3,SUR,5.47
SMAL,2022-09-28,Сбербанк,SBER,73,22712.35,115.0,107.34,121.97,,111.85,121.97,206,,,,0.0,0.0,0.0,0,3,SUR,1.68
TQBR,2022-09-28,Сбербанк,SBER,148079,8720766869.9,112.0,109.13,115.2,110.39,111.85,111.06,77969660,111.91,111.91,110.39,8120313716.9,8120313716.9,8120313716.9,0,3,SUR,-1.65
SMAL,2022-09-29,Сбербанк,SBER,72,20713.83,111.0,107.0,111.99,,109.81,109.84,192,,,,0.0,0.0,0.0,0,3,SUR,-9.95
TQBR,2022-09-29,Сбербанк,SBER,131846,7411211658.2,111.59,107.68,112.2,109.13,109.81,110.41,67487760,109.77,109.77,109.13,6350975941.6,6350975941.6,6350975941.6,0,3,SUR,-0.59
SMAL,2022-09-30,Сбербанк,SBER,79,24159.67,112.0,99.78,113.0,,109.08,110.0,225,,,,0.0,0.0,0.0,0,3,SUR,0.15
TQBR,2022-09-30,Сбербанк,SBER,222212,14569420124.9,111.0,103.4,113.4,108.7,109.08,110.21,133569040,109.02,109.02,108.7,13662616604.8,13662616604.8,13662616604.8,0,3,SUR,-0.18
SMAL,2022-10-03,Сбербанк,SBER,70,25686.51,107.06,107.06,114.5,,111.96,114.5,228,,,,0.0,0.0,0.0,0,3,SUR,4.09
TQBR,2022-10-03,Сбербанк,SBER,149577,8280923624.7,110.62,109.0,114.65,114.03,111.96,114.35,73960960,111.77,111.77,114.03,7629646368.6,7629646368.6,7629646368.6,0,3,SUR,3.76
SMAL,2022-10-04,Сбербанк,SBER,86,24527.22,114.5,109.36,114.8,,112.14,110.5,222,,,,0.0,0.0,0.0,0,3,SUR,-3.49
TQBR,2022-10-04,Сбербанк,SBER,132828,9371218814.4,115.06,110.3,115.5,111.26,112.14,110.55,83564680,112.2,112.2,111.26,8947834612.2,8947834612.2,8947834612.2,0,3,SUR,-3.32
SMAL,2022-10-05,Сбербанк,SBER,73,19615.93,110.5,106.08,110.5,,108.13,109.5,182,,,,0.0,0.0,0.0,0,3,SUR,-0.9
TQBR,2022-10-05,Сбербанк,SBER,150329,9776634296.1,110.49,106.25,110.49,109.0,108.13,108.51,90416920,108.08,108.08,109.0,9291607326.2,9291607326.2,9291607326.2,0,3,SUR,-1.85
SMAL,2022-10-06,Сбербанк,SBER,39,10152.25,109.0,107.33,109.5,,108.81,108.0,94,,,,0.0,0.0,0.0,0,3,SUR,-1.37
TQBR,2022-10-06,Сбербанк,SBER,98405,5630301035.4,108.65,107.57,110.38,108.55,108.81,108.24,51741480,108.84,108.84,108.55,5351459789.3,5351459789.3,5351459789.3,0,3,SUR,-0.25
SMAL,2022-10-07,Сбербанк,SBER,63,17928.15,109.95,102.7,109.95,,105.08,104.99,172,,,,0.0,0.0,0.0,0,3,SUR,-2.79
TQBR,2022-10-07,Сбербанк,SBER,176627,9560941533.5,107.7,101.3,108.48,103.83,105.08,101.5,90989490,105.99,105.99,103.83,7122520435.4,7122520435.4,7122520435.4,0,3,SUR,-6.23
SMAL,2022-10-10,Сбербанк,SBER,72,20567.85,98.52,98.51,106.5,,103.01,106.5,199,,,,0.0,0.0,0.0,0,3,SUR,1.44
TQBR,2022-10-10,Сбербанк,SBER,236360,12100541809.1,96.55,96.5,106.77,106.39,103.01,106.71,117465350,102.82,102.82,106.39,11385261358.2,11385261358.2,11385261358.2,0,3,SUR,5.13
SMAL,2022-10-11,Сбербанк,SBER,51,12517.58,104.0,104.0,108.51,,106.71,105.1,118,,,,0.0,0.0,0.0,0,3,SUR,-1.31
TQBR,2022-10-11,Сбербанк,SBER,161914,8212972233.2,106.5,104.26,108.3,107.45,106.71,107.72,76962080,106.64,106.64,107.45,7645444281.7,7645444281.7,7645444281.7,0,3,SUR,0.95
