Date,FuturesCode,WeightedAvgPrice,SettlementPrice,FirstDealPrice,MaxPrice,MinPrice,LastDealPrice,Change,VolumeLastDeal,NumOfDeals,TradingVolume RUB,TradingVolume contr,OpenPositionsVolume RUB,OpenPositionsVolume contr,MarginRequirements
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
04.01.2021,BRF1,"51,28","51,26","51,35","51,53","51,14","51,27","-0,27 %",50,15 230,9 083 037 005,240 246,-,-,10 097
05.01.2021,BRG1,"51,73","52,87","51,24","53,06","50,58","52,86","+2,58 %",1,154 728,74 458 569 937,1 937 554,14 354 505 023,365 456,10 978
06.01.2021,BRG1,"53,76","54,33","52,94","54,62","52,67","54,38","+2,88 %",1,193 366,98 866 320 215,2 486 797,17 508 172 524,435 758,11 107
08.01.2021,BRG1,"54,69","55,42","54,31","55,49","53,11","55,47","+2,00 %",5,142 468,71 925 211 898,1 768 768,18 937 569 926,459 570,9 046
11.01.2021,BRG1,"55,41","55,56","55,43","56,16","55,01","55,57","+0,18 %",1,125 354,56 102 626 259,1 354 714,19 055 391 580,458 902,9 078
12.01.2021,BRG1,"56,23","56,49","55,6","56,77","55,38","56,45","+1,58 %",5,139 047,89 514 883 910,2 159 580,40 764 531 536,978 984,9 156
13.01.2021,BRG1,"56,54","56,48","56,56","57,3","55,82","56,42","-0,05 %",3,125 746,55 427 166 250,1 331 222,41 565 164 262,999 294,9 105
14.01.2021,BRG1,"55,92","55,48","56,4","56,53","55,28","55,5","-1,63 %",9,123 295,52 323 650 295,1 274 476,41 674 261 085,1 023 198,6 697
15.01.2021,BRG1,"55,59","54,97","55,57","56,55","54,71","54,98","-0,94 %",16,128 626,62 498 409 339,1 523 055,43 853 250 001,1 080 704,6 603
18.01.2021,BRG1,"54,97","54,96","54,94","55,25","54,56","54,96","-0,04 %",30,113 563,54 507 395 628,1 335 991,42 172 419 921,1 033 862,6 666
19.01.2021,BRG1,"55,43","55,95","54,96","56,07","54,74","55,95","+1,80 %",1,107 806,45 161 546 613,1 103 986,44 017 370 382,1 066 014,6 726
20.01.2021,BRG1,"56,27","56,4","55,94","56,65","55,76","56,33","+0,68 %",28,119 097,47 058 194 555,1 138 353,43 930 640 406,1 060 252,6 742
21.01.2021,BRG1,"55,9","55,93","56,34","56,49","55,5","55,91","-0,75 %",28,117 432,46 168 783 079,1 121 567,43 215 532 775,1 049 304,6 687
22.01.2021,BRG1,"55,29","55,61","55,95","56,25","54,5","55,53","-0,68 %",2,151 275,73 624 975 663,1 777 548,41 282 915 874,990 910,6 723
25.01.2021,BRG1,"55,53","55,67","55,49",56,"55,11","55,65","+0,22 %",2,125 374,59 039 032 045,1 404 243,42 297 729 591,1 003 472,6 739
26.01.2021,BRG1,"55,9","55,96","55,54","56,36","55,14","55,93","+0,50 %",1,119 572,54 584 828 110,1 301 555,40 342 822 107,960 852,6 790
27.01.2021,BRG1,"55,87","56,18","55,9","56,49","55,18","56,28","+0,63 %",1,106 244,59 190 080 180,1 399 778,30 423 279 308,715 558,6 787
28.01.2021,BRG1,56,"55,62","56,2","56,59","55,32","55,71","-1,01 %",10,99 531,55 228 759 140,1 296 178,16 627 181 582,392 892,6 778
29.01.2021,BRG1,"55,79","56,08","55,74","56,37","55,02","56,07","+0,65 %",5,74 669,26 606 529 273,632 936,10 350 974 613,244 974,6 791
01.02.2021,BRG1,"55,92","55,88","56,06","56,06","55,82","55,89","-0,32 %",1,17 720,10 025 558 315,236 181,-,-,6 727
02.02.2021,BRH1,"57,13","57,77","55,66","58,05","55,45","57,83","+3,84 %",38,158 139,81 222 376 412,1 878 699,30 323 310 413,693 570,7 356
03.02.2021,BRH1,"58,03","58,63","57,85","58,73","57,32","58,69","+1,49 %",2,131 417,62 392 539 371,1 414 890,32 080 644 087,720 016,7 465
04.02.2021,BRH1,"58,68","58,4","58,7","59,04","58,08","58,41","-0,48 %",1,125 074,72 193 671 223,1 625 946,40 294 109 204,911 892,7 364
05.02.2021,BRH1,"59,27","59,54","58,42","59,9","58,28","59,58","+2,00 %",1,126 411,55 624 565 819,1 256 469,38 906 571 181,874 822,7 408
08.02.2021,BRH1,60,"60,33","59,58","60,43","59,25","60,36","+1,31 %",1,105 158,60 598 617 648,1 360 191,47 751 904 299,1 065 900,7 449
09.02.2021,BRH1,"60,61","60,59","60,32","61,28","60,09","60,52","+0,26 %",9,127 193,59 795 990 859,1 332 279,48 005 109 458,1 069 906,7 416
10.02.2021,BRH1,"61,21","61,26","60,66","61,63","60,62","61,36","+1,39 %",1,117 249,54 453 315 252,1 204 120,49 031 890 577,1 083 384,7 464
11.02.2021,BRH1,"61,28","61,38","61,4","61,71","60,84","61,4","+0,06 %",3,97 501,42 627 130 075,945 118,47 164 067 256,1 044 006,7 453
12.02.2021,BRH1,61,"61,55","61,36","61,68","60,37","61,6","+0,33 %",1,117 167,56 105 602 971,1 243 837,48 376 723 114,1 062 850,7 483
15.02.2021,BRH1,"62,82","63,31","61,6","63,57","61,48","63,4","+2,92 %",25,137 698,69 968 916 415,1 518 750,48 597 986 203,1 046 640,7 583
16.02.2021,BRH1,"63,14","63,04","63,4","63,73","62,7","63,07","-0,52 %",1,119 544,81 045 409 311,1 743 019,39 271 210 424,845 916,7 527
17.02.2021,BRH1,"63,73","63,72","63,15","64,73","62,84","63,69","+0,98 %",1,175 947,93 254 529 984,1 974 054,40 679 725 517,861 292,7 658
18.02.2021,BRH1,"64,47","64,19","63,65","65,14","63,53","64,18","+0,77 %",1,170 364,108 770 766 341,2 276 769,50 947 230 059,1 071 024,7 687
19.02.2021,BRH1,"63,45","63,62","64,22","64,62","62,5","63,57","-0,95 %",1,215 130,119 620 897 676,2 549 226,47 941 871 883,1 018 992,7 617
20.02.2021,BRH1,"63,04","62,72","63,71","63,79","62,5","62,71","-1,35 %",1,72 822,42 853 935 040,918 025,46 225 205 674,995 252,7 479
22.02.2021,BRH1,"63,85","64,52","62,74","64,75","62,66","64,53","+2,90 %",6,88 009,41 231 922 068,868 392,48 143 932 322,1 003 424,7 738
24.02.2021,BRH1,"65,75","67,13","64,53","67,21","64,36","67,15","+4,06 %",2,152 809,79 503 513 664,1 639 454,46 416 110 725,937 510,7 929
25.02.2021,BRH1,"67,2","66,89","67,03","67,73","66,49","66,95","-0,30 %",2,138 218,104 124 389 506,2 092 775,28 319 619 749,571 826,7 872
26.02.2021,BRH1,"66,35","66,11","66,92","67,28","65,71","66,11","-1,26 %",2,108 852,61 598 055 647,1 240 507,15 985 508 963,323 120,7 830
01.03.2021,BRH1,"66,07","65,95","66,11","66,23","65,94","65,96","-0,23 %",1,20 745,12 735 827 911,260 373,-,-,7 769
02.03.2021,BRJ1,"63,63","63,7","64,79","65,09","62,67","63,64","-1,70 %",10,218 992,112 820 526 380,2 400 923,48 304 022 475,1 026 890,8 015
03.03.2021,BRJ1,"63,47","64,02","63,67","64,2","62,56","63,94","+0,47 %",1,221 062,118 911 835 263,2 532 309,49 624 548 810,1 047 736,7 953
04.03.2021,BRJ1,"64,6","66,1","63,95","66,17","63,39","66,15","+3,46 %",1,279 939,150 423 840 820,3 160 984,49 643 305 954,1 019 452,8 197
05.03.2021,BRJ1,"67,92","68,86","66,21","69,36","66,21","68,77","+3,96 %",10,305 419,165 621 542 844,3 284 483,49 552 889 730,969 262,8 560
09.03.2021,BRJ1,"68,62","68,1","68,85","69,64","67,65","68,13","-0,93 %",3,252 818,136 121 755 517,2 685 532,52 759 736 291,1 048 766,8 385
10.03.2021,BRJ1,"67,66","67,89","68,19","68,45","66,55","67,9","-0,34 %",2,278 209,149 607 616 101,2 993 702,51 250 497 930,1 022 034,8 344
11.03.2021,BRJ1,"68,3","69,19","67,77","69,33","66,83","69,19","+1,90 %",2,243 557,137 225 752 146,2 731 495,52 743 118 824,1 036 414,8 450
12.03.2021,BRJ1,"69,46","69,32","69,28","69,92","68,99","69,29","+0,14 %",1,177 926,101 693 519 210,1 991 872,52 484 608 694,1 030 148,8 392
15.03.2021,BRJ1,"68,93","68,17","69,36","70,03","67,86","68,17","-1,62 %",1,209 717,113 318 774 081,2 247 771,53 352 769 004,1 070 082,8 189
16.03.2021,BRJ1,"68,16","68,08","68,25","69,08","67,39","68,08","-0,13 %",1,196 658,103 125 253 385,2 077 662,51 750 538 898,1 043 880,8 138
17.03.2021,BRJ1,68,"67,67","68,14","68,9","67,26","67,64","-0,65 %",1,212 460,110 211 847 344,2 194 549,53 737 524 291,1 075 184,8 099
18.03.2021,BRJ1,"66,86","65,36","67,68","68,18","64,98","65,38","-3,34 %",4,292 944,173 772 097 442,3 500 341,60 020 539 227,1 236 752,7 867
19.03.2021,BRJ1,"63,36","63,81","65,42","65,77","61,5","63,81","-2,40 %",1,537 924,306 601 060 487,6 521 435,61 770 619 331,1 304 562,7 645
22.03.2021,BRJ1,"64,41","64,71","63,81","65,08","63,46","64,68","+1,36 %",1,282 131,154 331 480 871,3 203 059,58 743 948 610,1 213 566,7 808
23.03.2021,BRJ1,"62,79","61,96","64,6","64,82","61,45","62,01","-4,13 %",5,333 740,180 127 823 842,3 774 980,60 225 107 886,1 278 974,7 606
24.03.2021,BRJ1,"61,99","63,62","61,88","63,84","60,26","63,57","+2,52 %",2,371 625,179 533 965 707,3 792 307,58 464 393 135,1 203 232,7 806
25.03.2021,BRJ1,"62,97","61,69","63,64","64,56",61,"61,52","-3,22 %",10,383 150,193 208 268 327,4 010 187,57 644 254 467,1 221 326,7 541
26.03.2021,BRJ1,"63,1","64,5","61,7","64,59","61,46","64,51","+4,86 %",1,294 602,150 243 675 198,3 139 790,51 906 705 759,1 061 188,7 845
29.03.2021,BRJ1,"64,34","64,6","64,55","65,49","63,16","64,56","+0,08 %",4,276 712,136 973 400 333,2 808 147,50 915 263 664,1 039 686,7 843
30.03.2021,BRJ1,"64,34","64,25","64,56","65,25","63,52","64,29","-0,42 %",1,210 798,132 038 169 162,2 700 072,33 371 402 714,683 376,7 772
31.03.2021,BRJ1,"64,06","63,91","64,23","64,81","63,56","63,89","-0,62 %",5,105 228,40 148 732 289,829 587,25 733 035 590,532 960,7 674
01.04.2021,BRJ1,"63,67","63,6","63,78","63,99","63,39","63,61","-0,44 %",15,24 944,6 963 151 606,143 318,-,-,7 702
02.04.2021,BRK1,"64,49","64,64","63,2","65,2","63,2","64,62","+2,28 %",3,128 568,49 877 468 583,1 011 872,55 936 224 679,1 132 180,8 316
05.04.2021,BRK1,"63,5","62,79","64,61","64,96","62,65","62,74","-2,91 %",10,233 575,101 929 948 293,2 107 731,60 919 338 100,1 273 912,8 074
06.04.2021,BRK1,"62,99","63,41","62,67","64,31","61,3","63,36","+0,99 %",1,403 880,197 920 022 113,4 066 958,57 503 116 835,1 173 762,8 150
07.04.2021,BRK1,"62,8","61,93","63,32","63,56","61,82",62,"-2,15 %",1,362 675,154 177 168 699,3 184 837,59 746 680 450,1 251 502,8 058
08.04.2021,BRK1,"62,85","63,35","61,92","63,44","61,63","63,27","+2,05 %",2,284 695,133 256 015 410,2 765 153,56 592 805 634,1 165 080,8 180
09.04.2021,BRK1,"63,05","63,16","63,26","63,45","62,62","63,14","-0,20 %",1,191 573,85 952 044 181,1 762 727,54 818 601 282,1 122 196,8 113
12.04.2021,BRK1,"63,48","63,42","63,05","64,33","62,46","63,42","+0,44 %",9,229 719,105 638 960 563,2 148 767,55 596 760 330,1 131 872,8 133
13.04.2021,BRK1,"63,69","63,94","63,41","64,21","63,07","63,92","+0,79 %",1,186 274,79 265 931 526,1 622 240,55 590 287 796,1 133 232,8 171
14.04.2021,BRK1,"64,97","66,27","63,93","66,46","63,58","66,29","+3,71 %",16,222 797,101 340 401 527,2 064 181,55 392 381 140,1 106 134,8 304
15.04.2021,BRK1,"66,54","66,6","66,43","66,97","65,99","66,63","+0,51 %",6,180 518,86 600 329 121,1 705 271,55 402 782 923,1 089 964,8 450
16.04.2021,BRK1,"66,97","66,83","66,68","67,42","66,49","66,85","+0,33 %",4,141 765,65 607 711 542,1 292 189,56 144 638 450,1 108 202,8 307
19.04.2021,BRK1,"66,8","66,84","66,83","67,25","66,41","66,82","-0,04 %",1,125 666,58 423 227 969,1 146 368,56 890 254 223,1 115 668,8 334
20.04.2021,BRK1,"67,01","66,39","66,84","68,1","65,55","66,38","-0,66 %",110,228 883,113 639 965 294,2 204 659,57 642 934 242,1 128 658,8 275
21.04.2021,BRK1,"65,89","65,88","66,36","66,65",65,"65,9","-0,72 %",2,215 622,100 394 926 324,1 989 822,56 710 915 179,1 124 162,8 219
22.04.2021,BRK1,"65,27","65,55","65,97","66,09","64,61","65,56","-0,52 %",5,213 683,109 437 546 468,2 213 935,58 323 731 167,1 174 848,8 126
23.04.2021,BRK1,"65,62","65,7","65,46","66,31","65,04","65,71","+0,23 %",1,175 031,79 463 739 337,1 615 952,55 398 172 994,1 125 266,7 963
26.04.2021,BRK1,"65,33","65,66","65,81","66,23","64,58","65,69","-0,03 %",2,188 231,82 168 092 789,1 680 485,55 435 234 741,1 128 138,7 942
27.04.2021,BRK1,"65,98","65,9","65,7","66,46","65,52","65,93","+0,36 %",8,181 181,112 539 543 598,2 278 689,31 319 503 594,634 960,7 949
28.04.2021,BRK1,"66,82","67,7","65,92","67,85","65,86","67,65","+2,61 %",1,135 841,60 000 061 738,1 202 132,30 177 893 995,596 738,8 126
29.04.2021,BRK1,"68,02","68,12","67,64","68,96","66,94","68,18","+0,78 %",1,121 700,59 609 520 645,1 176 679,29 089 337 138,573 402,8 230
30.04.2021,BRK1,"67,8","67,26","68,15","68,69","67,08","67,28","-1,32 %",5,93 631,42 482 089 035,833 661,21 810 608 626,431 450,8 137
04.05.2021,BRK1,"67,29","67,29","67,22","67,36","67,15","67,29","+0,02 %",1,18 017,12 637 426 819,250 216,-,-,8 015
05.05.2021,BRM1,"69,46","69,46","68,82","69,99","68,41","69,43","+0,83 %",1,171 770,84 224 935 174,1 621 882,60 845 037 155,1 171 592,8 694
06.05.2021,BRM1,"68,73","68,63","69,4","69,58",68,"68,62","-1,17 %",4,223 609,107 596 696 971,2 106 375,58 810 712 629,1 152 922,8 551
07.05.2021,BRM1,"68,09","68,33","68,56","68,67","67,43","68,32","-0,44 %",1,198 574,100 157 989 915,1 997 395,58 677 360 571,1 166 018,8 404
10.05.2021,BRM1,"68,44","68,19","68,37","69,12","67,46","68,2","-0,18 %",9,158 250,77 113 547 378,1 519 813,59 999 012 973,1 186 756,8 354
11.05.2021,BRM1,"67,97","68,31","68,24","68,64","67,15","68,33","+0,19 %",5,188 640,95 434 640 672,1 895 667,58 207 913 438,1 150 422,8 351
12.05.2021,BRM1,"69,17","69,57","68,35","69,91","68,23","69,6","+1,86 %",3,206 540,106 799 115 462,2 073 414,58 030 885 650,1 120 096,8 524
13.05.2021,BRM1,"68,15","67,45","69,5","69,71","67,29","67,41","-3,15 %",3,248 231,121 981 859 330,2 418 656,66 831 891 797,1 338 870,8 265
14.05.2021,BRM1,"67,59","68,39","67,39","68,6","66,52","68,41","+1,48 %",1,237 462,122 480 305 426,2 449 971,59 320 182 596,1 172 626,8 285
17.05.2021,BRM1,"68,79","69,43","68,44","69,45","68,22","69,42","+1,48 %",1,168 464,82 479 489 089,1 621 471,57 311 059 027,1 116 224,8 391
18.05.2021,BRM1,"69,6","69,2","69,44","70,25","68,86","69,27","-0,22 %",1,166 204,88 510 070 853,1 724 485,59 560 400 308,1 167 134,8 313
19.05.2021,BRM1,"67,18","66,39","69,22","69,22","65,32","66,37","-4,19 %",4,330 596,172 871 902 790,3 489 776,72 237 794 340,1 475 566,7 963
20.05.2021,BRM1,"66,2","66,29","66,4","67,2","65,2","66,27","-0,15 %",1,280 769,143 123 110 887,2 940 675,66 637 176 960,1 367 292,7 922
21.05.2021,BRM1,"65,76","66,86","66,3","66,92","64,59","66,83","+0,84 %",1,272 731,132 698 850 761,2 746 972,63 074 819 988,1 284 148,7 921
24.05.2021,BRM1,"67,37","68,17","66,83","68,2","66,39","68,18","+2,02 %",1,193 348,88 025 140 587,1 778 716,60 413 584 962,1 206 376,8 077
25.05.2021,BRM1,"68,38","68,63","68,11","68,91","67,85","68,64","+0,68 %",3,188 220,85 687 704 667,1 705 683,57 014 900 999,1 130 778,8 098
26.05.2021,BRM1,"68,57","68,91","68,61","69,18","68,01","68,9","+0,38 %",10,163 604,119 194 423 194,2 363 703,29 569 154 584,583 522,8 135
27.05.2021,BRM1,"68,62","69,09","68,86","69,21","68,11","69,08","+0,26 %",1,111 895,50 453 690 641,1 000 783,27 192 462 990,535 748,8 115
28.05.2021,BRM1,"69,54","69,78","69,14","69,91","69,04","69,8","+1,04 %",43,90 214,36 774 347 095,721 694,24 636 690 645,481 830,8 161
31.05.2021,BRM1,"69,71","69,63","69,72","69,85","69,62","69,64","-0,23 %",15,19 695,18 748 273 347,366 339,-,-,8 131
01.06.2021,BRN1,"70,68","70,22","69,42","71,37","69,26","70,32","+1,21 %",4,188 835,97 860 328 131,1 883 381,61 066 187 855,1 182 934,8 704
02.06.2021,BRN1,"70,74","71,05","70,37","71,19","70,12","71,03","+1,01 %",1,150 529,69 273 187 869,1 337 652,62 595 183 335,1 203 464,8 792
03.06.2021,BRN1,"71,41","71,04","71,08","71,96","70,69","70,99","-0,06 %",1,172 178,90 220 818 643,1 725 399,64 372 065 480,1 237 412,8 737
04.06.2021,BRN1,"71,6","71,54","71,05","72,18","70,98","71,57","+0,82 %",1,133 414,67 470 713 237,1 293 748,67 126 422 692,1 288 192,8 751
07.06.2021,BRN1,"71,57","71,49","71,59","71,98","71,15","71,49","-0,11 %",37,121 258,58 228 763 338,1 116 441,67 720 617 924,1 299 906,8 685
08.06.2021,BRN1,"71,25","71,81","71,55","71,91","70,75","71,85","+0,50 %",2,156 183,85 720 922 457,1 661 594,69 084 728 152,1 328 762,8 678
09.06.2021,BRN1,"72,43","72,11","71,9","72,9","71,72","72,11","+0,36 %",3,159 849,73 937 260 458,1 412 035,69 124 698 382,1 326 058,8 641
10.06.2021,BRN1,"72,32","72,64","72,09","72,96","71,63","72,63","+0,72 %",1,151 482,70 862 687 906,1 363 273,70 025 409 486,1 341 198,8 690
11.06.2021,BRN1,"72,33","72,72","72,6","73,1",71,"72,7","+0,10 %",1,182 410,95 223 241 885,1 826 672,70 132 604 133,1 338 208,8 580
14.06.2021,BRN1,"73,16","73,18","72,79","73,65","72,55","73,19","+0,67 %",1,110 665,50 674 804 261,960 881,70 844 424 347,1 342 980,8 693
15.06.2021,BRN1,"73,36","73,68","73,2","73,91","72,73","73,68","+0,67 %",2,137 364,64 583 612 294,1 218 007,74 875 980 440,1 405 958,8 690
16.06.2021,BRN1,"74,3","74,79","73,66","74,95","73,57","74,8","+1,52 %",8,164 054,75 963 369 313,1 420 686,77 259 262 577,1 435 546,8 814
17.06.2021,BRN1,"74,03","73,07","74,83","74,9","73,03","73,07","-2,31 %",1,199 419,104 329 227 983,1 948 897,75 195 819 475,1 423 184,8 666
18.06.2021,BRN1,"72,85","73,66","73,03","73,76","72,06","73,65","+0,79 %",2,195 150,106 142 206 122,2 003 264,76 274 609 084,1 423 714,8 636
21.06.2021,BRN1,"73,75","74,5","73,68","74,55",73,"74,54","+1,21 %",2,163 322,81 288 183 658,1 506 479,75 136 213 923,1 378 506,8 819
22.06.2021,BRN1,"74,76","74,69","74,57","75,32","74,34","74,7","+0,22 %",2,158 319,87 737 210 765,1 605 336,75 211 289 741,1 377 452,8 836
23.06.2021,BRN1,"75,43","75,63","74,72","76,03","74,53","75,61","+1,22 %",6,137 681,78 934 159 297,1 442 587,74 906 184 372,1 365 396,8 861
24.06.2021,BRN1,"75,21","75,44","75,64","75,78","74,54","75,45","-0,21 %",1,133 125,73 146 903 417,1 345 559,71 485 368 240,1 310 962,8 781
25.06.2021,BRN1,"75,51","75,99","75,43","76,04","74,97","76,01","+0,74 %",4,139 872,84 564 874 137,1 551 327,56 018 370 676,1 021 094,8 772
28.06.2021,BRN1,"75,88","75,11","76,03","76,29","75,05","75,07","-1,24 %",1,95 795,63 990 137 480,1 167 975,34 243 238 942,631 454,8 658
29.06.2021,BRN1,"74,71","75,1","75,08","75,49","73,9","75,01","-0,08 %",11,96 004,49 183 998 836,904 506,32 498 857 295,594 570,8 687
30.06.2021,BRN1,"75,03","75,07","75,02","75,62","74,38","75,08","+0,09 %",1,56 394,25 067 175 800,456 801,27 411 395 705,499 278,8 732
01.07.2021,BRN1,"75,15","75,11","75,11","75,22","75,07","75,12","+0,05 %",1,10 502,8 442 239 459,153 002,-,-,8 716
02.07.2021,BRQ1,"75,75","76,05","75,73","76,25","75,27","76,07","+0,34 %",5,172 213,91 033 184 520,1 637 851,55 057 861 006,986 720,9 424
05.07.2021,BRQ1,"76,33","76,78","76,06","76,97","75,81","76,83","+1,00 %",1,130 330,75 454 856 298,1 345 324,57 561 062 237,1 020 338,9 464
06.07.2021,BRQ1,"76,26","74,81","76,85","77,83","74,5","74,78","-2,67 %",10,238 228,141 152 408 517,2 492 040,53 328 219 250,959 784,9 214
07.07.2021,BRQ1,"74,44","73,14","74,72","75,98","72,63","73,05","-2,31 %",1,296 041,178 380 410 509,3 205 046,53 211 612 168,973 128,9 087
08.07.2021,BRQ1,"73,09","73,87",73,"73,91","72,13","73,83","+1,07 %",12,232 632,130 523 745 433,2 389 407,51 438 001 292,931 714,9 275
09.07.2021,BRQ1,"74,72","75,69","73,85","75,81","73,6","75,64","+2,45 %",1,171 336,91 927 383 070,1 656 371,54 861 359 894,975 896,9 334
12.07.2021,BRQ1,"74,89","75,21","75,59","75,76","74,27","75,2","-0,58 %",71,186 093,104 914 982 673,1 882 880,54 442 399 835,972 942,9 307
13.07.2021,BRQ1,"75,43","75,95","75,15",76,"74,77","75,96","+1,01 %",1,161 379,80 369 658 019,1 438 444,55 147 748 509,980 330,9 298
14.07.2021,BRQ1,"76,23","75,72",76,"76,74","75,33","75,82","-0,18 %",10,211 977,116 272 523 799,2 054 112,53 434 214 367,950 294,9 264
15.07.2021,BRQ1,"74,14","74,44","75,8","75,8","73,23","74,46","-1,79 %",4,271 306,143 264 835 429,2 603 525,50 832 570 290,920 072,9 092
16.07.2021,BRQ1,"73,45","73,8","74,38","74,47","72,37","73,8","-0,89 %",4,233 220,125 774 230 975,2 310 631,52 034 795 553,951 460,8 953
19.07.2021,BRQ1,"71,17","69,31","73,81","73,98","69,08","69,28","-6,12 %",5,305 906,186 041 787 191,3 505 697,64 795 865 047,1 253 764,8 443
20.07.2021,BRQ1,"68,72","69,33","69,3","69,62","67,46","69,38","+0,14 %",5,355 986,180 331 112 815,3 522 300,64 157 038 384,1 242 196,8 420
21.07.2021,BRQ1,"70,5","72,07","69,44","72,12","68,84","72,1","+3,92 %",1,256 200,125 564 414 832,2 409 003,52 312 652 315,981 770,8 711
22.07.2021,BRQ1,"72,5","72,75","72,12","73,09","71,77","72,8","+0,97 %",50,208 604,100 492 889 376,1 874 986,50 330 537 319,935 842,8 715
23.07.2021,BRQ1,"73,6","73,82","72,87","73,98","72,87","73,82","+1,40 %",1,159 244,85 119 094 053,1 568 561,51 730 156 408,950 492,8 765
26.07.2021,BRQ1,"73,74","74,11","73,75","74,49","72,76","74,11","+0,39 %",1,193 024,96 397 670 685,1 773 336,49 864 541 031,912 784,8 839
27.07.2021,BRQ1,"74,57","74,27","74,03","75,02","73,77","74,3","+0,26 %",42,141 430,71 896 008 477,1 306 381,47 749 189 702,871 100,8 799
28.07.2021,BRQ1,"74,73","74,75","74,33","75,32","74,03","74,79","+0,66 %",1,135 876,98 845 244 754,1 794 934,30 647 746 064,556 412,8 811
29.07.2021,BRQ1,"75,15","75,66","74,66","75,72","74,55","75,67","+1,18 %",2,79 394,38 211 942 935,695 562,26 806 967 693,484 668,8 854
30.07.2021,BRQ1,"75,9","76,3","75,66","76,37","75,36","76,34","+0,88 %",1,70 100,31 435 938 375,566 586,23 026 622 658,412 866,8 849
02.08.2021,BRQ1,"76,33","76,29","76,28","76,37","76,26","76,3","-0,05 %",2,10 604,6 727 318 713,120 816,-,-,8 851
03.08.2021,BRU1,"72,3","72,36","72,8","73,58","71,09","72,38","-0,62 %",1,274 166,135 929 077 076,2 573 893,56 485 028 214,1 068 698,8 874
04.08.2021,BRU1,"71,62","70,41","72,38","72,86","70,37","70,44","-2,68 %",2,277 526,144 214 247 477,2 747 744,57 588 668 305,1 116 048,8 628
05.08.2021,BRU1,"70,6","71,35","70,57","71,52","69,8","71,36","+1,31 %",5,288 668,147 670 208 488,2 863 459,61 410 604 043,1 178 326,8 752
06.08.2021,BRU1,"71,57","70,64","71,34","72,45","70,36","70,59","-1,08 %",1,249 169,123 568 136 086,2 351 046,55 710 659 721,1 073 916,8 620
09.08.2021,BRU1,"68,78","68,97","70,69","71,18","67,65","68,99","-2,27 %",1,309 112,153 846 263 428,3 036 691,61 479 902 688,1 210 200,8 430
10.08.2021,BRU1,70,"70,91",69,"71,15","68,58","70,89","+2,75 %",10,254 022,123 693 151 458,2 390 161,56 220 617 503,1 072 432,8 667
11.08.2021,BRU1,"70,19","69,83","70,89","71,27","69,11","69,82","-1,51 %",5,285 026,134 622 562 168,2 600 140,58 293 044 798,1 131 668,8 568
12.08.2021,BRU1,"71,29","71,33","69,85","71,92","69,85","71,36","+2,21 %",1,237 643,122 571 028 801,2 337 103,55 266 657 613,1 053 210,8 669
13.08.2021,BRU1,"71,11","70,88","71,36","71,62","70,49","70,9","-0,64 %",18,171 227,81 642 083 258,1 568 455,57 532 614 886,1 108 844,8 557
16.08.2021,BRU1,"69,46","69,83","70,85","70,89","68,19","69,82","-1,52 %",1,310 922,163 021 036 706,3 202 716,61 178 273 828,1 195 588,8 406
17.08.2021,BRU1,"69,46","69,61","69,83","70,05","68,88","69,6","-0,32 %",1,228 707,118 431 213 359,2 319 231,59 958 193 106,1 171 612,8 372
18.08.2021,BRU1,"69,41","68,83","69,57","70,08","68,6","68,64","-1,38 %",1,281 097,133 248 056 996,2 600 469,61 023 741 027,1 200 920,8 283
19.08.2021,BRU1,"66,76","65,97","68,65","68,76","65,58","65,99","-3,86 %",1,414 354,202 949 413 657,4 092 266,64 832 046 550,1 323 012,7 971
20.08.2021,BRU1,"66,13","65,86","66,02","67,05","65,09","65,88","-0,17 %",1,304 648,147 283 766 986,2 993 528,64 109 494 960,1 308 270,7 948
23.08.2021,BRU1,"67,22","68,65","65,84","68,91","65,04","68,57","+4,08 %",1,324 057,173 593 782 439,3 482 872,57 994 126 902,1 139 400,8 219
24.08.2021,BRU1,"69,75","70,58","68,66","71,03","68,42","70,6","+2,96 %",1,268 237,159 300 558 670,3 096 118,51 467 648 835,988 486,8 418
25.08.2021,BRU1,"71,23","71,56","70,62","71,87","70,52","71,53","+1,32 %",2,267 714,147 798 834 553,2 803 083,48 671 199 566,918 816,8 494
26.08.2021,BRU1,"71,73","71,43","71,59","78,69","71,22","71,4","-0,18 %",2,226 271,146 364 783 233,2 750 089,46 394 597 537,875 344,8 495
27.08.2021,BRU1,"71,88","72,54","71,49","72,57","70,68","72,52","+1,57 %",17,156 638,86 447 415 878,1 634 128,45 128 725 518,845 272,8 577
30.08.2021,BRU1,"72,45","72,99","72,51","73,19","72,01","73,01","+0,68 %",3,101 165,85 842 723 169,1 613 244,23 053 961 327,430 020,8 554
31.08.2021,BRU1,"73,07","73,02","73,04","73,54","72,6","73,03","+0,03 %",7,50 224,26 375 401 936,492 391,17 241 109 882,322 080,8 506
01.09.2021,BRU1,"72,98","72,94","73,08","73,08","72,93","72,95","-0,11 %",170,8 750,5 390 185 414,101 278,-,-,8 476
02.09.2021,BRV1,"72,2","73,39","70,95","73,49","70,95","73,42","+3,52 %",3,197 086,109 782 831 690,2 088 972,48 214 161 188,902 570,8 994
