,BOARDID,TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,ADMITTEDQUOTE,ADMITTEDVALUE,TRENDCLSPR
530,TQBR,2022-01-13,SBER,360163,58998956306.5,289.56,269.9,290.37,278.93,272.5,211556190,270.5,47342082027.5,-6.16
532,TQBR,2022-01-14,SBER,676916,105840690373.5,272.39,249.2,277.98,260.53,261.0,406253690,255.0,92847433060.2,-4.22
534,TQBR,2022-01-17,SBER,406775,63249791802.6,262.15,247.0,264.01,254.33,257.78,248689250,257.1,50040023325.1,-1.23
536,TQBR,2022-01-18,SBER,677768,115765833652.0,258.8,228.09,259.39,239.14,234.7,484056480,231.0,100188470233.5,-8.95
538,TQBR,2022-01-19,SBER,553537,86623311717.5,232.9,221.03,249.0,239.98,244.86,360958990,241.39,66405571417.4,4.33
540,TQBR,2022-01-20,SBER,495344,82793764163.4,244.17,240.01,263.0,251.75,254.61,329113650,260.0,65267605404.8,3.98
542,TQBR,2022-01-21,SBER,393980,74378247142.4,252.99,246.0,259.08,251.54,246.9,295690670,246.85,62737204693.4,-3.03
544,TQBR,2022-01-24,SBER,506381,76615666498.0,246.51,226.0,249.88,235.14,236.97,325829650,234.82,64569624013.8,-4.02
546,TQBR,2022-01-25,SBER,336890,55146749879.2,237.0,231.0,243.55,237.1,239.59,232596970,231.7,39323781945.2,1.11
548,TQBR,2022-01-26,SBER,339946,53688065880.5,240.5,233.3,245.17,238.78,236.9,224840650,239.28,40529564922.0,-1.12
550,TQBR,2022-01-27,SBER,428403,75092074862.5,235.0,233.1,260.0,249.22,254.29,301306340,253.0,65351109257.0,7.34
552,TQBR,2022-01-28,SBER,295038,52531847944.2,255.87,252.02,262.0,257.29,257.82,204180270,257.28,40377953544.4,1.39
554,TQBR,2022-01-31,SBER,274032,41439465846.6,258.98,258.81,269.6,265.34,269.42,156175080,264.5,32679455700.2,4.5
556,TQBR,2022-02-01,SBER,269343,45265999275.4,269.72,260.56,273.1,265.65,264.7,170396140,262.6,32344117188.2,-1.75
558,TQBR,2022-02-02,SBER,270268,44266555958.2,265.88,254.52,266.91,260.06,261.0,170215080,258.64,37064292028.9,-1.4
560,TQBR,2022-02-03,SBER,235076,38264109218.8,258.45,250.06,259.87,253.11,250.79,151173100,252.71,30931260985.2,-3.91
562,TQBR,2022-02-04,SBER,196824,32465015937.6,251.99,251.91,259.74,255.56,256.53,127035170,254.22,26788599964.4,2.29
564,TQBR,2022-02-07,SBER,154080,21984857622.9,256.99,253.52,260.53,256.87,257.61,85586640,256.69,17906039034.4,0.42
566,TQBR,2022-02-08,SBER,242310,42797055854.6,257.6,256.52,269.9,265.02,269.8,161506220,269.05,37295944737.1,4.73
568,TQBR,2022-02-09,SBER,277965,53580134334.3,270.01,270.0,279.71,276.79,279.09,193575010,279.37,41438568888.8,3.44
570,TQBR,2022-02-10,SBER,254622,49971152910.0,279.2,273.67,282.3,277.38,275.2,180148360,278.9,38853259513.9,-1.39
572,TQBR,2022-02-11,SBER,350064,57202046478.0,274.9,259.61,275.87,267.35,260.83,213954390,266.6,39025985189.9,-5.22
574,TQBR,2022-02-14,SBER,527497,90439846224.3,256.69,245.1,259.5,252.85,256.7,357654570,255.67,64676284126.7,-1.58
576,TQBR,2022-02-15,SBER,380735,72536855943.8,257.89,257.51,274.0,267.15,274.0,271518670,270.21,55980155490.1,6.74
578,TQBR,2022-02-16,SBER,286459,54327320546.5,276.88,274.15,281.0,277.43,277.78,195822410,277.49,41267731887.0,1.38
580,TQBR,2022-02-17,SBER,383498,69639981675.4,277.0,259.36,277.0,265.71,260.58,262088700,261.05,49067303435.4,-6.19
582,TQBR,2022-02-18,SBER,413568,69033777422.6,262.13,245.0,267.0,255.14,250.28,270594740,249.0,47993368510.5,-3.95
584,TQBR,2022-02-21,SBER,1559658,238583656296.9,249.15,184.3,258.32,219.98,201.0,1084508440,208.0,165379435581.7,-19.69
586,TQBR,2022-02-22,SBER,1318241,188663299795.8,198.72,182.03,219.9,199.43,208.53,946020570,211.0,129573514513.5,3.75
587,TQBR,2022-02-23,SBER,0,0.0,,,,,,0,208.38,129573514513.5,
589,TQBR,2022-02-24,SBER,1302855,98281399197.4,187.54,89.59,187.54,118.5,132.18,829355880,112.5,65333793046.01,-36.61
591,TQBR,2022-02-25,SBER,670554,51769813725.2,123.75,115.11,152.89,130.63,131.12,396287150,130.5,46316051770.3,-0.8
592,TQBR,2022-02-28,SBER,0,0.0,,,,,,0,130.72,46316051770.3,
593,TQBR,2022-03-01,SBER,0,0.0,,,,,,0,130.72,46316051770.3,
594,TQBR,2022-03-02,SBER,0,0.0,,,,,,0,130.72,111649844816.31,
595,TQBR,2022-03-03,SBER,0,0.0,,,,,,0,130.72,46316051770.3,
596,TQBR,2022-03-04,SBER,0,0.0,,,,,,0,130.72,407000000000.0,
597,TQBR,2022-03-09,SBER,0,0.0,,,,,,0,130.72,241223359329.81,
598,TQBR,2022-03-10,SBER,0,0.0,,,,,,0,130.72,111649844816.31,
599,TQBR,2022-03-11,SBER,0,0.0,,,,,,0,130.72,111649844816.31,
600,TQBR,2022-03-14,SBER,0,0.0,,,,,,0,130.72,46316051770.3,
601,TQBR,2022-03-15,SBER,0,0.0,,,,,,0,130.72,0.0,
602,TQBR,2022-03-16,SBER,0,0.0,,,,,,0,130.72,0.0,
603,TQBR,2022-03-17,SBER,0,0.0,,,,,,0,130.72,0.0,
604,TQBR,2022-03-18,SBER,0,0.0,,,,,,0,130.72,0.0,
605,TQBR,2022-03-21,SBER,0,0.0,,,,,,0,130.72,0.0,
606,TQBR,2022-03-22,SBER,0,0.0,,,,,,0,130.72,0.0,
607,TQBR,2022-03-23,SBER,0,0.0,,,,,,0,130.72,0.0,
609,TQBR,2022-03-24,SBER,421005,22692069361.4,131.0,130.15,156.2,142.04,136.24,159464350,136.24,22692069361.4,3.9
611,TQBR,2022-03-25,SBER,165778,7725368187.0,137.0,128.2,147.0,133.97,131.5,57662950,131.5,7725368187.0,-3.48
613,TQBR,2022-03-28,SBER,121793,4203874797.0,130.6,125.0,131.47,126.58,125.0,33212430,125.0,4203874797.0,-4.94
615,TQBR,2022-03-29,SBER,184608,9470337365.6,126.16,122.0,137.57,130.88,128.77,72338740,128.77,9470337365.6,3.02
618,TQBR,2022-03-30,SBER,102479,4754053635.4,136.89,131.11,138.4,133.26,134.6,35675450,134.6,4754053635.4,4.53
620,TQBR,2022-03-31,SBER,255603,16669448877.5,135.25,134.52,147.41,140.83,143.69,118425000,143.69,16669448877.5,6.75
622,TQBR,2022-04-01,SBER,265276,18022334419.5,145.0,144.51,155.4,151.26,154.5,118880720,154.5,18022334419.5,7.52
624,TQBR,2022-04-04,SBER,264995,18622917617.7,158.76,150.2,166.88,160.62,166.0,115938910,166.0,18622917617.7,7.44
626,TQBR,2022-04-05,SBER,284752,20715568335.3,169.83,147.76,169.9,158.93,154.1,130342790,154.1,20715568335.3,-7.17
628,TQBR,2022-04-06,SBER,254546,16064065136.0,143.51,140.65,153.3,147.32,141.6,109040410,141.6,16064065136.0,-8.11
630,TQBR,2022-04-07,SBER,160520,8603867601.8,143.1,142.5,149.9,146.23,147.5,58839040,147.5,8603867601.8,4.17
632,TQBR,2022-04-08,SBER,139746,7042432416.5,149.05,141.06,151.0,145.35,143.72,48450590,143.72,7042432416.5,-2.56
634,TQBR,2022-04-11,SBER,162845,6769147874.0,144.09,138.5,146.98,142.24,138.69,47575830,138.69,6769147874.0,-3.5
636,TQBR,2022-04-12,SBER,212296,10068815929.1,138.84,130.35,140.1,133.54,135.38,75388800,135.38,10068815929.1,-2.39
638,TQBR,2022-04-13,SBER,117622,5281816161.7,136.78,132.72,138.14,135.13,135.5,39087840,135.5,5281816161.7,0.09
640,TQBR,2022-04-14,SBER,135773,5854258707.0,135.85,129.05,135.89,131.95,129.05,44368360,129.05,5854258707.0,-4.76
642,TQBR,2022-04-15,SBER,131646,6025059285.1,128.55,125.12,131.72,128.82,130.88,46772550,130.88,6025059285.1,1.42
644,TQBR,2022-04-18,SBER,169844,7419239922.5,131.41,123.7,132.68,126.82,123.85,58500600,123.85,7419239922.5,-5.37
646,TQBR,2022-04-19,SBER,212642,9552876654.9,123.85,115.36,123.85,119.58,120.3,79905700,120.3,9552876654.9,-2.87
648,TQBR,2022-04-20,SBER,175679,8136201185.3,121.0,117.51,125.44,122.13,121.5,66603200,121.5,8136201185.3,1.0
650,TQBR,2022-04-21,SBER,120053,4864876092.9,121.97,117.85,123.05,119.64,118.65,40648560,118.65,4864876092.9,-2.35
652,TQBR,2022-04-22,SBER,157438,6798689067.5,118.65,115.55,122.32,118.48,116.97,57466590,116.97,6798689067.5,-1.42
654,TQBR,2022-04-25,SBER,149285,5179109798.5,116.0,111.5,116.4,113.05,111.9,45811390,111.9,5179109798.5,-4.33
656,TQBR,2022-04-26,SBER,172772,9832906106.8,112.58,111.9,124.92,117.83,122.36,83540530,122.36,9832906106.8,9.35
658,TQBR,2022-04-27,SBER,218386,14832382819.5,123.0,120.6,131.73,128.44,131.11,115500050,131.11,14832382819.5,7.15
660,TQBR,2022-04-28,SBER,245162,16007384988.2,132.14,123.05,134.5,129.45,123.85,123541890,123.85,16007384988.2,-5.54
662,TQBR,2022-04-29,SBER,183569,11075903085.1,123.67,122.8,130.0,126.79,128.8,87366110,128.8,11075903085.1,4.0
664,TQBR,2022-05-04,SBER,168134,8444076353.1,129.1,122.5,131.5,125.45,123.2,67289000,123.2,8444076353.1,-4.35
666,TQBR,2022-05-05,SBER,105355,5266724459.4,124.21,122.75,125.54,124.26,124.8,42383000,124.8,5266724459.4,1.3
668,TQBR,2022-05-06,SBER,89510,3758705967.7,124.74,121.52,124.99,122.82,123.1,30602500,123.1,3758705967.7,-1.36
670,TQBR,2022-05-11,SBER,99764,4074118445.5,123.0,121.86,126.05,123.94,123.34,32870440,123.34,4074118445.5,0.19
672,TQBR,2022-05-12,SBER,98996,3736761907.6,123.1,118.05,123.74,121.14,119.15,30846460,119.15,3736761907.6,-3.4
674,TQBR,2022-05-13,SBER,74614,2743261781.4,120.45,118.2,121.59,120.14,120.2,22838020,120.2,2743261781.4,0.88
676,TQBR,2022-05-16,SBER,95213,4270982372.6,120.9,119.5,123.5,122.24,123.41,34940660,123.41,4270982372.6,2.67
678,TQBR,2022-05-17,SBER,107332,5288189358.3,124.0,123.65,127.78,126.02,127.75,41963590,127.75,5288189358.3,3.52
680,TQBR,2022-05-18,SBER,131620,7149065642.2,128.2,125.0,131.3,128.66,125.12,55565940,125.12,7149065642.2,-2.06
682,TQBR,2022-05-19,SBER,91752,4282808065.6,125.31,123.21,126.86,125.06,125.6,34246550,125.6,4282808065.6,0.38
684,TQBR,2022-05-20,SBER,105716,4854130253.9,126.06,121.05,127.0,123.38,122.2,39288280,122.2,4854130253.9,-2.71
686,TQBR,2022-05-23,SBER,104319,4587986948.8,121.5,118.9,122.5,120.76,119.46,37976200,119.46,4587986948.8,-2.24
688,TQBR,2022-05-24,SBER,115049,5467479952.3,119.45,117.1,125.0,121.05,123.6,45164830,123.6,5467479952.3,3.47
690,TQBR,2022-05-25,SBER,129120,6588459652.6,124.11,120.5,125.5,123.21,124.15,53511900,124.15,6588459652.6,0.44
692,TQBR,2022-05-26,SBER,119453,6438132740.8,124.8,122.0,125.99,123.89,123.0,51985140,123.0,6438132740.8,-0.93
694,TQBR,2022-05-27,SBER,86182,3981861287.2,123.0,120.9,123.5,121.83,121.22,32685350,121.22,3981861287.2,-1.45
696,TQBR,2022-05-30,SBER,68357,3035846751.9,121.6,120.21,123.0,121.64,120.67,24957710,120.67,3035846751.9,-0.45
698,TQBR,2022-05-31,SBER,80617,3557831216.3,120.0,117.62,120.0,118.65,118.3,29983170,118.3,3557831216.3,-1.96
700,TQBR,2022-06-01,SBER,104059,5296798375.3,117.5,117.0,122.69,120.97,121.97,43785040,121.97,5296798375.3,3.1
702,TQBR,2022-06-02,SBER,101114,5125256938.4,121.9,118.5,122.39,119.87,119.0,42769900,119.0,5125256938.4,-2.44
704,TQBR,2022-06-03,SBER,80343,4067212982.5,119.29,117.18,120.16,118.43,119.21,34341530,119.21,4067212982.5,0.18
706,TQBR,2022-06-06,SBER,61834,2652231034.2,119.26,118.29,120.35,119.03,118.78,22281970,118.78,2652231034.2,-0.36
708,TQBR,2022-06-07,SBER,59242,2629117760.2,118.68,117.32,118.9,118.04,118.32,22274020,118.32,2629117760.2,-0.39
710,TQBR,2022-06-08,SBER,91893,5003858591.9,118.51,118.4,122.19,120.53,119.9,41514970,119.9,5003858591.9,1.34
712,TQBR,2022-06-09,SBER,80871,3477327986.1,120.0,117.7,120.2,118.39,118.2,29371970,118.2,3477327986.1,-1.42
714,TQBR,2022-06-10,SBER,66107,3006397517.2,118.03,117.73,119.55,118.49,118.07,25373000,118.07,3006397517.2,-0.11
716,TQBR,2022-06-14,SBER,92504,4454820677.7,118.03,115.8,119.88,118.19,118.98,37690460,118.98,4454820677.7,0.77
718,TQBR,2022-06-15,SBER,109377,6293254524.8,119.4,118.71,121.71,120.46,121.14,52262500,121.14,6293254524.8,1.82
720,TQBR,2022-06-16,SBER,113836,5865468454.0,121.5,120.41,123.73,122.4,123.73,47921410,123.73,5865468454.0,2.14
723,TQBR,2022-06-17,SBER,88261,4542499796.0,123.97,123.11,125.18,124.08,123.88,36608520,123.88,4542499796.0,0.12
725,TQBR,2022-06-20,SBER,131679,8358193641.7,124.1,123.6,131.5,127.25,131.29,65683460,131.29,8358193641.7,5.98
727,TQBR,2022-06-21,SBER,146746,9779358224.0,131.98,127.11,133.49,129.37,129.1,75565750,129.1,9779358224.0,-1.67
729,TQBR,2022-06-22,SBER,143980,8798787966.1,127.88,126.03,133.21,129.8,133.11,67799070,133.11,8798787966.1,3.11
731,TQBR,2022-06-23,SBER,202897,14709729514.2,133.9,131.5,138.4,136.07,136.85,108118920,136.85,14709729514.2,2.81
733,TQBR,2022-06-24,SBER,110439,6186219567.5,137.16,135.21,138.3,136.7,137.76,45254820,137.76,6186219567.5,0.66
735,TQBR,2022-06-27,SBER,144372,9812403018.2,137.7,136.77,141.77,140.26,141.15,69963540,141.15,9812403018.2,2.46
737,TQBR,2022-06-28,SBER,120153,7675925017.5,141.75,138.5,142.35,139.91,139.99,54863240,139.99,7675925017.5,-0.82
739,TQBR,2022-06-29,SBER,119578,7517497903.8,139.8,132.75,139.89,136.26,132.8,55164310,132.8,7517497903.8,-5.14
741,TQBR,2022-06-30,SBER,174927,11774451572.6,132.5,123.55,135.44,128.56,125.2,91499020,125.2,11774451572.6,-5.72
743,TQBR,2022-07-01,SBER,116110,7809271635.9,124.13,122.5,132.0,128.78,129.91,60628570,129.91,7809271635.9,3.76
745,TQBR,2022-07-04,SBER,104793,6244209442.1,129.0,127.16,132.8,130.07,131.43,48006990,131.43,6244209442.1,1.17
747,TQBR,2022-07-05,SBER,111239,6901128618.2,132.0,131.43,135.7,133.59,133.5,51662270,133.5,6901128618.2,1.57
749,TQBR,2022-07-06,SBER,106927,6371451571.2,133.5,132.5,137.1,135.35,134.0,47075440,134.0,6371451571.2,0.37
751,TQBR,2022-07-07,SBER,94914,5736860567.7,134.0,131.22,135.2,133.23,133.09,43059280,133.09,5736860567.7,-0.68
753,TQBR,2022-07-08,SBER,73694,3656551234.1,133.15,130.9,133.98,132.33,133.3,27635050,133.3,3656551234.1,0.16
755,TQBR,2022-07-11,SBER,136200,6951759089.7,132.8,126.42,133.9,129.42,126.8,53725410,126.8,6951759089.7,-4.88
757,TQBR,2022-07-12,SBER,127652,7276446907.2,126.5,124.2,129.35,127.09,129.0,57254290,129.0,7276446907.2,1.74
759,TQBR,2022-07-13,SBER,100411,5838157717.2,129.8,125.36,129.95,127.1,126.0,45932640,126.0,5838157717.2,-2.33
761,TQBR,2022-07-14,SBER,92075,5273758237.4,125.97,124.61,128.0,126.46,125.9,41704620,125.9,5273758237.4,-0.08
763,TQBR,2022-07-15,SBER,101371,5725166716.2,126.06,125.27,129.44,127.36,128.9,44954140,128.9,5725166716.2,2.38
765,TQBR,2022-07-18,SBER,76262,4560441171.4,130.0,127.25,130.64,128.54,128.11,35478100,128.11,4560441171.4,-0.61
767,TQBR,2022-07-19,SBER,74011,4101676311.8,128.0,125.51,128.11,126.67,127.76,32381170,127.76,4101676311.8,-0.27
769,TQBR,2022-07-20,SBER,70718,4450301742.2,128.12,126.16,129.2,128.02,126.44,34762350,126.44,4450301742.2,-1.03
771,TQBR,2022-07-21,SBER,113428,6674132987.5,126.44,122.24,126.83,124.44,125.48,53633030,125.48,6674132987.5,-0.76
773,TQBR,2022-07-22,SBER,91829,5934551084.8,125.5,125.03,129.1,127.68,128.82,46478250,128.82,5934551084.8,2.66
775,TQBR,2022-07-25,SBER,116731,7278558481.8,128.9,127.24,132.0,130.02,131.45,55990880,131.45,7278558481.8,2.04
777,TQBR,2022-07-26,SBER,104812,6674121413.4,132.02,131.0,133.9,132.55,132.9,50351100,132.9,6674121413.4,1.1
779,TQBR,2022-07-27,SBER,91397,5666320132.8,132.9,131.62,134.79,133.25,132.5,42526820,132.5,5666320132.8,-0.3
781,TQBR,2022-07-28,SBER,84334,5270874128.5,133.01,130.1,133.49,131.44,131.72,40102900,131.72,5270874128.5,-0.59
783,TQBR,2022-07-29,SBER,61667,3657277546.3,131.65,130.31,132.75,131.61,131.9,27788260,131.9,3657277546.3,0.14
785,TQBR,2022-08-01,SBER,90599,5733440411.9,131.77,127.34,131.77,129.34,127.34,44322900,127.34,5733440411.9,-3.46
787,TQBR,2022-08-02,SBER,87740,5597372358.7,126.6,125.6,128.44,127.22,127.53,44006150,127.53,5597372358.7,0.15
789,TQBR,2022-08-03,SBER,65442,3954448973.2,128.05,126.27,129.15,127.78,126.85,30948110,126.85,3954448973.2,-0.53
791,TQBR,2022-08-04,SBER,48402,2486974528.6,126.94,126.16,128.13,127.12,126.95,19560540,126.95,2486974528.6,0.08
793,TQBR,2022-08-05,SBER,123820,7580630330.2,127.5,122.24,127.58,123.91,122.4,61176570,122.4,7580630330.2,-3.58
795,TQBR,2022-08-08,SBER,94575,6717450630.0,126.11,123.51,127.38,125.1,123.81,53664860,123.81,6717450630.0,1.15
797,TQBR,2022-08-09,SBER,82732,4714973255.6,123.9,122.3,126.5,124.25,126.4,37919970,126.4,4714973255.6,2.09
799,TQBR,2022-08-10,SBER,73111,4026159269.7,126.25,124.87,127.29,126.03,126.2,31939910,126.2,4026159269.7,-0.16
801,TQBR,2022-08-11,SBER,77752,3873147168.4,126.97,123.07,126.97,125.12,123.45,30949210,123.45,3873147168.4,-2.18
803,TQBR,2022-08-12,SBER,64383,3377655734.9,123.46,122.6,124.98,124.06,124.88,27223160,124.88,3377655734.9,1.16
805,TQBR,2022-08-15,SBER,63087,3150239987.1,124.56,123.28,125.7,124.23,125.0,25355480,125.0,3150239987.1,0.1
807,TQBR,2022-08-16,SBER,63769,3439359278.0,125.2,124.53,126.86,126.03,126.39,27290920,126.39,3439359278.0,1.11
809,TQBR,2022-08-17,SBER,76026,4134398010.8,126.58,124.5,127.44,125.69,124.5,32888950,124.5,4134398010.8,-1.5
811,TQBR,2022-08-18,SBER,65340,3189014037.0,124.39,123.92,126.5,125.48,126.3,25415410,126.3,3189014037.0,1.45
813,TQBR,2022-08-19,SBER,54698,2339575284.4,126.3,124.72,126.36,125.27,125.2,18676990,125.2,2339575284.4,-0.87
815,TQBR,2022-08-22,SBER,60329,3083949126.3,125.0,124.7,126.69,125.84,126.06,24510110,126.06,3083949126.3,0.69
817,TQBR,2022-08-23,SBER,116368,8448692324.8,126.06,126.01,130.49,129.23,130.38,65419130,130.38,8448692324.8,3.43
819,TQBR,2022-08-24,SBER,96277,5940974237.7,130.6,127.85,131.64,129.64,128.15,45833690,128.15,5940974237.7,-1.71
821,TQBR,2022-08-25,SBER,75363,4630467612.5,128.15,127.1,129.81,128.38,128.18,36067720,128.18,4630467612.5,0.02
823,TQBR,2022-08-26,SBER,77584,4251007186.7,128.02,127.62,130.5,129.29,130.4,32879870,130.4,4251007186.7,1.73
825,TQBR,2022-08-29,SBER,89075,5342794309.5,130.12,129.52,131.4,130.59,131.17,40911490,131.17,5342794309.5,0.59
827,TQBR,2022-08-30,SBER,107183,6706724051.1,131.17,129.65,132.6,131.29,130.05,51084490,130.05,6706724051.1,-0.85
829,TQBR,2022-08-31,SBER,172254,14439588088.8,132.3,131.5,138.34,134.45,134.25,107450510,134.25,14439588088.8,3.23
831,TQBR,2022-09-01,SBER,104665,7406741299.8,133.99,132.02,138.22,134.81,138.2,54942470,138.2,7406741299.8,2.94
833,TQBR,2022-09-02,SBER,234069,19355155393.0,138.8,136.22,144.9,141.39,143.8,136891810,143.8,19355155393.0,4.05
835,TQBR,2022-09-05,SBER,167766,12371122690.1,143.5,139.11,145.1,141.21,141.0,87603050,141.0,12371122690.1,-1.95
837,TQBR,2022-09-06,SBER,163772,11990944909.2,140.9,135.22,141.07,138.34,137.23,86674520,137.23,11990944909.2,-2.67
839,TQBR,2022-09-07,SBER,115963,8339250748.2,136.96,135.41,139.19,137.26,136.86,60753730,136.86,8339250748.2,-0.27
841,TQBR,2022-09-08,SBER,108835,7829982200.8,136.69,134.0,137.4,135.59,134.51,57744420,134.51,7829982200.8,-1.72
843,TQBR,2022-09-09,SBER,103960,6696870325.8,134.41,134.23,138.47,136.35,138.15,49115280,138.15,6696870325.8,2.71
845,TQBR,2022-09-12,SBER,120078,7304865311.8,137.07,136.8,140.37,138.85,138.7,52610620,138.0,6952542999.5,0.4
847,TQBR,2022-09-13,SBER,95022,6135930533.9,138.7,136.15,139.37,137.63,137.0,44582700,137.43,5877220554.6,-1.23
849,TQBR,2022-09-14,SBER,127945,8599239020.7,136.6,135.2,139.29,136.85,138.9,62838520,139.1,8091830466.2,1.39
851,TQBR,2022-09-15,SBER,108963,7819974773.2,139.15,137.61,140.28,138.95,139.48,56243810,139.7,7555723971.4,0.42
854,TQBR,2022-09-16,SBER,136911,9983110793.7,139.37,136.8,141.39,139.04,137.73,71799280,137.8,9701062321.2,-1.25
856,TQBR,2022-09-19,SBER,73834,4590344282.8,137.4,137.07,139.08,137.96,138.04,33272190,137.85,4420996466.5,0.23
858,TQBR,2022-09-20,SBER,370021,27120994882.9,137.87,122.42,138.35,129.8,125.1,208947780,125.0,21391510081.3,-9.37
860,TQBR,2022-09-21,SBER,245603,16327145213.9,112.5,109.27,123.98,119.5,120.23,136625430,119.89,15772088940.0,-3.89
862,TQBR,2022-09-22,SBER,190112,14562188054.0,120.25,120.25,126.95,123.95,124.31,117479960,124.35,13959341448.5,3.39
864,TQBR,2022-09-23,SBER,169766,10311649883.2,124.49,117.35,124.5,120.03,119.39,85906070,118.61,9917726631.3,-3.96
866,TQBR,2022-09-26,SBER,276802,16617787749.1,114.0,105.0,117.99,111.8,107.06,148638170,110.08,15412447998.5,-10.33
868,TQBR,2022-09-27,SBER,166523,10025188385.2,110.0,107.07,113.89,110.19,112.92,90981060,111.9,8872274108.7,5.47
870,TQBR,2022-09-28,SBER,148079,8720766869.9,112.0,109.13,115.2,111.85,111.06,77969660,110.39,8120313716.9,-1.65
872,TQBR,2022-09-29,SBER,131846,7411211658.2,111.59,107.68,112.2,109.81,110.41,67487760,109.13,6350975941.6,-0.59
874,TQBR,2022-09-30,SBER,222212,14569420124.9,111.0,103.4,113.4,109.08,110.21,133569040,108.7,13662616604.8,-0.18
876,TQBR,2022-10-03,SBER,149577,8280923624.7,110.62,109.0,114.65,111.96,114.35,73960960,114.03,7629646368.6,3.76
878,TQBR,2022-10-04,SBER,132828,9371218814.4,115.06,110.3,115.5,112.14,110.55,83564680,111.26,8947834612.2,-3.32
880,TQBR,2022-10-05,SBER,150329,9776634296.1,110.49,106.25,110.49,108.13,108.51,90416920,109.0,9291607326.2,-1.85
882,TQBR,2022-10-06,SBER,98405,5630301035.4,108.65,107.57,110.38,108.81,108.24,51741480,108.55,5351459789.3,-0.25
884,TQBR,2022-10-07,SBER,176627,9560941533.5,107.7,101.3,108.48,105.08,101.5,90989490,103.83,7122520435.4,-6.23
886,TQBR,2022-10-10,SBER,236360,12100541809.1,96.55,96.5,106.77,103.01,106.71,117465350,106.39,11385261358.2,5.13
888,TQBR,2022-10-11,SBER,161914,8212972233.2,106.5,104.26,108.3,106.71,107.72,76962080,107.45,7645444281.7,0.95
890,TQBR,2022-10-12,SBER,114178,6748220830.6,108.27,105.25,108.5,106.48,105.9,63378400,106.13,6420209441.2,-1.69
892,TQBR,2022-10-13,SBER,100238,4973132486.8,105.72,104.8,107.3,106.14,106.5,46849810,106.56,4696887069.9,0.57
894,TQBR,2022-10-14,SBER,104933,5631814421.3,106.92,105.69,109.19,107.14,107.78,52565400,107.68,5140104050.1,1.2
896,TQBR,2022-10-17,SBER,142876,8680124454.5,107.93,107.65,112.76,110.58,112.44,78496550,112.1,8038035824.0,4.32
898,TQBR,2022-10-18,SBER,181538,11468880403.2,113.05,110.48,114.37,112.6,110.88,101854810,113.2,9247732639.1,-1.39
900,TQBR,2022-10-19,SBER,160685,10047779304.8,110.12,109.3,112.93,110.79,112.39,90693010,111.43,9105622882.0,1.36
902,TQBR,2022-10-20,SBER,186088,11611619802.2,112.75,112.37,117.2,115.29,116.98,100723600,116.06,10707069289.5,4.08
904,TQBR,2022-10-21,SBER,185601,11996337348.7,116.93,114.37,119.94,117.18,119.45,102382050,118.55,9981664941.9,2.11
906,TQBR,2022-10-24,SBER,161324,8899628781.0,120.15,117.65,121.68,119.39,118.8,74539310,118.9,8439972861.7,-0.54
908,TQBR,2022-10-25,SBER,231247,13988406291.3,118.84,118.3,125.2,122.54,124.36,114156750,124.69,13005462210.7,4.68
910,TQBR,2022-10-26,SBER,212260,13490587416.3,124.7,122.1,126.88,124.34,124.43,108495360,124.12,12797423263.5,0.06
912,TQBR,2022-10-27,SBER,171670,11099070231.0,124.75,123.68,127.5,126.25,126.61,87915140,127.17,10436388811.8,1.75
914,TQBR,2022-10-28,SBER,149544,9289876913.2,126.14,124.6,127.25,126.12,126.97,73660000,126.74,8611672405.6,0.28
916,TQBR,2022-10-31,SBER,139389,7705148783.6,127.2,125.41,128.6,126.81,126.72,60762870,126.19,7248841345.7,-0.2
918,TQBR,2022-11-01,SBER,80966,4678424679.9,127.2,126.12,127.97,127.07,127.05,36820880,127.1,4336068317.5,0.26
920,TQBR,2022-11-02,SBER,91488,5091797153.1,127.06,123.75,127.74,126.61,125.49,40216620,127.14,3425493623.3,-1.23
922,TQBR,2022-11-03,SBER,103937,5968383629.5,125.4,123.91,126.1,125.07,125.75,47720130,125.45,5481048131.3,0.21
924,TQBR,2022-11-07,SBER,189795,11884172361.2,127.09,126.5,132.0,129.58,132.0,91709630,131.63,10759954219.4,4.97
