TRADEDATE,BOARDID,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,TRENDCLSPR
2021-12-27,TQBR,LKOH,21065,3276279729.0,6321.5,6315.0,6398.5,6354.0,6397.5,515599,1.33
2021-12-28,TQBR,LKOH,39357,6450217371.0,6395.0,6377.0,6559.5,6484.5,6478.0,994800,1.26
2021-12-29,TQBR,LKOH,30694,5455007323.5,6488.0,6421.0,6525.0,6475.5,6516.0,842308,0.59
2021-12-30,TQBR,LKOH,24753,5033022870.0,6516.5,6480.0,6597.0,6550.5,6573.0,768283,0.87
2022-01-03,TQBR,LKOH,28301,4068314285.5,6592.0,6586.0,6705.5,6659.5,6683.0,610921,1.67
2022-01-04,TQBR,LKOH,24243,3690693844.5,6688.0,6627.0,6741.0,6695.5,6728.0,551239,0.67
2022-01-05,TQBR,LKOH,37341,6479964870.5,6715.5,6501.0,6755.0,6660.5,6522.0,972892,-3.06
2022-01-06,TQBR,LKOH,31667,5991768597.5,6530.0,6459.0,6706.0,6610.5,6699.0,906403,2.71
2022-01-10,TQBR,LKOH,44912,8383118384.5,6730.0,6650.5,6880.0,6768.5,6775.0,1238121,1.13
2022-01-11,TQBR,LKOH,31855,6290801628.5,6799.0,6732.5,6850.0,6791.5,6816.0,926296,0.61
2022-01-12,TQBR,LKOH,48565,8767774553.5,6814.5,6770.0,6969.0,6913.5,6960.0,1268243,2.11
2022-01-13,TQBR,LKOH,57330,11958036613.0,6927.0,6610.0,6951.5,6764.5,6665.0,1767811,-4.24
2022-01-14,TQBR,LKOH,67376,13721169516.0,6699.0,6469.0,6791.0,6603.0,6659.0,2077166,-0.09
2022-01-17,TQBR,LKOH,49827,10384206287.0,6668.0,6445.0,6734.0,6572.5,6516.0,1581542,-2.15
2022-01-18,TQBR,LKOH,99099,23206910512.0,6548.0,6132.0,6587.0,6312.5,6250.0,3676435,-4.08
2022-01-19,TQBR,LKOH,94171,20885991769.5,6250.0,6020.0,6670.0,6453.5,6494.0,3237227,3.9
2022-01-20,TQBR,LKOH,61549,14532458432.5,6549.0,6324.0,6683.0,6496.0,6430.0,2237789,-0.99
2022-01-21,TQBR,LKOH,53900,12473188618.0,6400.0,6310.0,6514.0,6428.0,6420.0,1940586,-0.16
2022-01-24,TQBR,LKOH,94008,18335321555.0,6445.0,6078.0,6479.0,6245.5,6293.0,2935738,-1.98
2022-01-25,TQBR,LKOH,71937,13196587335.5,6270.0,6177.5,6562.5,6337.0,6543.0,2082348,3.97
2022-01-26,TQBR,LKOH,67532,14643131608.5,6542.0,6405.0,6690.0,6581.0,6525.5,2225385,-0.27
2022-01-27,TQBR,LKOH,78161,14274953045.0,6498.0,6432.0,6900.0,6741.0,6811.5,2117689,4.38
2022-01-28,TQBR,LKOH,56056,10838937321.0,6784.0,6755.0,6945.0,6839.0,6775.0,1584821,-0.54
2022-01-31,TQBR,LKOH,45774,8854018619.5,6810.0,6780.0,6910.0,6830.5,6878.0,1296194,1.52
2022-02-01,TQBR,LKOH,45890,8531973805.0,6884.0,6826.0,7013.5,6940.5,6976.0,1229137,1.42
2022-02-02,TQBR,LKOH,42064,6877484289.5,6975.0,6936.0,7050.0,6996.5,7040.0,983000,0.92
2022-02-03,TQBR,LKOH,49263,9114897322.0,7026.5,6794.5,7030.0,6896.0,6865.5,1321908,-2.48
2022-02-04,TQBR,LKOH,60246,12297107522.0,6897.0,6892.0,7110.0,7010.5,7010.0,1754048,2.1
2022-02-07,TQBR,LKOH,34342,6795479194.5,7047.0,6825.5,7060.0,6954.5,6988.0,977367,-0.31
2022-02-08,TQBR,LKOH,33148,6514277909.5,6985.0,6938.0,7044.0,6995.0,6957.5,931306,-0.44
2022-02-09,TQBR,LKOH,43454,10771957611.0,6966.5,6900.0,7009.0,6962.0,6973.5,1547296,0.23
2022-02-10,TQBR,LKOH,41175,9637185960.5,6970.0,6894.0,7084.0,6986.5,6984.5,1378641,0.16
2022-02-11,TQBR,LKOH,66952,12886377636.5,6960.0,6624.5,7000.0,6822.5,6707.5,1888816,-3.97
2022-02-14,TQBR,LKOH,65148,13163255380.0,6684.0,6524.5,6885.0,6750.0,6796.0,1950018,1.32
2022-02-15,TQBR,LKOH,54328,12422532448.0,6840.0,6783.0,7077.5,6983.0,6979.0,1778946,2.69
2022-02-16,TQBR,LKOH,42778,8227240915.5,7028.0,6902.5,7068.0,6972.0,6970.0,1180028,-0.13
2022-02-17,TQBR,LKOH,61418,11769951469.5,6956.5,6650.0,6968.0,6764.0,6733.0,1740140,-3.4
2022-02-18,TQBR,LKOH,67318,11216107500.0,6739.0,6415.0,6832.0,6599.5,6456.5,1700147,-4.11
2022-02-21,TQBR,LKOH,190430,27804252194.0,6480.0,5609.5,6649.0,6126.5,5810.0,4538212,-10.01
2022-02-22,TQBR,LKOH,217983,33796896837.5,5805.0,5479.0,6050.0,5726.0,6020.0,5901625,3.61
2022-02-24,TQBR,LKOH,209870,19442324890.0,5410.5,3019.5,5410.5,4121.0,4650.0,4692673,-22.76
2022-02-25,TQBR,LKOH,101828,10098149463.0,4400.0,4400.0,5360.0,5000.5,4915.0,2013374,5.7
2022-03-24,TQBR,LKOH,78622,6814309072.0,5302.5,5300.0,5993.0,5663.5,5525.0,1203273,12.41
2022-03-25,TQBR,LKOH,49809,4627299784.5,5600.0,5022.0,5761.0,5287.5,5206.0,875180,-5.77
2022-03-28,TQBR,LKOH,22470,1163852904.5,5200.0,4915.0,5200.0,5085.5,5118.0,228856,-1.69
2022-03-29,TQBR,LKOH,43674,3213395124.0,5118.0,4800.0,5350.0,5003.0,4922.0,642270,-3.83
2022-03-30,TQBR,LKOH,19965,1453478559.0,5050.0,5000.0,5140.0,5041.0,5140.0,287528,4.43
2022-03-31,TQBR,LKOH,39861,2501517955.5,5120.0,5100.0,5680.0,5343.5,5680.0,469075,10.51
2022-04-01,TQBR,LKOH,38387,2214141019.0,5660.0,5450.0,5868.0,5742.0,5601.0,385732,-1.39
2022-04-04,TQBR,LKOH,27689,1688768272.0,5698.0,5395.0,5750.0,5551.5,5557.0,304176,-0.79
2022-04-05,TQBR,LKOH,23296,1332293772.0,5574.0,5220.0,5590.0,5438.0,5314.0,245013,-4.37
2022-04-06,TQBR,LKOH,16689,1056922621.0,5314.0,5224.5,5514.0,5410.5,5266.0,195342,-0.9
2022-04-07,TQBR,LKOH,18207,1397918669.5,5260.0,5240.0,5356.0,5282.0,5280.0,264677,0.27
2022-04-08,TQBR,LKOH,18553,1035411888.5,5299.5,5087.0,5319.5,5185.0,5226.5,199667,-1.01
2022-04-11,TQBR,LKOH,15641,765009318.5,5225.0,5184.0,5385.0,5289.5,5190.0,144622,-0.7
2022-04-12,TQBR,LKOH,17657,1120683236.5,5200.0,5026.0,5250.0,5096.5,5145.0,219888,-0.87
2022-04-13,TQBR,LKOH,16211,825571286.5,5179.5,5056.0,5209.0,5129.5,5106.0,160929,-0.76
2022-04-14,TQBR,LKOH,20735,989963227.5,5115.5,4862.0,5120.0,4971.5,4879.5,199123,-4.44
2022-04-15,TQBR,LKOH,16515,735527773.5,4879.0,4800.0,4956.0,4860.5,4893.0,151321,0.28
2022-04-18,TQBR,LKOH,36007,1890870624.5,4913.0,4524.0,4948.0,4601.5,4549.0,407463,-7.03
2022-04-19,TQBR,LKOH,51656,3050932168.5,4592.0,4108.0,4592.0,4321.5,4485.0,708763,-1.41
2022-04-20,TQBR,LKOH,39738,3179975168.5,4498.5,4215.5,4536.0,4412.0,4310.0,726085,-3.9
2022-04-21,TQBR,LKOH,83222,4985711071.5,4331.5,3910.0,4340.0,4081.5,3974.0,1217428,-7.8
2022-04-22,TQBR,LKOH,114895,6356485536.0,3974.0,3682.0,4044.0,3875.5,3828.0,1648909,-3.67
2022-04-25,TQBR,LKOH,44858,2175604500.0,3828.0,3710.5,3994.0,3875.5,3931.0,560388,2.69
2022-04-26,TQBR,LKOH,79327,5762371808.0,3970.5,3960.5,4587.5,4257.5,4292.0,1354489,9.18
2022-04-27,TQBR,LKOH,51852,3480994204.5,4325.0,4276.0,4559.0,4440.5,4550.0,783960,6.01
2022-04-28,TQBR,LKOH,57665,4185700996.0,4551.0,4318.0,4740.0,4524.5,4381.0,923456,-3.71
2022-04-29,TQBR,LKOH,48785,3959317350.5,4410.0,4380.0,4717.0,4569.0,4699.5,865620,7.27
2022-05-04,TQBR,LKOH,31317,2052932625.5,4747.0,4526.0,4772.5,4622.5,4552.0,443415,-3.14
2022-05-05,TQBR,LKOH,18549,1071142744.5,4602.0,4600.5,4689.5,4650.0,4675.0,230329,2.7
2022-05-06,TQBR,LKOH,16493,1743649657.5,4689.0,4568.0,4690.0,4637.0,4635.5,376027,-0.84
2022-05-11,TQBR,LKOH,22029,1115880659.5,4640.0,4539.0,4699.0,4607.0,4600.0,242217,-0.77
2022-05-12,TQBR,LKOH,35851,2342346597.5,4550.0,4325.5,4581.0,4459.0,4362.5,525898,-5.16
2022-05-13,TQBR,LKOH,22518,1189852862.5,4400.0,4300.0,4439.0,4373.0,4380.0,272066,0.4
2022-05-16,TQBR,LKOH,59828,5201272284.5,4380.0,4380.0,4669.5,4573.0,4523.5,1136184,3.28
2022-05-17,TQBR,LKOH,34012,1752876711.0,4543.0,4400.0,4589.0,4511.0,4500.0,388536,-0.52
2022-05-18,TQBR,LKOH,18642,1240052723.0,4520.0,4480.0,4565.0,4528.5,4483.5,273956,-0.37
2022-05-19,TQBR,LKOH,18061,1015947034.5,4483.5,4381.5,4509.5,4420.5,4415.5,229822,-1.52
2022-05-20,TQBR,LKOH,26606,1319044250.0,4419.0,4258.0,4449.0,4321.5,4279.0,304795,-3.09
2022-05-23,TQBR,LKOH,30348,1382147486.5,4305.0,4031.0,4350.0,4149.0,4050.0,332955,-5.35
2022-05-24,TQBR,LKOH,46505,1993906554.5,4050.0,3882.0,4062.5,3969.0,3942.0,501949,-2.67
2022-05-25,TQBR,LKOH,30051,1380038222.0,3999.0,3975.0,4148.0,4067.0,4148.0,339337,5.23
2022-05-26,TQBR,LKOH,37477,2061383969.5,4160.0,4085.0,4298.5,4222.5,4263.0,488502,2.77
2022-05-27,TQBR,LKOH,34907,2047238025.0,4285.0,4255.0,4359.5,4310.0,4290.0,475101,0.63
2022-05-30,TQBR,LKOH,31992,1751508661.0,4351.0,4100.0,4380.0,4212.0,4220.0,415915,-1.63
2022-05-31,TQBR,LKOH,26853,1248218857.5,4180.0,4043.0,4199.0,4092.0,4061.5,305244,-3.76
2022-06-01,TQBR,LKOH,25181,1521563560.5,4050.0,4003.0,4125.0,4080.0,4074.0,373116,0.31
2022-06-02,TQBR,LKOH,24646,1266559211.5,4078.0,3993.0,4085.5,4030.5,4035.0,314254,-0.96
2022-06-03,TQBR,LKOH,29425,1351007569.0,4040.0,3930.0,4070.0,3978.0,3980.5,339606,-1.35
2022-06-06,TQBR,LKOH,25419,1156440686.5,3985.0,3927.0,4028.0,3970.5,3940.0,291266,-1.02
2022-06-07,TQBR,LKOH,35553,1782515545.0,3940.0,3816.0,3970.0,3894.5,3959.5,457704,0.49
2022-06-08,TQBR,LKOH,30857,1742921451.5,3968.0,3864.0,4050.0,3987.0,3945.5,437125,-0.35
2022-06-09,TQBR,LKOH,24324,1125731944.0,3954.0,3865.0,3956.5,3891.0,3876.0,289287,-1.76
2022-06-10,TQBR,LKOH,24725,1401695093.5,3865.0,3830.0,3903.0,3867.5,3898.0,362443,0.57
2022-06-14,TQBR,LKOH,24024,1162724098.5,3881.0,3846.0,3927.5,3883.5,3891.5,299314,-0.17
2022-06-15,TQBR,LKOH,41381,2909752432.5,3880.0,3880.0,4125.0,4011.5,4115.0,725308,5.74
2022-06-16,TQBR,LKOH,66674,4596571110.0,4116.5,4105.0,4300.0,4219.5,4261.5,1089748,3.56
2022-06-17,TQBR,LKOH,34454,2113654624.5,4289.5,4137.0,4326.0,4238.0,4182.0,499050,-1.87
2022-06-20,TQBR,LKOH,37360,1937251058.0,4202.0,4128.0,4245.0,4202.0,4209.5,461006,0.66
2022-06-21,TQBR,LKOH,39295,2449192293.5,4239.0,4031.5,4279.5,4148.5,4045.0,590551,-3.91
2022-06-22,TQBR,LKOH,46953,3033661367.5,3990.0,3932.5,4179.5,4072.5,4139.0,745924,2.32
2022-06-23,TQBR,LKOH,27248,2734069906.0,4140.5,4076.5,4207.0,4160.5,4150.0,657194,0.27
2022-06-24,TQBR,LKOH,21965,1287037782.5,4149.0,4044.5,4160.0,4110.5,4100.0,314432,-1.2
2022-06-27,TQBR,LKOH,15866,916201820.5,4100.0,4056.0,4120.0,4098.5,4100.0,223537,0.0
2022-06-28,TQBR,LKOH,27036,1591190201.0,4109.5,3983.0,4109.5,4036.5,3989.5,394209,-2.7
2022-06-29,TQBR,LKOH,34927,1769675697.0,3980.0,3920.5,4078.0,3998.5,4015.0,442797,0.64
2022-06-30,TQBR,LKOH,55042,2977542713.5,4000.0,3865.0,4056.5,3960.5,3905.0,751500,-2.74
2022-07-01,TQBR,LKOH,33418,1995358044.0,3915.0,3876.0,4002.5,3955.5,3944.0,504465,1.0
2022-07-04,TQBR,LKOH,34424,1688102730.5,3946.0,3944.0,4095.0,4009.0,3949.5,421077,0.14
2022-07-05,TQBR,LKOH,30289,1760896813.5,3950.5,3905.0,4048.0,3976.0,4015.0,442662,1.66
2022-07-06,TQBR,LKOH,37892,2443548291.0,4000.0,3945.0,4150.0,4048.0,3962.0,603617,-1.32
2022-07-07,TQBR,LKOH,23496,1347187280.5,3963.0,3940.0,4010.0,3966.5,3956.0,339571,-0.15
2022-07-08,TQBR,LKOH,25199,1411795022.5,3959.5,3902.5,3980.0,3925.5,3911.0,359490,-1.14
2022-07-11,TQBR,LKOH,41502,2077150988.0,3900.0,3802.5,3920.0,3849.0,3848.5,539588,-1.6
2022-07-12,TQBR,LKOH,39922,1892844468.0,3830.0,3713.0,3846.0,3767.0,3752.0,502248,-2.51
2022-07-13,TQBR,LKOH,45756,2146799406.0,3757.0,3619.0,3767.0,3666.5,3645.5,585484,-2.84
2022-07-14,TQBR,LKOH,48380,2216859675.0,3645.5,3551.0,3710.0,3633.5,3608.0,610142,-1.03
2022-07-15,TQBR,LKOH,26308,1683420511.0,3643.5,3580.0,3710.0,3646.5,3709.0,461637,2.8
2022-07-18,TQBR,LKOH,31659,1416161571.0,3721.0,3613.0,3777.0,3667.5,3645.0,386000,-1.73
2022-07-19,TQBR,LKOH,26152,1103271430.5,3645.0,3567.0,3654.5,3596.0,3600.0,306816,-1.23
2022-07-20,TQBR,LKOH,24084,1266720328.5,3601.0,3556.5,3664.0,3613.0,3580.0,350246,-0.56
2022-07-21,TQBR,LKOH,30383,1712797049.0,3577.0,3482.5,3577.5,3524.5,3539.5,485936,-1.13
2022-07-22,TQBR,LKOH,32051,2085092149.5,3552.0,3551.0,3688.0,3625.0,3688.0,575224,4.2
2022-07-25,TQBR,LKOH,21990,1359117735.0,3672.0,3637.0,3709.5,3676.0,3669.0,369717,-0.52
2022-07-26,TQBR,LKOH,31762,2036729705.0,3694.0,3675.5,3825.0,3743.0,3825.0,544414,4.25
2022-07-27,TQBR,LKOH,26255,1879332980.0,3850.0,3810.0,3878.0,3846.0,3847.5,488725,0.59
2022-07-28,TQBR,LKOH,24377,1614444718.5,3870.0,3770.0,3885.0,3817.0,3831.0,423004,-0.43
2022-07-29,TQBR,LKOH,18505,1062685598.0,3830.0,3809.5,3880.0,3851.0,3877.0,275990,1.2
2022-08-01,TQBR,LKOH,60907,3999700998.5,3883.0,3825.5,4030.0,3960.0,3931.0,1010266,1.39
2022-08-02,TQBR,LKOH,38485,2262855436.0,3930.5,3795.0,3965.5,3863.5,3823.0,585713,-2.75
2022-08-03,TQBR,LKOH,18990,1520968106.5,3823.0,3784.0,3855.0,3817.0,3799.0,398600,-0.63
2022-08-04,TQBR,LKOH,23456,1403285748.5,3800.0,3712.0,3816.0,3746.5,3720.0,374530,-2.08
2022-08-05,TQBR,LKOH,27887,1400989419.5,3720.0,3659.5,3746.0,3692.5,3679.5,379687,-1.09
2022-08-08,TQBR,LKOH,28831,1340422164.0,3779.0,3720.0,3819.0,3762.5,3720.0,356659,1.1
2022-08-09,TQBR,LKOH,29263,1735818378.5,3720.0,3701.5,3895.0,3800.5,3895.0,456809,4.7
2022-08-10,TQBR,LKOH,30575,1750500361.0,3895.0,3825.0,3910.0,3866.0,3890.0,452727,-0.13
2022-08-11,TQBR,LKOH,27207,1964647024.0,3899.0,3875.0,3963.0,3921.5,3925.0,500967,0.9
2022-08-12,TQBR,LKOH,23353,1576116769.0,3935.0,3901.0,3979.0,3946.0,3940.5,399401,0.39
2022-08-15,TQBR,LKOH,21914,1361112624.5,3945.0,3904.5,4005.0,3946.5,3959.0,344898,0.47
2022-08-16,TQBR,LKOH,23202,1721794588.0,3977.0,3936.0,4025.0,3988.0,4018.0,431901,1.49
2022-08-17,TQBR,LKOH,27213,2008182292.5,4020.0,3907.0,4044.0,3980.0,3907.0,504381,-2.76
2022-08-18,TQBR,LKOH,19260,1258250956.5,3906.5,3878.0,3942.0,3912.0,3920.0,321619,0.33
2022-08-19,TQBR,LKOH,22033,1494482969.0,3945.0,3894.0,3974.0,3932.0,3972.0,380080,1.33
2022-08-22,TQBR,LKOH,29371,1583321896.0,3968.0,3944.5,4028.5,3995.5,4017.0,396278,1.13
2022-08-23,TQBR,LKOH,27418,1628372007.0,4022.0,4016.0,4099.0,4066.0,4098.0,400484,2.02
2022-08-24,TQBR,LKOH,25236,1254522965.5,4103.0,4066.0,4128.0,4096.5,4117.0,306254,0.46
2022-08-25,TQBR,LKOH,26333,1650044353.0,4125.0,4047.0,4143.5,4100.0,4055.0,402471,-1.51
2022-08-26,TQBR,LKOH,16238,1144554982.5,4056.0,4046.5,4115.0,4082.0,4115.0,280373,1.48
2022-08-29,TQBR,LKOH,28520,1883922706.0,4114.0,4088.5,4207.0,4168.0,4186.0,451999,1.73
2022-08-30,TQBR,LKOH,33373,2053542426.0,4198.0,4120.0,4220.0,4167.0,4140.0,492812,-1.1
2022-08-31,TQBR,LKOH,57250,5465757702.0,4300.0,4161.5,4300.0,4237.0,4270.0,1290069,3.14
2022-09-01,TQBR,LKOH,125638,11094947667.5,4250.0,4221.0,4773.0,4524.5,4722.0,2450494,10.59
2022-09-02,TQBR,LKOH,84843,8122770159.5,4660.0,4556.0,4714.5,4614.5,4595.0,1760288,-2.69
2022-09-05,TQBR,LKOH,63881,5190190777.0,4619.5,4483.0,4690.0,4610.0,4658.0,1126019,1.37
2022-09-06,TQBR,LKOH,59268,4957164647.0,4660.0,4410.5,4666.5,4544.5,4545.0,1090840,-2.43
2022-09-07,TQBR,LKOH,42935,3621545142.0,4545.0,4420.0,4545.0,4493.0,4420.0,805982,-2.75
2022-09-08,TQBR,LKOH,28245,1877731100.0,4400.0,4376.0,4432.5,4400.0,4410.0,426722,-0.23
2022-09-09,TQBR,LKOH,29326,2301615453.5,4437.0,4401.5,4500.0,4466.5,4470.0,515383,1.36
2022-09-12,TQBR,LKOH,41294,2816391588.0,4460.0,4426.5,4591.5,4542.0,4560.0,620069,2.01
2022-09-13,TQBR,LKOH,26780,1872731513.5,4570.0,4510.0,4588.5,4557.5,4542.5,411138,-0.38
2022-09-14,TQBR,LKOH,40637,3553574359.5,4531.0,4403.5,4548.0,4473.5,4472.0,795168,-1.55
2022-09-15,TQBR,LKOH,35540,2724604933.5,4471.0,4436.0,4558.0,4511.5,4530.0,603939,1.3
2022-09-16,TQBR,LKOH,30441,2162856545.0,4539.0,4475.0,4580.0,4527.0,4519.0,477748,-0.24
2022-09-19,TQBR,LKOH,24859,1576394763.0,4524.5,4445.0,4548.0,4495.5,4496.0,350560,-0.51
2022-09-20,TQBR,LKOH,154247,10901565357.0,4478.0,3830.0,4494.0,4166.5,4055.0,2618662,-9.81
2022-09-21,TQBR,LKOH,81103,5836410555.5,3622.5,3622.5,4044.0,3909.5,3955.0,1492869,-2.47
2022-09-22,TQBR,LKOH,45941,2938910555.0,3955.0,3951.5,4095.5,4025.0,4011.0,730068,1.42
2022-09-23,TQBR,LKOH,54986,3757025835.5,4014.0,3875.0,4037.0,3942.5,3948.5,952665,-1.56
2022-09-26,TQBR,LKOH,80524,5530415413.0,3856.0,3605.5,3882.0,3747.5,3708.0,1476193,-6.09
2022-09-27,TQBR,LKOH,48465,3134188787.0,3800.0,3715.0,3924.0,3824.5,3865.0,819062,4.23
2022-09-28,TQBR,LKOH,38716,2555762572.0,3840.0,3806.5,3967.0,3876.5,3907.5,659396,1.1
2022-09-29,TQBR,LKOH,43962,2931606939.5,3948.0,3809.0,3958.0,3880.0,3882.5,755528,-0.64
2022-09-30,TQBR,LKOH,52060,3314841929.5,3891.0,3750.0,4088.0,3892.0,3965.0,851752,2.12
2022-10-03,TQBR,LKOH,38125,2179985318.5,3971.0,3912.5,4092.0,4000.5,4077.0,544909,2.82
2022-10-04,TQBR,LKOH,43854,2729177719.0,4100.0,3961.5,4140.0,4051.0,4094.0,673711,0.42
2022-10-05,TQBR,LKOH,54005,3382589997.5,4088.5,4000.0,4189.0,4087.0,4102.5,827581,0.21
2022-10-06,TQBR,LKOH,37044,1937012642.5,4123.0,4010.0,4158.0,4092.0,4041.0,473225,-1.5
2022-10-07,TQBR,LKOH,44094,2295624356.5,4025.0,3850.0,4030.0,3978.0,3875.0,577138,-4.11
2022-10-10,TQBR,LKOH,49492,3262121832.5,3778.0,3757.0,4069.0,3944.0,4035.0,827969,4.13
2022-10-11,TQBR,LKOH,40685,2721724739.0,4040.0,4012.5,4188.0,4094.5,4170.0,665088,3.35
2022-10-12,TQBR,LKOH,40710,3352139334.5,4181.0,4135.0,4280.0,4211.5,4149.0,797244,-0.5
2022-10-13,TQBR,LKOH,35491,2669257591.5,4150.0,4118.0,4261.5,4190.5,4185.5,636889,0.88
2022-10-14,TQBR,LKOH,30046,2004313473.0,4199.0,4090.0,4203.0,4131.0,4139.0,485061,-1.11
2022-10-17,TQBR,LKOH,31167,2152990150.5,4150.0,4113.0,4220.0,4173.5,4212.5,515655,1.78
2022-10-18,TQBR,LKOH,41052,3253640069.0,4255.0,4207.0,4359.0,4272.5,4240.0,761617,0.65
2022-10-19,TQBR,LKOH,47421,3886714532.0,4210.5,4106.5,4277.0,4165.5,4204.5,932503,-0.84
2022-10-20,TQBR,LKOH,51537,4517198691.0,4220.0,4180.5,4400.0,4305.0,4380.5,1049531,4.19
2022-10-21,TQBR,LKOH,47671,3768094344.0,4399.0,4350.5,4462.0,4406.5,4433.0,855199,1.2
2022-10-24,TQBR,LKOH,34525,2815250665.0,4474.0,4385.5,4491.0,4445.5,4439.5,633248,0.15
2022-10-25,TQBR,LKOH,38923,2939758843.5,4465.0,4436.0,4579.5,4515.0,4569.5,651312,2.93
2022-10-26,TQBR,LKOH,40727,3056766763.5,4574.0,4512.5,4624.0,4573.5,4613.5,668598,0.96
2022-10-27,TQBR,LKOH,50597,3698936902.5,4623.5,4592.0,4746.5,4686.5,4724.0,789173,2.4
2022-10-28,TQBR,LKOH,128412,10867749116.0,4712.0,4516.0,4800.0,4674.5,4700.5,2324509,-0.5
2022-10-31,TQBR,LKOH,46252,3037751279.0,4730.0,4659.0,4765.0,4708.5,4695.5,645169,-0.11
2022-11-01,TQBR,LKOH,27167,1610334164.5,4725.0,4660.0,4729.5,4691.5,4700.0,343265,0.1
2022-11-02,TQBR,LKOH,57686,4708106556.0,4710.0,4626.5,4788.0,4708.0,4670.0,999931,-0.64
2022-11-03,TQBR,LKOH,46156,2595691958.0,4670.0,4620.0,4687.0,4655.5,4687.0,557486,0.36
2022-11-07,TQBR,LKOH,45126,3201645643.0,4718.0,4695.0,4732.0,4711.0,4723.5,679575,0.78
2022-11-08,TQBR,LKOH,24519,1611305950.0,4723.5,4688.0,4725.0,4705.5,4697.5,342418,-0.55
2022-11-09,TQBR,LKOH,41748,2258107007.5,4698.0,4600.0,4713.0,4668.0,4632.0,483762,-1.39
2022-11-10,TQBR,LKOH,32908,2257363275.0,4633.0,4625.5,4694.5,4661.5,4681.0,484272,1.06
2022-11-11,TQBR,LKOH,25330,1718410433.0,4690.5,4648.5,4694.0,4664.5,4670.0,368320,-0.23
2022-11-14,TQBR,LKOH,24254,1727931326.5,4680.0,4654.0,4684.5,4669.5,4658.5,370000,-0.25
2022-11-15,TQBR,LKOH,59770,3937243559.0,4660.0,4427.0,4676.0,4586.5,4565.0,858460,-2.01
2022-11-16,TQBR,LKOH,28000,1933639298.5,4596.0,4576.5,4670.0,4638.0,4661.5,416935,2.11
2022-11-17,TQBR,LKOH,20357,1206517784.0,4662.0,4602.0,4666.0,4625.5,4621.0,260762,-0.87
2022-11-18,TQBR,LKOH,18950,1164191941.5,4583.0,4583.0,4641.0,4609.0,4623.0,252615,0.04
2022-11-21,TQBR,LKOH,28498,1925733029.0,4623.0,4555.0,4625.0,4586.5,4605.5,419865,-0.38
2022-11-22,TQBR,LKOH,20320,1501319927.0,4608.0,4581.0,4646.5,4617.5,4618.0,325156,0.27
2022-11-23,TQBR,LKOH,42224,2859007759.0,4628.0,4610.0,4719.0,4674.0,4679.0,611651,1.32
2022-11-24,TQBR,LKOH,19564,1033060414.0,4680.0,4653.0,4707.0,4673.0,4664.0,221070,-0.32
2022-11-25,TQBR,LKOH,18897,1091356298.5,4668.0,4635.0,4678.5,4658.5,4669.0,234262,0.11
2022-11-28,TQBR,LKOH,41467,2114925633.0,4647.0,4590.0,4657.0,4617.5,4624.0,457960,-0.96
2022-11-29,TQBR,LKOH,38665,2113094839.5,4631.0,4595.0,4648.0,4611.0,4602.0,458143,-0.48
2022-11-30,TQBR,LKOH,29942,1542999559.5,4603.0,4584.0,4618.0,4596.0,4614.5,335624,0.27
2022-12-01,TQBR,LKOH,25822,1485117613.5,4618.0,4572.5,4623.5,4596.0,4599.5,323109,-0.33
2022-12-02,TQBR,LKOH,28351,1470740702.0,4590.0,4574.0,4598.0,4585.5,4577.5,320743,-0.48
2022-12-05,TQBR,LKOH,55680,4223889587.5,4589.5,4575.0,4649.0,4613.5,4619.0,915566,0.91
2022-12-06,TQBR,LKOH,27305,2018470698.5,4632.5,4586.0,4633.0,4614.5,4603.5,437627,-0.34
2022-12-07,TQBR,LKOH,20207,1215201737.0,4610.0,4580.0,4612.0,4600.0,4592.5,264166,-0.24
2022-12-08,TQBR,LKOH,30394,1303808301.5,4600.0,4565.0,4602.0,4580.0,4578.0,284671,-0.32
2022-12-09,TQBR,LKOH,20228,1027656340.0,4583.0,4570.0,4586.0,4578.0,4583.0,224466,0.11
2022-12-12,TQBR,LKOH,25732,1492273780.5,4595.0,4575.0,4607.0,4587.5,4583.5,325265,0.01
2022-12-13,TQBR,LKOH,30045,1882311920.0,4596.0,4560.0,4596.0,4573.5,4577.5,411496,-0.13
2022-12-14,TQBR,LKOH,29148,2557386235.5,4580.0,4560.0,4604.0,4586.0,4590.5,557598,0.28
2022-12-15,TQBR,LKOH,48057,3288284640.5,4591.0,4511.0,4599.5,4551.0,4521.0,722358,-1.51
2022-12-16,TQBR,LKOH,40128,2882635492.5,4526.5,4501.0,4590.0,4551.0,4580.0,633257,1.31
2022-12-19,TQBR,LKOH,70674,5751233574.0,4585.0,4530.5,4625.0,4577.5,4625.0,1255747,0.98
2022-12-20,TQBR,LKOH,123412,7667062519.0,4146.0,3883.5,4146.0,4032.0,4076.0,1893759,-11.87
2022-12-21,TQBR,LKOH,61598,2831008007.5,4085.0,3997.0,4095.0,4040.5,4040.5,700517,-0.87
2022-12-22,TQBR,LKOH,35831,1729769779.0,4050.0,4017.0,4058.5,4035.5,4027.5,428577,-0.32
2022-12-23,TQBR,LKOH,38532,1654490765.0,4022.0,3985.0,4024.5,4000.5,4010.5,413409,-0.42
