Date,FuturesCode,WeightedAvgPrice,SettlementPrice,FirstDealPrice,MaxPrice,MinPrice,LastDealPrice,Change,VolumeLastDeal,NumOfDeals,TradingVolume RUB,TradingVolume contr,OpenPositionsVolume RUB,OpenPositionsVolume contr,MarginRequirements
01.09.2021,SiU1,73 293,73 111,73 490,73 520,73 082,73 098,"-0,56 %",1,313 587,129 170 162 707,1 762 375,221 309 044 108,3 027 028,4 554
02.09.2021,SiU1,73 011,72 959,73 091,73 238,72 871,72 978,"-0,16 %",1,287 202,115 461 322 212,1 581 417,216 375 089 972,2 965 708,4 533
03.09.2021,SiU1,72 893,72 810,72 980,73 131,72 671,72 810,"-0,23 %",2,363 245,156 878 509 788,2 152 166,217 038 018 420,2 980 882,4 488
06.09.2021,SiU1,73 064,73 177,72 825,73 187,72 802,73 171,"+0,50 %",1,273 525,112 229 621 672,1 536 036,207 170 087 514,2 831 082,4 498
07.09.2021,SiU1,73 325,73 407,73 178,73 500,73 030,73 404,"+0,32 %",26,308 265,143 605 965 888,1 958 481,210 781 740 684,2 871 412,4 500
08.09.2021,SiU1,73 457,73 462,73 410,73 634,73 294,73 454,"+0,07 %",1,361 832,167 124 416 121,2 275 129,193 800 102 200,2 638 100,4 491
09.09.2021,SiU1,73 144,72 994,73 450,73 450,72 912,72 991,"-0,63 %",1,405 671,193 744 630 370,2 648 796,197 025 842 764,2 699 206,4 451
10.09.2021,SiU1,72 929,73 155,72 987,73 221,72 733,73 132,"+0,19 %",2,349 030,156 392 602 436,2 144 450,172 376 589 600,2 356 320,4 425
13.09.2021,SiU1,72 999,72 750,73 134,73 275,72 721,72 733,"-0,55 %",1,342 055,155 706 807 559,2 132 984,168 232 192 500,2 312 470,4 388
14.09.2021,SiU1,72 819,72 801,72 740,73 015,72 552,72 797,"+0,09 %",3,406 019,194 439 252 632,2 670 167,130 339 998 360,1 790 360,4 380
15.09.2021,SiU1,72 751,72 496,72 796,73 087,72 466,72 496,"-0,41 %",1,341 781,165 967 266 775,2 281 293,116 605 611 232,1 608 442,4 350
16.09.2021,SiU1,72 414,72 429,72 483,72 516,72 250,72 429,"-0,09 %",1,88 382,57 607 550 378,795 527,-,-,4 417
17.09.2021,SiZ1,73 769,73 943,73 701,73 997,73 580,73 953,"+0,32 %",2,335 957,160 702 778 558,2 178 450,195 983 259 552,2 650 464,4 958
20.09.2021,SiZ1,74 437,74 621,73 953,74 733,73 890,74 614,"+0,89 %",5,429 378,211 520 866 692,2 841 622,197 420 899 408,2 645 648,5 008
21.09.2021,SiZ1,74 390,74 247,74 625,74 765,74 211,74 247,"-0,49 %",1,394 144,183 002 301 752,2 460 044,185 196 668 004,2 494 332,4 985
22.09.2021,SiZ1,73 959,73 804,74 240,74 240,73 750,73 754,"-0,66 %",1,324 971,155 832 379 626,2 106 999,194 601 220 920,2 636 730,4 959
23.09.2021,SiZ1,73 886,73 904,73 751,74 233,73 651,73 898,"+0,20 %",1,555 074,249 988 403 059,3 383 433,197 769 173 312,2 676 028,4 968
24.09.2021,SiZ1,73 991,73 890,73 915,74 150,73 770,73 894,"+0,00 %",1,369 923,154 486 124 668,2 087 890,202 697 264 700,2 743 230,4 973
27.09.2021,SiZ1,73 663,73 509,73 884,73 884,73 477,73 486,"-0,55 %",27,355 058,154 185 846 196,2 093 134,210 746 921 586,2 866 954,4 949
28.09.2021,SiZ1,73 688,73 969,73 509,74 004,73 427,73 975,"+0,66 %",31,399 509,185 702 634 114,2 520 114,217 695 501 016,2 943 064,4 980
29.09.2021,SiZ1,73 819,73 845,73 980,74 077,73 636,73 837,"-0,19 %",2,405 605,179 549 285 164,2 432 290,207 973 218 060,2 816 348,4 973
30.09.2021,SiZ1,73 798,73 681,73 843,73 995,73 595,73 662,"-0,24 %",1,449 550,196 415 834 390,2 661 545,214 255 064 194,2 907 874,4 963
01.10.2021,SiZ1,73 924,73 661,73 691,74 246,73 638,73 655,"-0,01 %",2,535 913,263 442 498 682,3 563 713,227 143 122 108,3 083 628,4 964
04.10.2021,SiZ1,73 716,73 530,73 658,73 982,73 371,73 520,"-0,18 %",3,437 094,197 968 793 503,2 685 558,234 308 197 980,3 186 566,4 955
05.10.2021,SiZ1,73 494,73 264,73 511,73 647,73 252,73 275,"-0,33 %",1,360 100,159 098 298 950,2 164 792,230 226 698 464,3 142 426,4 937
06.10.2021,SiZ1,73 474,73 436,73 278,73 694,73 225,73 427,"+0,21 %",1,432 555,209 331 495 385,2 849 045,221 430 542 696,3 015 286,4 948
07.10.2021,SiZ1,73 040,72 794,73 410,73 467,72 620,72 780,"-0,88 %",44,437 977,204 599 757 493,2 801 208,238 416 947 032,3 275 228,4 904
08.10.2021,SiZ1,72 757,72 610,72 775,72 936,72 523,72 614,"-0,23 %",5,391 215,166 353 468 953,2 286 423,229 401 855 700,3 159 370,4 891
11.10.2021,SiZ1,72 575,72 506,72 620,72 832,72 418,72 508,"-0,15 %",2,304 210,118 588 558 914,1 634 009,227 978 005 584,3 144 264,4 881
12.10.2021,SiZ1,72 745,72 718,72 513,72 882,72 513,72 720,"+0,29 %",3,340 633,156 850 507 536,2 156 164,229 044 538 552,3 149 764,4 893
13.10.2021,SiZ1,72 749,72 935,72 703,73 000,72 598,72 932,"+0,29 %",1,372 520,170 037 847 777,2 337 325,235 676 761 810,3 231 326,4 906
14.10.2021,SiZ1,72 517,72 352,72 939,72 963,72 162,72 345,"-0,80 %",2,400 394,195 928 720 112,2 701 844,232 438 469 312,3 212 606,4 866
15.10.2021,SiZ1,72 028,71 769,72 333,72 333,71 704,71 768,"-0,80 %",3,349 353,153 685 790 320,2 133 694,235 356 818 454,3 279 366,4 819
18.10.2021,SiZ1,72 006,72 097,71 770,72 179,71 710,72 113,"+0,48 %",153,302 729,135 141 989 573,1 876 815,228 028 535 794,3 162 802,4 838
19.10.2021,SiZ1,71 735,71 676,72 094,72 120,71 581,71 677,"-0,60 %",1,322 500,145 760 717 234,2 031 921,229 209 813 360,3 197 860,4 807
20.10.2021,SiZ1,71 744,71 643,71 679,71 908,71 594,71 655,"-0,03 %",4,304 865,131 861 483 292,1 837 936,225 447 481 974,3 146 818,4 802
21.10.2021,SiZ1,71 838,71 918,71 655,72 065,71 538,71 909,"+0,35 %",1,403 553,194 280 598 192,2 704 431,235 004 291 060,3 267 670,4 817
22.10.2021,SiZ1,71 284,71 134,71 895,71 983,70 522,71 123,"-1,09 %",1,555 310,254 655 319 350,3 572 393,230 972 809 340,3 247 010,4 752
25.10.2021,SiZ1,70 779,70 613,71 090,71 234,70 511,70 610,"-0,72 %",4,415 840,192 348 889 418,2 717 607,234 828 615 636,3 325 572,4 712
26.10.2021,SiZ1,70 241,70 329,70 601,70 601,69 929,70 325,"-0,40 %",2,403 449,187 711 714 450,2 672 387,228 598 366 206,3 250 414,4 689
27.10.2021,SiZ1,70 804,71 170,70 355,71 377,70 121,71 176,"+1,21 %",2,590 235,272 778 312 584,3 852 591,228 245 179 140,3 207 042,4 741
28.10.2021,SiZ1,71 099,70 926,71 167,71 473,70 745,70 894,"-0,40 %",1,571 416,243 100 299 926,3 419 173,215 329 775 628,3 035 978,4 720
29.10.2021,SiZ1,71 251,71 542,70 943,71 647,70 839,71 523,"+0,89 %",1,441 954,191 123 663 661,2 682 385,221 941 169 500,3 102 250,4 746
01.11.2021,SiZ1,71 663,71 889,71 538,71 996,71 352,71 880,"+0,50 %",1,461 247,196 108 996 764,2 736 527,222 421 690 440,3 093 960,4 764
02.11.2021,SiZ1,72 281,72 203,71 900,72 630,71 874,72 206,"+0,45 %",3,626 012,264 017 205 271,3 652 673,224 316 814 656,3 106 752,4 779
03.11.2021,SiZ1,72 378,72 753,72 229,72 804,71 877,72 766,"+0,78 %",5,609 753,269 797 730 430,3 727 609,222 900 932 412,3 063 804,4 806
05.11.2021,SiZ1,72 183,71 726,72 728,72 774,71 569,71 727,"-1,43 %",1,617 536,258 176 443 117,3 576 688,229 635 236 012,3 201 562,4 716
08.11.2021,SiZ1,71 875,71 804,71 730,72 061,71 645,71 793,"+0,09 %",1,456 436,185 045 456 732,2 574 545,215 861 062 216,3 006 254,4 713
09.11.2021,SiZ1,71 539,71 287,71 780,71 892,71 175,71 268,"-0,73 %",10,399 161,180 977 185 316,2 529 777,214 565 458 134,3 009 882,4 671
10.11.2021,SiZ1,71 268,71 354,71 282,71 511,71 002,71 345,"+0,11 %",1,523 889,221 423 512 630,3 106 928,212 812 306 044,2 982 486,4 669
11.11.2021,SiZ1,71 629,71 663,71 360,71 938,71 327,71 668,"+0,45 %",2,522 854,208 094 646 739,2 905 171,210 760 453 022,2 940 994,4 682
12.11.2021,SiZ1,72 531,73 145,71 650,73 430,71 567,73 140,"+2,05 %",2,883 123,411 828 975 321,5 677 963,216 820 797 700,2 964 260,4 754
15.11.2021,SiZ1,72 978,73 173,73 140,73 683,72 451,73 149,"+0,01 %",1,733 298,314 425 645 967,4 308 523,212 318 776 800,2 901 600,4 746
16.11.2021,SiZ1,73 368,73 815,73 150,73 949,72 752,73 824,"+0,92 %",1,685 386,299 433 775 444,4 081 281,216 091 788 570,2 927 478,4 776
17.11.2021,SiZ1,73 208,72 922,73 832,73 869,72 743,72 899,"-1,25 %",5,715 168,289 562 867 064,3 955 355,202 207 309 772,2 772 926,5 435
18.11.2021,SiZ1,73 285,73 596,72 871,73 781,72 755,73 589,"+0,95 %",1,655 368,256 135 397 067,3 495 077,217 234 932 312,2 951 722,5 841
19.11.2021,SiZ1,73 584,73 727,73 595,74 050,73 057,73 713,"+0,17 %",1,732 813,314 785 977 379,4 277 934,212 093 557 434,2 876 742,5 815
22.11.2021,SiZ1,74 532,75 212,73 784,75 350,73 525,75 194,"+2,01 %",1,879 196,353 054 740 095,4 736 938,197 571 996 016,2 626 868,5 920
23.11.2021,SiZ1,75 261,75 400,75 216,75 649,74 945,75 400,"+0,27 %",1,845 736,321 796 699 952,4 275 756,203 318 512 800,2 696 532,5 923
24.11.2021,SiZ1,74 876,75 251,75 400,75 461,74 407,75 249,"-0,20 %",1,878 768,333 428 810 594,4 453 071,198 471 953 966,2 637 466,5 900
25.11.2021,SiZ1,75 015,74 956,75 256,75 378,74 792,74 959,"-0,38 %",4,448 267,173 782 053 210,2 316 629,202 656 138 608,2 703 668,5 864
26.11.2021,SiZ1,75 758,75 806,74 980,76 209,74 956,75 808,"+1,13 %",1,845 316,333 785 965 405,4 406 000,200 532 644 040,2 645 340,5 893
29.11.2021,SiZ1,75 140,74 860,75 829,76 038,74 510,74 861,"-1,25 %",1,696 604,299 980 814 700,3 992 309,202 124 844 680,2 700 038,5 807
30.11.2021,SiZ1,74 876,74 548,74 868,75 370,74 213,74 546,"-0,42 %",2,833 504,340 018 789 204,4 541 071,197 802 681 280,2 653 360,5 771
01.12.2021,SiZ1,74 222,74 126,74 575,74 727,73 944,74 143,"-0,54 %",1,661 732,255 126 966 281,3 437 370,188 447 861 264,2 542 264,5 726
02.12.2021,SiZ1,74 123,73 800,74 134,74 612,73 729,73 776,"-0,50 %",9,747 637,285 998 908 542,3 858 446,183 371 893 200,2 484 714,5 689
03.12.2021,SiZ1,73 840,74 002,73 799,74 190,73 473,74 007,"+0,31 %",2,522 812,209 483 842 049,2 836 991,175 481 830 624,2 371 312,5 668
06.12.2021,SiZ1,73 934,74 116,74 018,74 154,73 653,74 130,"+0,17 %",1,582 461,216 057 649 728,2 922 293,165 935 495 992,2 238 862,5 665
07.12.2021,SiZ1,74 439,74 307,74 148,74 700,74 120,74 285,"+0,21 %",3,641 521,243 287 905 204,3 268 300,170 026 899 576,2 288 168,5 667
08.12.2021,SiZ1,73 946,73 827,74 276,74 444,73 675,73 801,"-0,65 %",2,638 121,247 111 429 267,3 341 640,161 084 755 494,2 181 922,4 513
09.12.2021,SiZ1,73 737,73 713,73 809,73 878,73 570,73 694,"-0,14 %",2,409 551,157 154 189 784,2 131 292,157 595 150 628,2 137 956,4 493
10.12.2021,SiZ1,73 590,73 474,73 700,73 879,73 320,73 467,"-0,31 %",1,463 970,203 567 096 688,2 766 331,146 282 766 404,1 990 946,4 443
13.12.2021,SiZ1,73 489,73 648,73 490,73 691,73 286,73 635,"+0,23 %",1,387 398,148 145 236 583,2 015 870,118 800 852 320,1 613 090,4 441
14.12.2021,SiZ1,73 576,73 622,73 657,73 759,73 431,73 615,"-0,03 %",1,391 400,144 728 532 062,1 967 055,98 097 044 924,1 332 442,4 428
15.12.2021,SiZ1,73 841,74 043,73 641,74 073,73 641,74 037,"+0,57 %",3,343 189,154 095 734 550,2 086 878,69 167 712 708,934 156,4 442
16.12.2021,SiZ1,73 876,73 425,74 060,74 385,73 403,73 423,"-0,83 %",1,180 472,81 744 768 675,1 106 510,-,-,4 445
17.12.2021,SiH2,75 312,75 564,75 170,75 678,75 034,75 561,"+0,53 %",1,482 086,212 243 822 895,2 818 201,151 013 747 232,1 998 488,5 047
20.12.2021,SiH2,75 727,75 706,75 586,76 028,75 531,75 800,"+0,32 %",50,421 275,182 854 416 220,2 414 655,154 944 290 548,2 046 658,5 060
21.12.2021,SiH2,75 444,75 410,75 761,75 843,75 167,75 411,"-0,51 %",1,401 236,187 198 803 564,2 481 280,152 832 089 620,2 026 682,5 043
22.12.2021,SiH2,75 269,75 131,75 420,75 685,75 030,75 124,"-0,38 %",1,372 479,163 159 931 254,2 167 688,159 525 351 776,2 123 296,5 028
23.12.2021,SiH2,74 892,74 934,75 148,75 247,74 610,74 907,"-0,29 %",2,370 926,176 602 042 808,2 358 044,151 559 410 248,2 022 572,5 018
24.12.2021,SiH2,74 785,75 049,74 888,75 110,74 486,75 049,"+0,19 %",2,296 208,142 841 428 213,1 910 039,145 205 255 494,1 934 806,5 032
27.12.2021,SiH2,74 791,74 837,75 050,75 080,74 423,74 833,"-0,29 %",2,407 443,167 577 999 822,2 240 617,149 142 357 952,1 992 896,5 019
28.12.2021,SiH2,74 947,75 179,74 835,75 247,74 665,75 179,"+0,46 %",1,333 275,140 751 467 119,1 878 010,160 581 742 568,2 135 992,6 160
29.12.2021,SiH2,75 162,75 484,75 190,75 529,74 857,75 470,"+0,39 %",8,389 097,154 006 507 932,2 048 989,172 209 801 472,2 281 408,6 188
30.12.2021,SiH2,75 787,75 904,75 461,76 305,75 115,75 896,"+0,56 %",1,483 864,228 663 461 465,3 017 175,168 594 473 216,2 221 154,6 238
03.01.2022,SiH2,75 708,75 859,75 885,76 330,75 306,75 857,"-0,05 %",1,417 966,166 088 852 495,2 193 807,162 165 453 198,2 137 722,6 234
04.01.2022,SiH2,76 192,76 400,75 870,76 733,75 571,76 387,"+0,70 %",1,459 351,180 331 208 966,2 366 797,182 750 175 200,2 392 018,6 276
05.01.2022,SiH2,76 766,76 879,76 372,77 028,76 273,76 864,"+0,62 %",1,469 423,183 004 958 541,2 383 940,185 962 766 858,2 418 902,6 316
06.01.2022,SiH2,77 737,77 598,76 848,78 500,76 842,77 638,"+1,01 %",2,1 058 560,391 977 399 748,5 042 359,200 610 850 284,2 585 258,6 375
07.01.2022,SiH2,77 001,76 412,77 632,77 744,76 240,76 387,"-1,61 %",5,473 471,182 022 423 903,2 363 902,184 955 551 648,2 420 504,6 270
10.01.2022,SiH2,76 316,76 374,76 401,76 934,76 000,76 377,"-0,01 %",3,551 826,231 257 933 976,3 030 267,197 443 745 028,2 585 222,5 128
11.01.2022,SiH2,76 097,75 878,76 387,76 527,75 782,75 865,"-0,67 %",2,557 919,209 055 265 968,2 747 268,190 524 650 052,2 510 934,5 093
12.01.2022,SiH2,75 672,75 969,75 851,76 006,75 426,75 933,"+0,09 %",1,563 588,220 783 144 607,2 917 617,184 778 335 134,2 432 286,5 097
13.01.2022,SiH2,76 425,77 530,75 980,77 719,75 577,77 516,"+2,08 %",4,922 980,361 842 343 869,4 734 632,206 276 318 000,2 660 600,5 200
14.01.2022,SiH2,77 362,77 348,77 505,78 105,76 668,77 357,"-0,20 %",1,1 211 494,454 841 335 783,5 879 355,206 821 126 592,2 673 904,5 181
17.01.2022,SiH2,77 420,77 154,77 333,77 903,76 700,77 122,"-0,30 %",1,837 668,347 548 063 116,4 489 114,199 557 277 920,2 586 480,5 930
18.01.2022,SiH2,77 486,77 761,77 072,77 950,76 919,77 792,"+0,87 %",1,779 330,319 509 624 194,4 123 428,200 312 491 522,2 576 002,6 361
19.01.2022,SiH2,77 615,77 599,77 818,78 249,76 853,77 583,"-0,27 %",1,872 118,333 445 839 932,4 296 150,183 875 331 242,2 369 558,6 345
20.01.2022,SiH2,77 502,77 380,77 565,77 830,77 006,77 400,"-0,24 %",3,660 403,235 316 001 823,3 036 247,179 195 675 440,2 315 788,6 324
21.01.2022,SiH2,77 685,78 181,77 440,78 288,77 228,78 200,"+1,03 %",1,841 095,286 297 686 535,3 685 347,189 341 560 316,2 421 836,6 379
24.01.2022,SiH2,79 374,80 080,78 205,80 527,77 950,79 990,"+2,29 %",20,1 532 857,522 846 645 962,6 587 165,209 319 990 880,2 613 886,6 527
25.01.2022,SiH2,79 836,80 112,80 000,80 522,79 227,80 085,"+0,12 %",3,1 053 615,354 279 541 186,4 437 612,208 925 526 816,2 607 918,6 524
26.01.2022,SiH2,80 081,80 818,80 114,80 948,79 500,80 802,"+0,90 %",1,819 359,300 804 828 346,3 756 257,231 504 777 360,2 864 520,6 576
27.01.2022,SiH2,79 830,78 755,80 835,81 435,78 400,78 718,"-2,58 %",3,1 711 109,581 578 944 815,7 285 235,199 056 255 190,2 527 538,6 402
28.01.2022,SiH2,78 783,79 164,78 684,79 233,78 265,79 090,"+0,47 %",1,1 018 158,332 541 666 719,4 221 008,181 190 721 528,2 288 802,6 420
31.01.2022,SiH2,78 551,78 393,79 096,79 206,78 130,78 355,"-0,93 %",2,697 336,212 026 329 620,2 699 207,176 768 062 128,2 254 896,6 352
01.02.2022,SiH2,77 791,77 528,78 340,78 393,77 314,77 530,"-1,05 %",1,502 500,195 546 495 365,2 513 420,169 120 199 424,2 181 408,6 276
02.02.2022,SiH2,77 183,77 143,77 548,77 993,76 515,77 123,"-0,52 %",1,607 673,257 469 445 733,3 335 827,155 863 265 778,2 020 446,6 240
03.02.2022,SiH2,77 252,77 135,77 140,77 661,76 856,77 102,"-0,03 %",3,544 936,245 158 630 917,3 173 476,148 309 161 470,1 922 722,6 234
04.02.2022,SiH2,76 906,76 879,77 109,77 600,76 410,76 888,"-0,28 %",1,519 454,240 846 647 617,3 131 714,146 441 425 570,1 904 830,6 193
07.02.2022,SiH2,76 421,76 417,76 887,76 968,76 109,76 418,"-0,61 %",2,407 858,181 266 849 270,2 371 936,148 366 356 512,1 941 536,6 149
08.02.2022,SiH2,76 002,75 863,76 395,76 437,75 679,75 877,"-0,71 %",3,403 633,173 201 983 237,2 278 906,146 805 222 368,1 935 136,6 097
09.02.2022,SiH2,75 504,75 346,75 861,75 861,75 302,75 378,"-0,66 %",2,343 279,153 130 128 430,2 028 105,151 601 727 604,2 012 074,6 048
10.02.2022,SiH2,75 294,75 110,75 360,75 543,74 901,75 088,"-0,38 %",1,507 698,234 971 815 068,3 120 724,159 417 219 500,2 122 450,6 022
11.02.2022,SiH2,75 888,76 475,75 150,76 778,75 150,76 472,"+1,84 %",2,746 837,336 038 762 028,4 428 104,168 913 238 550,2 208 738,6 107
14.02.2022,SiH2,77 464,77 507,76 494,78 834,76 457,77 495,"+1,34 %",1,1 301 266,582 045 717 000,7 513 768,144 432 589 346,1 863 478,6 178
15.02.2022,SiH2,76 628,76 227,77 504,78 054,75 715,76 244,"-1,61 %",1,1 023 127,446 942 301 949,5 832 634,139 147 357 518,1 825 434,6 063
16.02.2022,SiH2,75 756,75 848,76 201,76 438,75 401,75 838,"-0,53 %",2,671 100,238 718 504 861,3 151 152,136 487 414 128,1 799 486,6 023
17.02.2022,SiH2,76 472,76 827,75 817,77 273,75 600,76 820,"+1,30 %",5,1 043 356,391 114 477 881,5 114 481,143 999 611 872,1 874 336,6 088
18.02.2022,SiH2,76 615,77 227,76 857,77 444,76 113,77 193,"+0,49 %",7,786 556,272 844 412 670,3 561 183,155 320 178 032,2 011 216,6 085
21.02.2022,SiH2,78 303,79 591,77 243,80 199,76 611,79 641,"+3,17 %",1,1 592 423,622 738 745 993,7 952 869,181 008 558 294,2 274 234,6 258
22.02.2022,SiH2,80 060,79 660,79 690,81 416,78 922,79 642,"+0,00 %",14,1 751 314,597 450 610 940,7 462 536,178 388 532 840,2 239 374,6 250
23.02.2022,SiH2,80 049,81 174,79 705,81 459,78 850,81 170,"+1,92 %",34,763 948,321 282 499 637,4 013 579,205 358 693 292,2 529 858,6 356
24.02.2022,SiH2,84 816,87 645,81 194,90 000,80 963,87 680,"+8,02 %",1,714 781,310 842 064 641,3 664 893,204 313 466 460,2 331 148,13 425
25.02.2022,SiH2,84 541,83 431,87 600,88 298,82 017,83 462,"-4,81 %",1,578 161,234 564 764 358,2 774 232,176 236 474 022,2 112 362,8 567
28.02.2022,SiH2,83 313,96 200,83 405,83 800,82 684,83 287,"-0,21 %",21,80 442,32 829 084 957,394 048,201 435 104 000,2 093 920,14 556
01.03.2022,SiH2,-,101 095,-,-,-,-,-,-,-,-,-,211 684 842 400,2 093 920,15 302
02.03.2022,SiH2,103 292,106 000,99 970,109 000,92 800,106 000,-,1,12 613,24 657 266 743,238 714,171 449 488 000,1 617 448,16 317
03.03.2022,SiH2,106 623,106 000,101 000,109 054,97 047,106 000,-,5,3 442,7 570 109 363,70 999,156 914 132 000,1 480 322,16 696
04.03.2022,SiH2,106 655,105 763,105 429,108 999,101 101,106 000,-,2,1 607,5 482 613 052,51 405,145 688 532 500,1 377 500,15 941
09.03.2022,SiH2,117 713,118 930,107 849,121 471,107 849,119 084,"+12,34 %",1,101 483,58 529 323 452,498 716,141 094 508 380,1 186 366,18 137
10.03.2022,SiH2,118 666,118 672,119 788,128 482,116 386,118 700,"-0,32 %",2,116 605,40 991 252 060,345 429,141 191 198 720,1 189 760,17 910
11.03.2022,SiH2,115 783,115 200,118 727,120 728,113 520,115 383,"-2,79 %",3,170 148,54 755 718 841,472 912,134 627 788 800,1 168 644,17 362
14.03.2022,SiH2,112 781,113 534,114 786,117 190,110 011,113 500,"-1,63 %",1,206 524,75 601 735 805,670 352,126 024 783 612,1 110 018,17 174
15.03.2022,SiH2,111 096,109 559,113 700,113 999,109 176,109 600,"-3,44 %",5,216 918,76 026 282 804,684 159,114 827 692 310,1 048 090,16 446
16.03.2022,SiH2,107 988,107 725,109 337,109 337,107 026,107 575,"-1,85 %",5,187 567,65 381 072 978,605 414,108 520 872 300,1 007 388,16 202
17.03.2022,SiH2,104 207,104 515,107 477,107 725,102 904,104 505,"-2,85 %",10,62 590,28 880 953 791,277 150,-,-,16 586
18.03.2022,SiM2,108 739,108 943,109 073,110 417,107 115,108 936,"-0,23 %",1,233 955,65 736 812 290,604 537,107 093 147 860,983 020,16 595
21.03.2022,SiM2,109 088,108 137,108 955,111 400,107 920,108 161,"-0,71 %",1,228 351,65 253 611 129,598 160,109 647 241 342,1 013 966,16 536
22.03.2022,SiM2,108 129,108 085,108 285,108 832,107 349,108 100,"-0,06 %",7,171 170,46 733 374 635,432 201,109 846 785 500,1 016 300,16 473
23.03.2022,SiM2,106 146,103 716,108 006,109 000,103 000,103 600,"-4,16 %",1,296 019,99 127 598 739,933 568,108 319 745 808,1 044 388,15 754
24.03.2022,SiM2,100 902,100 737,103 673,103 710,100 101,100 870,"-2,64 %",1,194 333,61 171 822 870,606 444,107 446 285 674,1 066 602,15 318
25.03.2022,SiM2,99 878,100 692,100 980,101 919,97 326,100 784,"-0,08 %",3,310 418,102 469 080 225,1 025 878,110 860 280 928,1 100 984,15 286
28.03.2022,SiM2,96 832,94 616,100 480,101 650,93 733,94 707,"-6,03 %",2,369 599,108 060 857 539,1 115 866,113 984 462 896,1 204 706,14 372
29.03.2022,SiM2,89 695,89 347,94 861,95 070,86 800,89 099,"-5,92 %",3,548 401,148 610 920 448,1 656 811,107 665 458 022,1 205 026,13 591
30.03.2022,SiM2,87 971,87 985,89 050,89 300,86 630,87 952,"-1,29 %",5,487 905,116 048 348 984,1 319 161,114 687 039 740,1 303 484,13 437
31.03.2022,SiM2,87 242,87 102,87 856,88 188,86 545,86 904,"-1,19 %",9,370 290,83 528 392 338,957 432,114 187 063 716,1 310 958,13 296
01.04.2022,SiM2,87 064,87 418,86 846,87 580,86 100,87 419,"+0,59 %",10,265 255,58 916 265 175,676 701,115 327 770 024,1 319 268,13 381
04.04.2022,SiM2,86 968,86 689,87 500,88 571,86 231,86 690,"-0,83 %",2,306 616,69 748 256 024,801 997,116 904 797 706,1 348 554,13 305
05.04.2022,SiM2,86 551,86 620,86 614,87 277,85 755,86 500,"-0,22 %",5,301 090,69 608 574 580,804 245,117 861 062 160,1 360 668,13 275
06.04.2022,SiM2,84 897,82 947,86 700,86 999,82 710,82 741,"-4,35 %",1,453 119,102 459 345 509,1 206 870,121 989 655 218,1 470 694,12 696
07.04.2022,SiM2,79 221,78 532,82 930,83 386,77 777,78 549,"-5,07 %",1,692 145,155 887 804 853,1 967 642,119 591 356 752,1 522 836,12 093
08.04.2022,SiM2,76 816,78 092,78 600,79 274,73 420,78 110,"-0,56 %",1,1 045 977,213 538 816 225,2 779 879,119 232 895 992,1 526 826,12 010
11.04.2022,SiM2,81 456,81 759,78 500,84 450,78 500,81 750,"+4,66 %",1,852 771,164 010 415 690,2 013 482,126 641 420 640,1 548 960,12 594
12.04.2022,SiM2,82 060,82 144,81 553,82 868,80 636,82 176,"+0,52 %",20,455 883,96 873 558 045,1 180 532,125 327 922 240,1 525 710,12 664
13.04.2022,SiM2,82 231,82 370,82 136,82 774,81 621,82 397,"+0,27 %",1,352 796,74 533 150 258,906 388,127 547 638 640,1 548 472,12 696
14.04.2022,SiM2,83 398,82 555,82 340,85 091,81 836,82 609,"+0,26 %",1,630 914,148 721 571 654,1 783 274,129 454 330 390,1 568 098,12 771
15.04.2022,SiM2,82 017,82 161,82 735,83 478,81 216,82 168,"-0,53 %",3,442 030,101 313 272 716,1 235 267,128 445 084 774,1 563 334,12 695
18.04.2022,SiM2,81 300,81 570,82 250,82 500,80 577,81 631,"-0,65 %",1,529 089,122 991 929 122,1 512 815,125 431 820 400,1 537 720,12 616
19.04.2022,SiM2,80 645,80 107,81 586,81 887,79 766,80 118,"-1,85 %",5,418 372,98 535 018 737,1 221 829,121 898 821 900,1 521 700,12 427
20.04.2022,SiM2,79 089,78 161,80 150,80 298,78 000,78 000,"-2,64 %",5,493 970,123 327 708 075,1 559 304,117 692 332 648,1 505 768,12 121
21.04.2022,SiM2,76 610,76 506,78 050,78 470,75 110,76 599,"-1,80 %",3,628 353,155 516 067 215,2 029 962,115 404 404 616,1 508 436,11 821
22.04.2022,SiM2,75 697,77 494,76 687,77 660,74 430,77 656,"+1,38 %",1,686 831,159 272 144 927,2 104 181,117 961 211 812,1 522 198,11 987
25.04.2022,SiM2,75 161,74 856,77 666,77 666,74 581,74 864,"-3,60 %",1,507 700,132 313 499 139,1 759 885,120 245 384 736,1 606 356,11 563
26.04.2022,SiM2,74 498,74 565,74 910,75 095,73 723,74 528,"-0,45 %",25,516 317,130 125 379 124,1 746 674,114 977 142 180,1 541 972,11 515
27.04.2022,SiM2,74 617,74 505,74 550,75 247,74 276,74 525,"+0,00 %",8,340 921,85 034 561 268,1 139 611,118 004 297 220,1 583 844,11 500
28.04.2022,SiM2,73 952,73 567,74 461,74 575,73 420,73 520,"-1,35 %",8,361 393,90 055 359 047,1 217 689,119 934 220 224,1 630 272,11 345
29.04.2022,SiM2,72 608,72 680,73 605,73 950,71 811,72 593,"-1,26 %",1,610 515,151 206 746 514,2 082 505,125 263 253 200,1 723 490,11 219
