BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2021-07-02,Роснефть,ROSN,32651,7637492582.5,580.1,562.85,585.9,563.5,572.7,567.0,13340700,572.9,572.9,563.5,7174606567.5,7174606567.5,7174606567.5,0,3,SUR,-2.49
SMAL,2021-07-05,Роснефть,ROSN,17,17468.55,556.9,548.25,572.8,,565.35,558.35,31,,,,0.0,0.0,0.0,0,3,SUR,-1.35
TQBR,2021-07-05,Роснефть,ROSN,15301,2212967244.0,567.9,561.0,569.9,567.0,565.35,567.5,3914980,564.55,564.55,567.0,1787347084.0,1787347084.0,1787347084.0,0,3,SUR,0.09
SMAL,2021-07-06,Роснефть,ROSN,8,13096.3,562.3,562.3,578.0,,573.2,570.85,23,,,,0.0,0.0,0.0,0,3,SUR,2.24
TQBR,2021-07-06,Роснефть,ROSN,44888,11828470437.0,570.0,565.35,580.55,575.0,573.2,571.0,20639390,573.15,573.15,575.0,11500094463.0,11500094463.0,11500094463.0,0,3,SUR,0.62
SMAL,2021-07-07,Роснефть,ROSN,16,30034.9,575.5,572.3,580.55,,579.7,579.4,52,,,,0.0,0.0,0.0,0,3,SUR,1.5
TQBR,2021-07-07,Роснефть,ROSN,32389,8385471824.0,571.05,570.0,583.0,581.8,579.7,580.25,14465650,579.65,579.65,581.8,8199569555.5,8199569555.5,8199569555.5,0,3,SUR,1.62
SMAL,2021-07-08,Роснефть,ROSN,11,26626.3,617.35,573.55,617.35,,577.65,579.2,46,,,,0.0,0.0,0.0,0,3,SUR,-0.03
TQBR,2021-07-08,Роснефть,ROSN,27104,8061224313.0,579.0,572.65,582.0,579.6,577.65,581.1,13955330,577.6,577.6,579.6,7828497910.5,7828497910.5,7828497910.5,0,3,SUR,0.15
SMAL,2021-07-09,Роснефть,ROSN,13,23181.7,577.95,577.95,586.35,,579.75,577.95,40,,,,0.0,0.0,0.0,0,3,SUR,-0.22
TQBR,2021-07-09,Роснефть,ROSN,32212,9765542780.0,581.1,574.1,586.75,575.5,579.75,577.85,16854600,579.5,579.5,575.5,9494521537.5,9494521537.5,9494521537.5,0,3,SUR,-0.56
SMAL,2021-07-12,Роснефть,ROSN,16,14859.7,572.9,568.85,587.4,,575.1,569.1,26,,,,0.0,0.0,0.0,0,3,SUR,-1.53
TQBR,2021-07-12,Роснефть,ROSN,12625,2602626923.0,577.0,570.5,579.4,578.0,575.1,579.0,4525370,574.85,574.85,578.0,2393465961.5,2393465961.5,2393465961.5,0,3,SUR,0.2
SMAL,2021-07-13,Роснефть,ROSN,8,13260.05,579.0,572.95,581.7,,577.9,581.35,23,,,,0.0,0.0,0.0,0,3,SUR,2.15
TQBR,2021-07-13,Роснефть,ROSN,21801,4462147936.0,578.6,573.0,584.1,576.05,577.9,576.0,7725040,577.65,577.65,576.05,4327322815.0,4327322815.0,4327322815.0,0,3,SUR,-0.52
SMAL,2021-07-14,Роснефть,ROSN,12,31058.75,580.4,571.1,580.4,,576.65,571.55,54,,,,0.0,0.0,0.0,0,3,SUR,-1.69
TQBR,2021-07-14,Роснефть,ROSN,31548,8987745504.5,576.0,568.8,582.95,571.9,576.65,569.0,15586600,576.75,576.75,571.9,8819609237.0,8819609237.0,8819609237.0,0,3,SUR,-1.22
SMAL,2021-07-15,Роснефть,ROSN,16,20210.1,563.75,552.9,573.3,,562.5,552.9,36,,,,0.0,0.0,0.0,0,3,SUR,-3.26
TQBR,2021-07-15,Роснефть,ROSN,20818,3386527765.5,567.0,556.3,568.0,565.5,562.5,562.5,6020690,562.4,562.4,565.5,3188964477.5,3188964477.5,3188964477.5,0,3,SUR,-1.14
SMAL,2021-07-16,Роснефть,ROSN,17,35016.95,557.6,557.6,565.85,,564.85,565.8,62,,,,0.0,0.0,0.0,0,3,SUR,2.33
TQBR,2021-07-16,Роснефть,ROSN,17348,2475883122.0,560.6,556.85,570.4,562.5,564.85,563.45,4383120,564.95,564.95,562.5,2326933669.5,2326933669.5,2326933669.5,0,3,SUR,0.17
SMAL,2021-07-19,Роснефть,ROSN,23,34708.25,554.05,544.75,560.0,,551.3,557.7,63,,,,0.0,0.0,0.0,0,3,SUR,-1.43
TQBR,2021-07-19,Роснефть,ROSN,27595,4652942616.0,558.0,543.25,559.4,544.7,551.3,543.9,8438510,551.75,551.75,544.7,4427060680.5,4427060680.5,4427060680.5,0,3,SUR,-3.47
SMAL,2021-07-20,Роснефть,ROSN,11,18507.15,556.65,539.45,556.65,,544.05,539.45,34,,,,0.0,0.0,0.0,0,3,SUR,-3.27
TQBR,2021-07-20,Роснефть,ROSN,17100,2808043283.5,547.5,536.7,550.6,544.15,544.05,547.5,5160450,543.9,543.9,544.15,2582076630.0,2582076630.0,2582076630.0,0,3,SUR,0.66
SMAL,2021-07-21,Роснефть,ROSN,4,11448.8,542.1,542.1,549.6,,548.75,545.15,21,,,,0.0,0.0,0.0,0,3,SUR,1.06
TQBR,2021-07-21,Роснефть,ROSN,14131,2060488658.5,546.5,543.2,553.1,550.05,548.75,551.9,3754710,548.6,548.6,550.05,1902070331.0,1902070331.0,1902070331.0,0,3,SUR,0.8
SMAL,2021-07-22,Роснефть,ROSN,10,19230.8,556.6,545.95,556.6,,553.05,549.25,35,,,,0.0,0.0,0.0,0,3,SUR,0.75
TQBR,2021-07-22,Роснефть,ROSN,12157,1899403292.5,553.0,549.35,556.25,553.6,553.05,553.65,3434370,553.05,553.05,553.6,1830331791.0,1830331791.0,1830331791.0,0,3,SUR,0.32
SMAL,2021-07-23,Роснефть,ROSN,9,17666.7,549.0,547.05,556.8,,549.85,549.45,32,,,,0.0,0.0,0.0,0,3,SUR,0.04
TQBR,2021-07-23,Роснефть,ROSN,9709,1373977985.5,554.9,545.2,556.0,546.4,549.85,548.85,2498900,549.95,549.95,546.4,1299772013.0,1299772013.0,1299772013.0,0,3,SUR,-0.87
SMAL,2021-07-26,Роснефть,ROSN,6,12506.6,545.8,540.55,545.95,,546.25,545.95,23,,,,0.0,0.0,0.0,0,3,SUR,-0.64
TQBR,2021-07-26,Роснефть,ROSN,10837,1700308720.5,546.0,540.2,552.9,549.65,546.25,552.7,3112580,545.9,545.9,549.65,1536503552.5,1536503552.5,1536503552.5,0,3,SUR,0.7
SMAL,2021-07-27,Роснефть,ROSN,5,5965.25,543.05,523.15,549.5,,549.75,523.15,11,,,,0.0,0.0,0.0,0,3,SUR,-4.18
TQBR,2021-07-27,Роснефть,ROSN,7148,1082672179.0,551.5,547.15,553.9,548.85,549.75,551.2,1969460,549.7,549.7,548.85,1010747162.0,1010747162.0,1010747162.0,0,3,SUR,-0.27
SMAL,2021-07-28,Роснефть,ROSN,17,27582.0,555.6,548.3,555.6,,553.6,555.45,50,,,,0.0,0.0,0.0,0,3,SUR,6.17
TQBR,2021-07-28,Роснефть,ROSN,8752,1353192456.0,551.0,550.5,555.7,553.6,553.6,554.25,2444740,553.45,553.45,553.6,1255616045.0,1255616045.0,1255616045.0,0,3,SUR,0.55
SMAL,2021-07-29,Роснефть,ROSN,2,4420.9,552.2,552.2,555.5,,554.4,555.5,8,,,,0.0,0.0,0.0,0,3,SUR,0.01
TQBR,2021-07-29,Роснефть,ROSN,13337,2015984533.5,555.7,550.75,558.1,554.5,554.4,554.0,3636310,554.4,554.4,554.5,1952417542.0,1952417542.0,1952417542.0,0,3,SUR,-0.05
SMAL,2021-07-30,Роснефть,ROSN,11,19682.5,547.05,541.5,553.3,,544.9,541.5,36,,,,0.0,0.0,0.0,0,3,SUR,-2.52
TQBR,2021-07-30,Роснефть,ROSN,17598,2855837205.0,552.4,539.55,554.8,542.8,544.9,544.5,5239520,545.1,545.1,542.8,2687826756.0,2687826756.0,2687826756.0,0,3,SUR,-1.71
SMAL,2021-08-02,Роснефть,ROSN,13,20682.1,540.9,540.9,552.8,,547.5,543.9,38,,,,0.0,0.0,0.0,0,3,SUR,0.44
TQBR,2021-08-02,Роснефть,ROSN,16163,2867880019.5,545.0,541.25,550.8,550.8,547.5,548.85,5239940,547.25,547.25,550.8,2723118199.0,2723118199.0,2723118199.0,0,3,SUR,0.8
SMAL,2021-08-03,Роснефть,ROSN,20,27889.7,551.3,536.7,555.8,,547.1,555.8,51,,,,0.0,0.0,0.0,0,3,SUR,2.19
TQBR,2021-08-03,Роснефть,ROSN,14259,1879021183.0,547.7,542.2,551.0,547.3,547.1,551.0,3434570,546.9,546.9,547.3,1707566015.0,1707566015.0,1707566015.0,0,3,SUR,0.39
SMAL,2021-08-04,Роснефть,ROSN,10,20852.55,553.5,545.0,553.5,,546.25,546.25,38,,,,0.0,0.0,0.0,0,3,SUR,-1.72
TQBR,2021-08-04,Роснефть,ROSN,18008,2393972560.0,551.5,542.8,553.2,544.75,546.25,543.5,4382550,546.35,546.35,544.75,2273778156.5,2273778156.5,2273778156.5,0,3,SUR,-1.36
SMAL,2021-08-05,Роснефть,ROSN,9,17351.9,537.95,537.95,547.85,,543.05,545.9,32,,,,0.0,0.0,0.0,0,3,SUR,-0.06
TQBR,2021-08-05,Роснефть,ROSN,18950,2991748559.5,542.5,538.15,548.7,548.35,543.05,548.0,5508910,542.8,542.8,548.35,2804638522.0,2804638522.0,2804638522.0,0,3,SUR,0.83
SMAL,2021-08-06,Роснефть,ROSN,11,14755.25,540.6,540.6,549.8,,547.9,548.85,27,,,,0.0,0.0,0.0,0,3,SUR,0.54
TQBR,2021-08-06,Роснефть,ROSN,15736,2434054265.5,548.95,544.05,552.4,546.0,547.9,544.9,4443710,547.8,547.8,546.0,2387182652.5,2387182652.5,2387182652.5,0,3,SUR,-0.57
SMAL,2021-08-09,Роснефть,ROSN,9,16810.45,549.15,534.6,549.2,,540.3,542.0,31,,,,0.0,0.0,0.0,0,3,SUR,-1.25
TQBR,2021-08-09,Роснефть,ROSN,22624,3958268294.0,539.6,535.25,548.0,545.95,540.3,545.0,7325750,540.05,540.05,545.95,3799484888.5,3799484888.5,3799484888.5,0,3,SUR,0.02
SMAL,2021-08-10,Роснефть,ROSN,17,25503.3,545.9,545.9,563.1,,555.9,563.1,46,,,,0.0,0.0,0.0,0,3,SUR,3.89
TQBR,2021-08-10,Роснефть,ROSN,25510,4392344295.0,547.5,547.0,564.1,560.45,555.9,562.55,7900370,555.75,555.75,560.45,4231937535.0,4231937535.0,4231937535.0,0,3,SUR,3.22
SMAL,2021-08-11,Роснефть,ROSN,6,9516.85,557.9,557.9,563.95,,563.05,563.45,17,,,,0.0,0.0,0.0,0,3,SUR,0.06
TQBR,2021-08-11,Роснефть,ROSN,20415,2553609879.5,564.0,558.85,568.4,561.45,563.05,561.8,4535120,563.2,563.2,561.45,2271703510.0,2271703510.0,2271703510.0,0,3,SUR,-0.13
SMAL,2021-08-12,Роснефть,ROSN,12,16821.2,565.6,555.95,568.7,,561.9,568.7,30,,,,0.0,0.0,0.0,0,3,SUR,0.93
TQBR,2021-08-12,Роснефть,ROSN,20698,3084601894.0,561.45,557.2,567.85,565.0,561.9,565.9,5489640,561.7,561.7,565.0,2895798330.5,2895798330.5,2895798330.5,0,3,SUR,0.73
SMAL,2021-08-13,Роснефть,ROSN,9,11101.35,559.55,538.25,564.7,,559.3,553.9,20,,,,0.0,0.0,0.0,0,3,SUR,-2.6
TQBR,2021-08-13,Роснефть,ROSN,22677,2675715080.5,565.4,555.0,568.7,557.95,559.3,558.55,4783880,559.35,559.35,557.95,2518246080.5,2518246080.5,2518246080.5,0,3,SUR,-1.3
SMAL,2021-08-16,Роснефть,ROSN,16,39005.15,559.7,548.95,568.75,,561.95,562.35,70,,,,0.0,0.0,0.0,0,3,SUR,1.53
TQBR,2021-08-16,Роснефть,ROSN,36674,8675023039.5,556.75,551.5,567.65,561.95,561.95,564.4,15439330,561.85,561.85,561.95,8549471801.5,8549471801.5,8549471801.5,0,3,SUR,1.05
SMAL,2021-08-17,Роснефть,ROSN,10,11712.2,565.6,555.05,565.6,,556.9,555.05,21,,,,0.0,0.0,0.0,0,3,SUR,-1.3
TQBR,2021-08-17,Роснефть,ROSN,28765,5318897574.0,562.95,552.9,563.0,556.0,556.9,555.0,9550930,557.05,557.05,556.0,4972906294.0,4972906294.0,4972906294.0,0,3,SUR,-1.67
SMAL,2021-08-18,Роснефть,ROSN,10,23904.65,560.3,553.15,560.3,,555.95,553.15,43,,,,0.0,0.0,0.0,0,3,SUR,-0.34
TQBR,2021-08-18,Роснефть,ROSN,20993,4747700563.5,557.8,542.25,559.9,556.45,555.95,546.95,8539700,556.3,556.3,556.45,4399537566.0,4399537566.0,4399537566.0,0,3,SUR,-1.45
SMAL,2021-08-19,Роснефть,ROSN,13,20360.2,542.85,531.7,543.8,,537.3,531.9,38,,,,0.0,0.0,0.0,0,3,SUR,-3.84
TQBR,2021-08-19,Роснефть,ROSN,39638,6202699252.5,544.0,531.45,547.75,533.1,537.3,537.8,11547530,537.2,537.2,533.1,5756787429.5,5756787429.5,5756787429.5,0,3,SUR,-1.67
SMAL,2021-08-20,Роснефть,ROSN,6,10650.05,534.0,529.95,539.85,,532.95,539.85,20,,,,0.0,0.0,0.0,0,3,SUR,1.49
TQBR,2021-08-20,Роснефть,ROSN,15525,1787923398.5,537.5,530.1,538.35,532.9,532.95,534.0,3354650,532.95,532.95,532.9,1651164373.0,1651164373.0,1651164373.0,0,3,SUR,-0.71
SMAL,2021-08-23,Роснефть,ROSN,8,10289.3,540.8,537.8,557.9,,541.85,557.9,19,,,,0.0,0.0,0.0,0,3,SUR,3.34
TQBR,2021-08-23,Роснефть,ROSN,13713,1860247236.0,538.0,536.1,545.45,544.2,541.85,544.85,3433260,541.6,541.6,544.2,1710574136.0,1710574136.0,1710574136.0,0,3,SUR,2.03
SMAL,2021-08-24,Роснефть,ROSN,7,10343.15,545.3,538.05,550.7,,543.35,549.85,19,,,,0.0,0.0,0.0,0,3,SUR,-1.44
TQBR,2021-08-24,Роснефть,ROSN,19737,2948997984.0,545.9,539.25,549.55,544.85,543.35,545.0,5427630,543.25,543.25,544.85,2848473406.0,2848473406.0,2848473406.0,0,3,SUR,0.03
SMAL,2021-08-25,Роснефть,ROSN,15,24798.15,547.7,536.5,547.7,,539.85,536.5,46,,,,0.0,0.0,0.0,0,3,SUR,-2.43
TQBR,2021-08-25,Роснефть,ROSN,17073,2331346823.0,544.5,536.55,545.75,539.25,539.85,538.5,4318590,539.85,539.85,539.25,2150316483.5,2150316483.5,2150316483.5,0,3,SUR,-1.19
SMAL,2021-08-26,Роснефть,ROSN,14,17609.75,541.5,530.85,541.5,,534.05,541.2,33,,,,0.0,0.0,0.0,0,3,SUR,0.88
TQBR,2021-08-26,Роснефть,ROSN,17953,2127818805.0,538.0,531.5,538.85,531.7,534.05,531.7,3984460,534.1,534.1,531.7,2013858040.5,2013858040.5,2013858040.5,0,3,SUR,-1.26
SMAL,2021-08-27,Роснефть,ROSN,9,20220.6,537.8,529.0,537.8,,535.45,535.35,38,,,,0.0,0.0,0.0,0,3,SUR,-1.08
TQBR,2021-08-27,Роснефть,ROSN,12381,1648442644.5,533.5,533.1,538.2,537.85,535.45,537.8,3078520,535.25,535.25,537.85,1499609123.0,1499609123.0,1499609123.0,0,3,SUR,1.15
SMAL,2021-08-30,Роснефть,ROSN,10,21489.85,535.5,535.5,546.65,,539.15,546.65,40,,,,0.0,0.0,0.0,0,3,SUR,2.11
TQBR,2021-08-30,Роснефть,ROSN,14914,1379472569.0,539.5,536.35,540.95,540.8,539.15,539.3,2558490,539.15,539.15,540.8,1224554196.5,1224554196.5,1224554196.5,0,3,SUR,0.28
SMAL,2021-08-31,Роснефть,ROSN,8,15545.9,542.7,531.45,542.7,,535.2,531.45,29,,,,0.0,0.0,0.0,0,3,SUR,-2.78
TQBR,2021-08-31,Роснефть,ROSN,21355,2777389119.0,540.0,531.55,540.4,533.9,535.2,533.6,5189550,535.25,535.25,533.9,2666200157.5,2666200157.5,2666200157.5,0,3,SUR,-1.06
TQBR,2021-09-01,Роснефть,ROSN,32568,2673049585.55,537.1,534.8,541.75,539.0,539.25,541.55,4956926,539.05,539.05,539.0,2419191239.3,2419191239.3,2419191239.3,0,3,SUR,1.49
TQBR,2021-09-02,Роснефть,ROSN,58467,5732901623.75,542.05,538.1,556.2,554.0,549.0,550.7,10445139,548.75,548.75,554.0,5473871848.95,5473871848.95,5473871848.95,0,3,SUR,1.69
TQBR,2021-09-03,Роснефть,ROSN,31753,3038808108.8,551.6,550.45,556.9,556.5,554.15,555.4,5483964,554.05,554.05,556.5,2892265169.75,2892265169.75,2892265169.75,0,3,SUR,0.85
TQBR,2021-09-06,Роснефть,ROSN,27009,1856903763.15,554.95,548.2,557.15,552.3,552.1,550.7,3363696,552.05,552.05,552.3,1761250894.6,1761250894.6,1761250894.6,0,3,SUR,-0.85
TQBR,2021-09-07,Роснефть,ROSN,25464,1904448729.35,552.0,542.0,554.4,547.4,546.75,547.3,3483193,546.7,546.7,547.4,1840377710.2,1840377710.2,1840377710.2,0,3,SUR,-0.62
TQBR,2021-09-08,Роснефть,ROSN,34048,3882135184.35,547.5,541.5,559.0,556.1,551.05,555.9,7045304,550.75,550.75,556.1,3686500303.35,3686500303.35,3686500303.35,0,3,SUR,1.57
TQBR,2021-09-09,Роснефть,ROSN,27613,2409648304.65,554.15,541.3,555.4,547.6,549.4,541.9,4385872,550.2,550.2,547.6,2067770010.4,2067770010.4,2067770010.4,0,3,SUR,-2.52
TQBR,2021-09-10,Роснефть,ROSN,19677,1268114813.5,545.0,540.2,549.2,542.4,544.3,543.3,2329724,544.4,544.4,542.4,1168115697.2,1168115697.2,1168115697.2,0,3,SUR,0.26
TQBR,2021-09-13,Роснефть,ROSN,31654,2542081922.95,544.95,544.15,559.5,557.75,553.2,559.4,4596073,552.3,552.3,557.75,2210894182.25,2210894182.25,2210894182.25,0,3,SUR,2.96
TQBR,2021-09-14,Роснефть,ROSN,38158,4329988261.7,560.0,554.1,563.5,559.45,559.25,557.25,7742281,559.35,559.35,559.45,4155113836.75,4155113836.75,4155113836.75,0,3,SUR,-0.38
TQBR,2021-09-15,Роснефть,ROSN,123158,15177101738.45,557.0,557.0,589.8,562.5,571.5,568.1,26552756,571.7,571.7,562.5,14788495226.55,14788495226.55,14788495226.55,0,3,SUR,1.95
TQBR,2021-09-16,Роснефть,ROSN,71104,10149026464.35,562.0,562.0,584.3,575.0,575.3,576.45,17645321,575.3,575.3,575.0,9422172685.6,9422172685.6,9422172685.6,0,3,SUR,1.47
SPEQ,2021-09-17,Роснефть,ROSN,72,483092236.0,576.62,576.62,576.62,,,576.62,837800,,,,0.0,0.0,0.0,0,3,SUR,7.4
TQBR,2021-09-17,Роснефть,ROSN,48470,5368110659.75,579.0,562.05,580.25,570.65,570.65,567.1,9406425,570.7,570.7,570.65,5127555728.2,5127555728.2,5127555728.2,0,3,SUR,-1.62
TQBR,2021-09-20,Роснефть,ROSN,57665,4656092957.95,560.0,548.0,562.6,554.7,554.95,552.5,8390039,555.25,555.25,554.7,4304729137.9,4304729137.9,4304729137.9,0,3,SUR,-2.57
TQBR,2021-09-21,Роснефть,ROSN,48843,5106296034.45,562.3,555.45,568.5,560.85,564.45,564.5,9046423,564.75,564.75,560.85,4633625397.85,4633625397.85,4633625397.85,0,3,SUR,2.17
TQBR,2021-09-22,Роснефть,ROSN,73062,7745441835.35,568.3,567.0,588.9,587.2,579.85,586.0,13356364,579.05,579.05,587.2,6692989085.55,6692989085.55,6692989085.55,0,3,SUR,3.81
TQBR,2021-09-23,Роснефть,ROSN,71959,7646050486.0,590.0,581.4,599.0,595.45,591.65,598.25,12921389,591.2,591.2,595.45,6907817371.5,6907817371.5,6907817371.5,0,3,SUR,2.09
TQBR,2021-09-24,Роснефть,ROSN,117156,7818833840.2,598.9,590.5,618.0,607.9,603.75,614.0,12949695,602.3,602.3,607.9,6628870760.3,6628870760.3,6628870760.3,0,3,SUR,2.63
TQBR,2021-09-27,Роснефть,ROSN,78845,8115231044.75,620.0,617.4,629.95,626.4,625.15,627.85,12981662,624.9,624.9,626.4,7475615067.75,7475615067.75,7475615067.75,0,3,SUR,2.26
TQBR,2021-09-28,Роснефть,ROSN,105922,11567798179.45,632.35,613.5,639.9,622.7,629.1,617.85,18387624,629.5,629.5,622.7,10716793699.2,10716793699.2,10716793699.2,0,3,SUR,-1.59
TQBR,2021-09-29,Роснефть,ROSN,59351,5623046750.15,613.65,609.3,623.35,619.2,617.7,618.9,9102557,617.65,617.65,619.2,5197418719.9,5197418719.9,5197418719.9,0,3,SUR,0.17
TQBR,2021-09-30,Роснефть,ROSN,53306,6353545344.65,624.0,610.1,626.85,616.0,616.5,614.35,10305447,616.65,616.65,616.0,5795047913.0,5795047913.0,5795047913.0,0,3,SUR,-0.74
TQBR,2021-10-01,Роснефть,ROSN,35344,3556368967.15,611.0,606.55,619.8,616.0,614.15,618.45,5790645,613.7,613.7,616.0,3143454420.35,3143454420.35,3143454420.35,0,3,SUR,0.67
TQBR,2021-10-04,Роснефть,ROSN,137589,28550698070.45,618.45,602.75,637.0,630.0,615.4,631.7,46385511,613.85,613.85,630.0,25612296956.6,25612296956.6,25612296956.6,0,3,SUR,2.14
TQBR,2021-10-05,Роснефть,ROSN,102212,10091911972.4,632.0,625.65,656.0,651.9,644.95,655.25,15648551,644.25,644.25,651.9,9417673274.5,9417673274.5,9417673274.5,0,3,SUR,3.73
TQBR,2021-10-06,Роснефть,ROSN,88737,10408942956.1,660.85,631.6,663.35,636.5,644.55,646.0,16149419,645.0,645.0,636.5,9470882149.25,9470882149.25,9470882149.25,0,3,SUR,-1.41
TQBR,2021-10-07,Роснефть,ROSN,66312,7204950877.85,647.6,630.15,651.85,643.75,641.25,647.95,11235392,640.7,640.7,643.75,6478673887.9,6478673887.9,6478673887.9,0,3,SUR,0.3
TQBR,2021-10-08,Роснефть,ROSN,53912,5141595880.6,633.65,630.1,640.0,633.25,634.65,631.0,8100391,634.85,634.85,633.25,4823512241.9,4823512241.9,4823512241.9,0,3,SUR,-2.62
TQBR,2021-10-11,Роснефть,ROSN,46583,4446028075.55,639.05,637.0,647.25,643.9,643.45,641.55,6910506,643.4,643.4,643.9,4172502945.75,4172502945.75,4172502945.75,0,3,SUR,1.67
TQBR,2021-10-12,Роснефть,ROSN,35012,3162347264.05,637.5,633.1,643.2,641.1,638.9,638.65,4949977,638.8,638.8,641.1,3012598867.75,3012598867.75,3012598867.75,0,3,SUR,-0.45
TQBR,2021-10-13,Роснефть,ROSN,50131,4707503472.1,639.0,614.65,640.85,632.4,628.6,632.85,7486423,628.55,628.55,632.4,4407313732.3,4407313732.3,4407313732.3,0,3,SUR,-0.91
TQBR,2021-10-14,Роснефть,ROSN,55381,6583797871.2,638.0,635.2,650.0,635.75,642.6,640.45,10245939,642.8,642.8,635.75,6281911583.8,6281911583.8,6281911583.8,0,3,SUR,1.2
TQBR,2021-10-15,Роснефть,ROSN,36076,4339397890.65,644.7,637.5,647.9,645.15,642.75,645.45,6751522,642.65,642.65,645.15,4153323207.75,4153323207.75,4153323207.75,0,3,SUR,0.78
TQBR,2021-10-18,Роснефть,ROSN,32364,3233520452.85,646.75,637.7,647.65,641.0,641.55,639.25,5040328,641.65,641.65,641.0,3000930454.5,3000930454.5,3000930454.5,0,3,SUR,-0.96
TQBR,2021-10-19,Роснефть,ROSN,30884,3619777601.1,641.0,634.75,643.0,639.7,638.9,643.0,5666390,638.65,638.65,639.7,3393750782.2,3393750782.2,3393750782.2,0,3,SUR,0.59
TQBR,2021-10-20,Роснефть,ROSN,31193,3580946429.5,639.65,633.5,644.7,642.5,639.65,643.7,5598282,639.35,639.35,642.5,3301175354.65,3301175354.65,3301175354.65,0,3,SUR,0.11
TQBR,2021-10-21,Роснефть,ROSN,32290,2926193292.45,638.6,630.0,644.25,632.3,637.2,633.3,4594674,637.3,637.3,632.3,2611573466.15,2611573466.15,2611573466.15,0,3,SUR,-1.62
TQBR,2021-10-22,Роснефть,ROSN,23831,2321420651.8,630.15,630.15,640.45,633.55,635.5,634.5,3652778,636.5,636.5,633.55,1781047705.45,1781047705.45,1781047705.45,0,3,SUR,0.19
TQBR,2021-10-25,Роснефть,ROSN,53824,6084009121.2,638.85,631.65,655.8,655.8,647.4,655.05,9397225,647.05,647.05,655.8,5748136076.4,5748136076.4,5748136076.4,0,3,SUR,3.24
TQBR,2021-10-26,Роснефть,ROSN,46883,5795407603.5,655.45,649.3,665.7,650.1,656.4,650.8,8829531,656.6,656.6,650.1,5541434846.4,5541434846.4,5541434846.4,0,3,SUR,-0.65
TQBR,2021-10-27,Роснефть,ROSN,38307,4076475739.9,646.5,637.55,649.9,639.7,643.25,638.4,6337158,643.5,643.5,639.7,3819372455.6,3819372455.6,3819372455.6,0,3,SUR,-1.91
TQBR,2021-10-28,Роснефть,ROSN,46265,5158819959.7,637.75,622.35,642.0,638.7,632.5,641.25,8151001,632.55,632.55,638.7,4859412114.6,4859412114.6,4859412114.6,0,3,SUR,0.45
TQBR,2021-10-29,Роснефть,ROSN,28194,2787785987.8,640.05,628.4,643.0,636.6,635.05,636.1,4389843,635.0,635.0,636.6,2640558514.85,2640558514.85,2640558514.85,0,3,SUR,-0.8
TQBR,2021-11-01,Роснефть,ROSN,31944,2293615598.6,637.3,633.0,643.25,640.7,639.1,641.9,3588960,638.8,638.8,640.7,1993618653.7,1993618653.7,1993618653.7,0,3,SUR,0.91
TQBR,2021-11-02,Роснефть,ROSN,35972,3488148753.85,643.0,628.55,646.3,630.35,636.05,630.2,5482020,636.45,636.45,630.35,3360663648.15,3360663648.15,3360663648.15,0,3,SUR,-1.82
TQBR,2021-11-03,Роснефть,ROSN,44018,3126475147.35,627.1,615.45,627.95,618.9,620.65,619.75,5037076,620.85,620.85,618.9,2849598830.15,2849598830.15,2849598830.15,0,3,SUR,-1.66
TQBR,2021-11-05,Роснефть,ROSN,38139,2818207056.5,612.95,605.2,626.75,623.7,618.6,626.25,4556911,618.05,618.05,623.7,2626408390.0,2626408390.0,2626408390.0,0,3,SUR,1.05
TQBR,2021-11-08,Роснефть,ROSN,41780,3175516913.15,633.05,628.35,636.5,634.9,632.7,631.7,5018395,632.75,632.75,634.9,3052643710.45,3052643710.45,3052643710.45,0,3,SUR,0.87
TQBR,2021-11-09,Роснефть,ROSN,27698,2770293362.3,632.5,629.3,637.95,634.55,635.1,636.4,4362147,635.1,635.1,634.55,2622463145.25,2622463145.25,2622463145.25,0,3,SUR,0.74
TQBR,2021-11-10,Роснефть,ROSN,34790,3384854422.7,638.0,627.0,642.5,639.95,637.6,629.8,5309324,638.7,638.7,639.95,2723806534.05,2723806534.05,2723806534.05,0,3,SUR,-1.04
TQBR,2021-11-11,Роснефть,ROSN,38388,3553437068.4,631.0,623.25,636.25,635.9,630.5,634.5,5635697,630.15,630.15,635.9,3289205816.35,3289205816.35,3289205816.35,0,3,SUR,0.75
TQBR,2021-11-12,Роснефть,ROSN,52299,4926512750.15,633.6,611.4,637.4,620.1,620.7,619.2,7938082,620.65,620.65,620.1,4654427722.65,4654427722.65,4654427722.65,0,3,SUR,-2.41
TQBR,2021-11-15,Роснефть,ROSN,31571,2485666401.2,617.8,614.45,629.4,622.6,623.9,621.55,3983921,624.05,624.05,622.6,2311468524.85,2311468524.85,2311468524.85,0,3,SUR,0.38
TQBR,2021-11-16,Роснефть,ROSN,31060,2376036150.6,625.1,617.0,629.45,621.2,623.15,621.35,3812878,623.35,623.35,621.2,2086082884.1,2086082884.1,2086082884.1,0,3,SUR,-0.03
