TRADEDATE,BOARDID,WAPRICE,CLOSE,OPEN,HIGH,LOW,TRENDCLSPR,NUMTRADES,TradingVolume_RUB,TradingVolume_CONTR,OpenPositionsVolum_RUB,OpenPositionsVolum_CONTR,MarginRequirements
2021-09-13,SiU1,72999.0,72750.0,73134.0,73275.0,72721.0,-0.0055000000000000005,342055.0,155706807559.0,2132984.0,168232192500.0,2312470.0,4388.0
2021-09-14,SiU1,72819.0,72801.0,72740.0,73015.0,72552.0,0.0009,406019.0,194439252632.0,2670167.0,130339998360.0,1790360.0,4380.0
2021-09-15,SiU1,72751.0,72496.0,72796.0,73087.0,72466.0,-0.0040999999999999995,341781.0,165967266775.0,2281293.0,116605611232.0,1608442.0,4350.0
2021-09-17,SiZ1,73769.0,73943.0,73701.0,73997.0,73580.0,0.0032,335957.0,160702778558.0,2178450.0,195983259552.0,2650464.0,4958.0
2021-09-20,SiZ1,74437.0,74621.0,73953.0,74733.0,73890.0,0.0089,429378.0,211520866692.0,2841622.0,197420899408.0,2645648.0,5008.0
2021-09-21,SiZ1,74390.0,74247.0,74625.0,74765.0,74211.0,-0.0049,394144.0,183002301752.0,2460044.0,185196668004.0,2494332.0,4985.0
2021-09-22,SiZ1,73959.0,73804.0,74240.0,74240.0,73750.0,-0.0066,324971.0,155832379626.0,2106999.0,194601220920.0,2636730.0,4959.0
2021-09-23,SiZ1,73886.0,73904.0,73751.0,74233.0,73651.0,0.002,555074.0,249988403059.0,3383433.0,197769173312.0,2676028.0,4968.0
2021-09-24,SiZ1,73991.0,73890.0,73915.0,74150.0,73770.0,0.0,369923.0,154486124668.0,2087890.0,202697264700.0,2743230.0,4973.0
2021-09-27,SiZ1,73663.0,73509.0,73884.0,73884.0,73477.0,-0.0055000000000000005,355058.0,154185846196.0,2093134.0,210746921586.0,2866954.0,4949.0
2021-09-28,SiZ1,73688.0,73969.0,73509.0,74004.0,73427.0,0.0066,399509.0,185702634114.0,2520114.0,217695501016.0,2943064.0,4980.0
2021-09-29,SiZ1,73819.0,73845.0,73980.0,74077.0,73636.0,-0.0019,405605.0,179549285164.0,2432290.0,207973218060.0,2816348.0,4973.0
2021-09-30,SiZ1,73798.0,73681.0,73843.0,73995.0,73595.0,-0.0024,449550.0,196415834390.0,2661545.0,214255064194.0,2907874.0,4963.0
2021-10-01,SiZ1,73924.0,73661.0,73691.0,74246.0,73638.0,-0.0001,535913.0,263442498682.0,3563713.0,227143122108.0,3083628.0,4964.0
2021-10-04,SiZ1,73716.0,73530.0,73658.0,73982.0,73371.0,-0.0018,437094.0,197968793503.0,2685558.0,234308197980.0,3186566.0,4955.0
2021-10-05,SiZ1,73494.0,73264.0,73511.0,73647.0,73252.0,-0.0033,360100.0,159098298950.0,2164792.0,230226698464.0,3142426.0,4937.0
2021-10-06,SiZ1,73474.0,73436.0,73278.0,73694.0,73225.0,0.0021,432555.0,209331495385.0,2849045.0,221430542696.0,3015286.0,4948.0
2021-10-07,SiZ1,73040.0,72794.0,73410.0,73467.0,72620.0,-0.0088,437977.0,204599757493.0,2801208.0,238416947032.0,3275228.0,4904.0
2021-10-08,SiZ1,72757.0,72610.0,72775.0,72936.0,72523.0,-0.0023,391215.0,166353468953.0,2286423.0,229401855700.0,3159370.0,4891.0
2021-10-11,SiZ1,72575.0,72506.0,72620.0,72832.0,72418.0,-0.0015,304210.0,118588558914.0,1634009.0,227978005584.0,3144264.0,4881.0
2021-10-12,SiZ1,72745.0,72718.0,72513.0,72882.0,72513.0,0.0029,340633.0,156850507536.0,2156164.0,229044538552.0,3149764.0,4893.0
2021-10-13,SiZ1,72749.0,72935.0,72703.0,73000.0,72598.0,0.0029,372520.0,170037847777.0,2337325.0,235676761810.0,3231326.0,4906.0
2021-10-14,SiZ1,72517.0,72352.0,72939.0,72963.0,72162.0,-0.008,400394.0,195928720112.0,2701844.0,232438469312.0,3212606.0,4866.0
2021-10-15,SiZ1,72028.0,71769.0,72333.0,72333.0,71704.0,-0.008,349353.0,153685790320.0,2133694.0,235356818454.0,3279366.0,4819.0
2021-10-18,SiZ1,72006.0,72097.0,71770.0,72179.0,71710.0,0.0048,302729.0,135141989573.0,1876815.0,228028535794.0,3162802.0,4838.0
2021-10-19,SiZ1,71735.0,71676.0,72094.0,72120.0,71581.0,-0.006,322500.0,145760717234.0,2031921.0,229209813360.0,3197860.0,4807.0
2021-10-20,SiZ1,71744.0,71643.0,71679.0,71908.0,71594.0,-0.0003,304865.0,131861483292.0,1837936.0,225447481974.0,3146818.0,4802.0
2021-10-21,SiZ1,71838.0,71918.0,71655.0,72065.0,71538.0,0.0034999999999999996,403553.0,194280598192.0,2704431.0,235004291060.0,3267670.0,4817.0
2021-10-22,SiZ1,71284.0,71134.0,71895.0,71983.0,70522.0,-0.0109,555310.0,254655319350.0,3572393.0,230972809340.0,3247010.0,4752.0
2021-10-25,SiZ1,70779.0,70613.0,71090.0,71234.0,70511.0,-0.0072,415840.0,192348889418.0,2717607.0,234828615636.0,3325572.0,4712.0
2021-10-26,SiZ1,70241.0,70329.0,70601.0,70601.0,69929.0,-0.004,403449.0,187711714450.0,2672387.0,228598366206.0,3250414.0,4689.0
2021-10-27,SiZ1,70804.0,71170.0,70355.0,71377.0,70121.0,0.0121,590235.0,272778312584.0,3852591.0,228245179140.0,3207042.0,4741.0
2021-10-28,SiZ1,71099.0,70926.0,71167.0,71473.0,70745.0,-0.004,571416.0,243100299926.0,3419173.0,215329775628.0,3035978.0,4720.0
2021-10-29,SiZ1,71251.0,71542.0,70943.0,71647.0,70839.0,0.0089,441954.0,191123663661.0,2682385.0,221941169500.0,3102250.0,4746.0
2021-11-01,SiZ1,71663.0,71889.0,71538.0,71996.0,71352.0,0.005,461247.0,196108996764.0,2736527.0,222421690440.0,3093960.0,4764.0
2021-11-02,SiZ1,72281.0,72203.0,71900.0,72630.0,71874.0,0.0045000000000000005,626012.0,264017205271.0,3652673.0,224316814656.0,3106752.0,4779.0
2021-11-03,SiZ1,72378.0,72753.0,72229.0,72804.0,71877.0,0.0078000000000000005,609753.0,269797730430.0,3727609.0,222900932412.0,3063804.0,4806.0
2021-11-05,SiZ1,72183.0,71726.0,72728.0,72774.0,71569.0,-0.0143,617536.0,258176443117.0,3576688.0,229635236012.0,3201562.0,4716.0
2021-11-08,SiZ1,71875.0,71804.0,71730.0,72061.0,71645.0,0.0009,456436.0,185045456732.0,2574545.0,215861062216.0,3006254.0,4713.0
2021-11-09,SiZ1,71539.0,71287.0,71780.0,71892.0,71175.0,-0.0073,399161.0,180977185316.0,2529777.0,214565458134.0,3009882.0,4671.0
2021-11-10,SiZ1,71268.0,71354.0,71282.0,71511.0,71002.0,0.0011,523889.0,221423512630.0,3106928.0,212812306044.0,2982486.0,4669.0
2021-11-11,SiZ1,71629.0,71663.0,71360.0,71938.0,71327.0,0.0045000000000000005,522854.0,208094646739.0,2905171.0,210760453022.0,2940994.0,4682.0
2021-11-12,SiZ1,72531.0,73145.0,71650.0,73430.0,71567.0,0.020499999999999997,883123.0,411828975321.0,5677963.0,216820797700.0,2964260.0,4754.0
2021-11-15,SiZ1,72978.0,73173.0,73140.0,73683.0,72451.0,0.0001,733298.0,314425645967.0,4308523.0,212318776800.0,2901600.0,4746.0
2021-11-16,SiZ1,73368.0,73815.0,73150.0,73949.0,72752.0,0.0092,685386.0,299433775444.0,4081281.0,216091788570.0,2927478.0,4776.0
2021-11-17,SiZ1,73208.0,72922.0,73832.0,73869.0,72743.0,-0.0125,715168.0,289562867064.0,3955355.0,202207309772.0,2772926.0,5435.0
2021-11-18,SiZ1,73285.0,73596.0,72871.0,73781.0,72755.0,0.0095,655368.0,256135397067.0,3495077.0,217234932312.0,2951722.0,5841.0
2021-11-19,SiZ1,73584.0,73727.0,73595.0,74050.0,73057.0,0.0017000000000000001,732813.0,314785977379.0,4277934.0,212093557434.0,2876742.0,5815.0
2021-11-22,SiZ1,74532.0,75212.0,73784.0,75350.0,73525.0,0.020099999999999996,879196.0,353054740095.0,4736938.0,197571996016.0,2626868.0,5920.0
2021-11-23,SiZ1,75261.0,75400.0,75216.0,75649.0,74945.0,0.0027,845736.0,321796699952.0,4275756.0,203318512800.0,2696532.0,5923.0
2021-11-24,SiZ1,74876.0,75251.0,75400.0,75461.0,74407.0,-0.002,878768.0,333428810594.0,4453071.0,198471953966.0,2637466.0,5900.0
2021-11-25,SiZ1,75015.0,74956.0,75256.0,75378.0,74792.0,-0.0038,448267.0,173782053210.0,2316629.0,202656138608.0,2703668.0,5864.0
2021-11-26,SiZ1,75758.0,75806.0,74980.0,76209.0,74956.0,0.0113,845316.0,333785965405.0,4406000.0,200532644040.0,2645340.0,5893.0
2021-11-29,SiZ1,75140.0,74860.0,75829.0,76038.0,74510.0,-0.0125,696604.0,299980814700.0,3992309.0,202124844680.0,2700038.0,5807.0
2021-11-30,SiZ1,74876.0,74548.0,74868.0,75370.0,74213.0,-0.0042,833504.0,340018789204.0,4541071.0,197802681280.0,2653360.0,5771.0
2021-12-01,SiZ1,74222.0,74126.0,74575.0,74727.0,73944.0,-0.0054,661732.0,255126966281.0,3437370.0,188447861264.0,2542264.0,5726.0
2021-12-02,SiZ1,74123.0,73800.0,74134.0,74612.0,73729.0,-0.005,747637.0,285998908542.0,3858446.0,183371893200.0,2484714.0,5689.0
2021-12-03,SiZ1,73840.0,74002.0,73799.0,74190.0,73473.0,0.0031,522812.0,209483842049.0,2836991.0,175481830624.0,2371312.0,5668.0
2021-12-06,SiZ1,73934.0,74116.0,74018.0,74154.0,73653.0,0.0017000000000000001,582461.0,216057649728.0,2922293.0,165935495992.0,2238862.0,5665.0
2021-12-07,SiZ1,74439.0,74307.0,74148.0,74700.0,74120.0,0.0021,641521.0,243287905204.0,3268300.0,170026899576.0,2288168.0,5667.0
2021-12-08,SiZ1,73946.0,73827.0,74276.0,74444.0,73675.0,-0.006500000000000001,638121.0,247111429267.0,3341640.0,161084755494.0,2181922.0,4513.0
2021-12-09,SiZ1,73737.0,73713.0,73809.0,73878.0,73570.0,-0.0014000000000000002,409551.0,157154189784.0,2131292.0,157595150628.0,2137956.0,4493.0
2021-12-10,SiZ1,73590.0,73474.0,73700.0,73879.0,73320.0,-0.0031,463970.0,203567096688.0,2766331.0,146282766404.0,1990946.0,4443.0
2021-12-13,SiZ1,73489.0,73648.0,73490.0,73691.0,73286.0,0.0023,387398.0,148145236583.0,2015870.0,118800852320.0,1613090.0,4441.0
2021-12-14,SiZ1,73576.0,73622.0,73657.0,73759.0,73431.0,-0.0003,391400.0,144728532062.0,1967055.0,98097044924.0,1332442.0,4428.0
2021-12-15,SiZ1,73841.0,74043.0,73641.0,74073.0,73641.0,0.005699999999999999,343189.0,154095734550.0,2086878.0,69167712708.0,934156.0,4442.0
2021-12-17,SiH2,75312.0,75564.0,75170.0,75678.0,75034.0,0.0053,482086.0,212243822895.0,2818201.0,151013747232.0,1998488.0,5047.0
2021-12-20,SiH2,75727.0,75706.0,75586.0,76028.0,75531.0,0.0032,421275.0,182854416220.0,2414655.0,154944290548.0,2046658.0,5060.0
2021-12-21,SiH2,75444.0,75410.0,75761.0,75843.0,75167.0,-0.0051,401236.0,187198803564.0,2481280.0,152832089620.0,2026682.0,5043.0
2021-12-22,SiH2,75269.0,75131.0,75420.0,75685.0,75030.0,-0.0038,372479.0,163159931254.0,2167688.0,159525351776.0,2123296.0,5028.0
2021-12-23,SiH2,74892.0,74934.0,75148.0,75247.0,74610.0,-0.0029,370926.0,176602042808.0,2358044.0,151559410248.0,2022572.0,5018.0
2021-12-24,SiH2,74785.0,75049.0,74888.0,75110.0,74486.0,0.0019,296208.0,142841428213.0,1910039.0,145205255494.0,1934806.0,5032.0
2021-12-27,SiH2,74791.0,74837.0,75050.0,75080.0,74423.0,-0.0029,407443.0,167577999822.0,2240617.0,149142357952.0,1992896.0,5019.0
2021-12-28,SiH2,74947.0,75179.0,74835.0,75247.0,74665.0,0.0046,333275.0,140751467119.0,1878010.0,160581742568.0,2135992.0,6160.0
2021-12-29,SiH2,75162.0,75484.0,75190.0,75529.0,74857.0,0.0039000000000000003,389097.0,154006507932.0,2048989.0,172209801472.0,2281408.0,6188.0
2021-12-30,SiH2,75787.0,75904.0,75461.0,76305.0,75115.0,0.005600000000000001,483864.0,228663461465.0,3017175.0,168594473216.0,2221154.0,6238.0
2022-01-03,SiH2,75708.0,75859.0,75885.0,76330.0,75306.0,-0.0005,417966.0,166088852495.0,2193807.0,162165453198.0,2137722.0,6234.0
2022-01-04,SiH2,76192.0,76400.0,75870.0,76733.0,75571.0,0.006999999999999999,459351.0,180331208966.0,2366797.0,182750175200.0,2392018.0,6276.0
2022-01-05,SiH2,76766.0,76879.0,76372.0,77028.0,76273.0,0.0062,469423.0,183004958541.0,2383940.0,185962766858.0,2418902.0,6316.0
2022-01-06,SiH2,77737.0,77598.0,76848.0,78500.0,76842.0,0.0101,1058560.0,391977399748.0,5042359.0,200610850284.0,2585258.0,6375.0
2022-01-07,SiH2,77001.0,76412.0,77632.0,77744.0,76240.0,-0.0161,473471.0,182022423903.0,2363902.0,184955551648.0,2420504.0,6270.0
2022-01-10,SiH2,76316.0,76374.0,76401.0,76934.0,76000.0,-0.0001,551826.0,231257933976.0,3030267.0,197443745028.0,2585222.0,5128.0
2022-01-11,SiH2,76097.0,75878.0,76387.0,76527.0,75782.0,-0.0067,557919.0,209055265968.0,2747268.0,190524650052.0,2510934.0,5093.0
2022-01-12,SiH2,75672.0,75969.0,75851.0,76006.0,75426.0,0.0009,563588.0,220783144607.0,2917617.0,184778335134.0,2432286.0,5097.0
2022-01-13,SiH2,76425.0,77530.0,75980.0,77719.0,75577.0,0.0208,922980.0,361842343869.0,4734632.0,206276318000.0,2660600.0,5200.0
2022-01-14,SiH2,77362.0,77348.0,77505.0,78105.0,76668.0,-0.002,1211494.0,454841335783.0,5879355.0,206821126592.0,2673904.0,5181.0
2022-01-17,SiH2,77420.0,77154.0,77333.0,77903.0,76700.0,-0.003,837668.0,347548063116.0,4489114.0,199557277920.0,2586480.0,5930.0
2022-01-18,SiH2,77486.0,77761.0,77072.0,77950.0,76919.0,0.0087,779330.0,319509624194.0,4123428.0,200312491522.0,2576002.0,6361.0
2022-01-19,SiH2,77615.0,77599.0,77818.0,78249.0,76853.0,-0.0027,872118.0,333445839932.0,4296150.0,183875331242.0,2369558.0,6345.0
2022-01-20,SiH2,77502.0,77380.0,77565.0,77830.0,77006.0,-0.0024,660403.0,235316001823.0,3036247.0,179195675440.0,2315788.0,6324.0
2022-01-21,SiH2,77685.0,78181.0,77440.0,78288.0,77228.0,0.0103,841095.0,286297686535.0,3685347.0,189341560316.0,2421836.0,6379.0
2022-01-24,SiH2,79374.0,80080.0,78205.0,80527.0,77950.0,0.0229,1532857.0,522846645962.0,6587165.0,209319990880.0,2613886.0,6527.0
2022-01-25,SiH2,79836.0,80112.0,80000.0,80522.0,79227.0,0.0012,1053615.0,354279541186.0,4437612.0,208925526816.0,2607918.0,6524.0
2022-01-26,SiH2,80081.0,80818.0,80114.0,80948.0,79500.0,0.009000000000000001,819359.0,300804828346.0,3756257.0,231504777360.0,2864520.0,6576.0
2022-01-27,SiH2,79830.0,78755.0,80835.0,81435.0,78400.0,-0.0258,1711109.0,581578944815.0,7285235.0,199056255190.0,2527538.0,6402.0
2022-01-28,SiH2,78783.0,79164.0,78684.0,79233.0,78265.0,0.004699999999999999,1018158.0,332541666719.0,4221008.0,181190721528.0,2288802.0,6420.0
2022-01-31,SiH2,78551.0,78393.0,79096.0,79206.0,78130.0,-0.009300000000000001,697336.0,212026329620.0,2699207.0,176768062128.0,2254896.0,6352.0
2022-02-01,SiH2,77791.0,77528.0,78340.0,78393.0,77314.0,-0.0105,502500.0,195546495365.0,2513420.0,169120199424.0,2181408.0,6276.0
2022-02-02,SiH2,77183.0,77143.0,77548.0,77993.0,76515.0,-0.0052,607673.0,257469445733.0,3335827.0,155863265778.0,2020446.0,6240.0
2022-02-03,SiH2,77252.0,77135.0,77140.0,77661.0,76856.0,-0.0003,544936.0,245158630917.0,3173476.0,148309161470.0,1922722.0,6234.0
2022-02-04,SiH2,76906.0,76879.0,77109.0,77600.0,76410.0,-0.0028000000000000004,519454.0,240846647617.0,3131714.0,146441425570.0,1904830.0,6193.0
2022-02-07,SiH2,76421.0,76417.0,76887.0,76968.0,76109.0,-0.0060999999999999995,407858.0,181266849270.0,2371936.0,148366356512.0,1941536.0,6149.0
2022-02-08,SiH2,76002.0,75863.0,76395.0,76437.0,75679.0,-0.0070999999999999995,403633.0,173201983237.0,2278906.0,146805222368.0,1935136.0,6097.0
2022-02-09,SiH2,75504.0,75346.0,75861.0,75861.0,75302.0,-0.0066,343279.0,153130128430.0,2028105.0,151601727604.0,2012074.0,6048.0
2022-02-10,SiH2,75294.0,75110.0,75360.0,75543.0,74901.0,-0.0038,507698.0,234971815068.0,3120724.0,159417219500.0,2122450.0,6022.0
2022-02-11,SiH2,75888.0,76475.0,75150.0,76778.0,75150.0,0.0184,746837.0,336038762028.0,4428104.0,168913238550.0,2208738.0,6107.0
2022-02-14,SiH2,77464.0,77507.0,76494.0,78834.0,76457.0,0.0134,1301266.0,582045717000.0,7513768.0,144432589346.0,1863478.0,6178.0
2022-02-15,SiH2,76628.0,76227.0,77504.0,78054.0,75715.0,-0.0161,1023127.0,446942301949.0,5832634.0,139147357518.0,1825434.0,6063.0
2022-02-16,SiH2,75756.0,75848.0,76201.0,76438.0,75401.0,-0.0053,671100.0,238718504861.0,3151152.0,136487414128.0,1799486.0,6023.0
2022-02-17,SiH2,76472.0,76827.0,75817.0,77273.0,75600.0,0.013000000000000001,1043356.0,391114477881.0,5114481.0,143999611872.0,1874336.0,6088.0
2022-02-18,SiH2,76615.0,77227.0,76857.0,77444.0,76113.0,0.0049,786556.0,272844412670.0,3561183.0,155320178032.0,2011216.0,6085.0
2022-02-21,SiH2,78303.0,79591.0,77243.0,80199.0,76611.0,0.0317,1592423.0,622738745993.0,7952869.0,181008558294.0,2274234.0,6258.0
2022-02-22,SiH2,80060.0,79660.0,79690.0,81416.0,78922.0,0.0,1751314.0,597450610940.0,7462536.0,178388532840.0,2239374.0,6250.0
2022-02-23,SiH2,80049.0,81174.0,79705.0,81459.0,78850.0,0.0192,763948.0,321282499637.0,4013579.0,205358693292.0,2529858.0,6356.0
2022-02-24,SiH2,84816.0,87645.0,81194.0,90000.0,80963.0,0.0802,714781.0,310842064641.0,3664893.0,204313466460.0,2331148.0,13425.0
2022-02-25,SiH2,84541.0,83431.0,87600.0,88298.0,82017.0,-0.0481,578161.0,234564764358.0,2774232.0,176236474022.0,2112362.0,8567.0
2022-02-28,SiH2,83313.0,96200.0,83405.0,83800.0,82684.0,-0.0021,80442.0,32829084957.0,394048.0,201435104000.0,2093920.0,14556.0
2022-03-09,SiH2,117713.0,118930.0,107849.0,121471.0,107849.0,0.1234,101483.0,58529323452.0,498716.0,141094508380.0,1186366.0,18137.0
2022-03-10,SiH2,118666.0,118672.0,119788.0,128482.0,116386.0,-0.0032,116605.0,40991252060.0,345429.0,141191198720.0,1189760.0,17910.0
2022-03-11,SiH2,115783.0,115200.0,118727.0,120728.0,113520.0,-0.0279,170148.0,54755718841.0,472912.0,134627788800.0,1168644.0,17362.0
2022-03-14,SiH2,112781.0,113534.0,114786.0,117190.0,110011.0,-0.0163,206524.0,75601735805.0,670352.0,126024783612.0,1110018.0,17174.0
2022-03-15,SiH2,111096.0,109559.0,113700.0,113999.0,109176.0,-0.0344,216918.0,76026282804.0,684159.0,114827692310.0,1048090.0,16446.0
2022-03-16,SiH2,107988.0,107725.0,109337.0,109337.0,107026.0,-0.018500000000000003,187567.0,65381072978.0,605414.0,108520872300.0,1007388.0,16202.0
2022-03-18,SiM2,108739.0,108943.0,109073.0,110417.0,107115.0,-0.0023,233955.0,65736812290.0,604537.0,107093147860.0,983020.0,16595.0
2022-03-21,SiM2,109088.0,108137.0,108955.0,111400.0,107920.0,-0.0070999999999999995,228351.0,65253611129.0,598160.0,109647241342.0,1013966.0,16536.0
2022-03-22,SiM2,108129.0,108085.0,108285.0,108832.0,107349.0,-0.0006,171170.0,46733374635.0,432201.0,109846785500.0,1016300.0,16473.0
2022-03-23,SiM2,106146.0,103716.0,108006.0,109000.0,103000.0,-0.0416,296019.0,99127598739.0,933568.0,108319745808.0,1044388.0,15754.0
2022-03-24,SiM2,100902.0,100737.0,103673.0,103710.0,100101.0,-0.0264,194333.0,61171822870.0,606444.0,107446285674.0,1066602.0,15318.0
2022-03-25,SiM2,99878.0,100692.0,100980.0,101919.0,97326.0,-0.0008,310418.0,102469080225.0,1025878.0,110860280928.0,1100984.0,15286.0
2022-03-28,SiM2,96832.0,94616.0,100480.0,101650.0,93733.0,-0.0603,369599.0,108060857539.0,1115866.0,113984462896.0,1204706.0,14372.0
2022-03-29,SiM2,89695.0,89347.0,94861.0,95070.0,86800.0,-0.0592,548401.0,148610920448.0,1656811.0,107665458022.0,1205026.0,13591.0
2022-03-30,SiM2,87971.0,87985.0,89050.0,89300.0,86630.0,-0.0129,487905.0,116048348984.0,1319161.0,114687039740.0,1303484.0,13437.0
2022-03-31,SiM2,87242.0,87102.0,87856.0,88188.0,86545.0,-0.011899999999999999,370290.0,83528392338.0,957432.0,114187063716.0,1310958.0,13296.0
2022-04-01,SiM2,87064.0,87418.0,86846.0,87580.0,86100.0,0.0059,265255.0,58916265175.0,676701.0,115327770024.0,1319268.0,13381.0
2022-04-04,SiM2,86968.0,86689.0,87500.0,88571.0,86231.0,-0.0083,306616.0,69748256024.0,801997.0,116904797706.0,1348554.0,13305.0
2022-04-05,SiM2,86551.0,86620.0,86614.0,87277.0,85755.0,-0.0022,301090.0,69608574580.0,804245.0,117861062160.0,1360668.0,13275.0
2022-04-06,SiM2,84897.0,82947.0,86700.0,86999.0,82710.0,-0.0435,453119.0,102459345509.0,1206870.0,121989655218.0,1470694.0,12696.0
2022-04-07,SiM2,79221.0,78532.0,82930.0,83386.0,77777.0,-0.0507,692145.0,155887804853.0,1967642.0,119591356752.0,1522836.0,12093.0
2022-04-08,SiM2,76816.0,78092.0,78600.0,79274.0,73420.0,-0.005600000000000001,1045977.0,213538816225.0,2779879.0,119232895992.0,1526826.0,12010.0
2022-04-11,SiM2,81456.0,81759.0,78500.0,84450.0,78500.0,0.0466,852771.0,164010415690.0,2013482.0,126641420640.0,1548960.0,12594.0
2022-04-12,SiM2,82060.0,82144.0,81553.0,82868.0,80636.0,0.0052,455883.0,96873558045.0,1180532.0,125327922240.0,1525710.0,12664.0
2022-04-13,SiM2,82231.0,82370.0,82136.0,82774.0,81621.0,0.0027,352796.0,74533150258.0,906388.0,127547638640.0,1548472.0,12696.0
2022-04-14,SiM2,83398.0,82555.0,82340.0,85091.0,81836.0,0.0026,630914.0,148721571654.0,1783274.0,129454330390.0,1568098.0,12771.0
2022-04-15,SiM2,82017.0,82161.0,82735.0,83478.0,81216.0,-0.0053,442030.0,101313272716.0,1235267.0,128445084774.0,1563334.0,12695.0
2022-04-18,SiM2,81300.0,81570.0,82250.0,82500.0,80577.0,-0.006500000000000001,529089.0,122991929122.0,1512815.0,125431820400.0,1537720.0,12616.0
2022-04-19,SiM2,80645.0,80107.0,81586.0,81887.0,79766.0,-0.018500000000000003,418372.0,98535018737.0,1221829.0,121898821900.0,1521700.0,12427.0
2022-04-20,SiM2,79089.0,78161.0,80150.0,80298.0,78000.0,-0.0264,493970.0,123327708075.0,1559304.0,117692332648.0,1505768.0,12121.0
2022-04-21,SiM2,76610.0,76506.0,78050.0,78470.0,75110.0,-0.018000000000000002,628353.0,155516067215.0,2029962.0,115404404616.0,1508436.0,11821.0
2022-04-22,SiM2,75697.0,77494.0,76687.0,77660.0,74430.0,0.0138,686831.0,159272144927.0,2104181.0,117961211812.0,1522198.0,11987.0
2022-04-25,SiM2,75161.0,74856.0,77666.0,77666.0,74581.0,-0.036000000000000004,507700.0,132313499139.0,1759885.0,120245384736.0,1606356.0,11563.0
2022-04-26,SiM2,74498.0,74565.0,74910.0,75095.0,73723.0,-0.0045000000000000005,516317.0,130125379124.0,1746674.0,114977142180.0,1541972.0,11515.0
2022-04-27,SiM2,74617.0,74505.0,74550.0,75247.0,74276.0,0.0,340921.0,85034561268.0,1139611.0,118004297220.0,1583844.0,11500.0
2022-04-28,SiM2,73952.0,73567.0,74461.0,74575.0,73420.0,-0.013500000000000002,361393.0,90055359047.0,1217689.0,119934220224.0,1630272.0,11345.0
2022-04-29,SiM2,72608.0,72680.0,73605.0,73950.0,71811.0,-0.0126,610515.0,151206746514.0,2082505.0,125263253200.0,1723490.0,11219.0
2022-05-04,SiM2,70410.0,68558.0,72503.0,72503.0,68303.0,-0.057800000000000004,682970.0,152363178184.0,2163939.0,123123860664.0,1795908.0,10571.0
2022-05-05,SiM2,67689.0,68513.0,68321.0,68823.0,67050.0,0.0011,502594.0,112911135046.0,1668092.0,122617579074.0,1789698.0,10563.0
2022-05-06,SiM2,69323.0,70423.0,68331.0,71400.0,67030.0,0.028300000000000002,750481.0,166295590338.0,2398866.0,127847745198.0,1815426.0,10843.0
2022-05-11,SiM2,69259.0,68057.0,70450.0,71443.0,67551.0,-0.034,796688.0,181696538744.0,2623443.0,135349583776.0,1988768.0,10467.0
2022-05-12,SiM2,66314.0,64390.0,67792.0,68484.0,64163.0,-0.0556,788363.0,186018929562.0,2804838.0,143206450720.0,2224048.0,9898.0
2022-05-13,SiM2,65150.0,65072.0,64458.0,66630.0,63613.0,0.0116,1047453.0,217153955327.0,3333166.0,134546641376.0,2067658.0,10005.0
2022-05-16,SiM2,64438.0,64400.0,65045.0,65489.0,63526.0,-0.009000000000000001,807370.0,188419923079.0,2924033.0,130444776000.0,2025540.0,9893.0
2022-05-17,SiM2,64642.0,64782.0,64266.0,65185.0,64000.0,0.0048,680063.0,148937337818.0,2304027.0,151067218824.0,2331932.0,9903.0
2022-05-18,SiM2,64524.0,64464.0,64710.0,65370.0,63962.0,-0.0033,588820.0,126611192053.0,1962240.0,146474714016.0,2272194.0,9851.0
2022-05-19,SiM2,63315.0,62770.0,64525.0,64859.0,62541.0,-0.0274,676780.0,150520730027.0,2377347.0,155401446560.0,2475728.0,9560.0
2022-05-20,SiM2,60678.0,61686.0,62800.0,62918.0,58550.0,-0.0173,1364017.0,318216041301.0,5244326.0,172713891168.0,2799888.0,9299.0
2022-05-23,SiM2,59900.0,59230.0,61688.0,62225.0,59000.0,-0.0401,950790.0,198576830332.0,3315140.0,180207630380.0,3042506.0,7476.0
2022-05-24,SiM2,58732.0,58282.0,59233.0,59685.0,57700.0,-0.013999999999999999,815030.0,167011535444.0,2843615.0,181449467164.0,3113302.0,5900.0
2022-05-25,SiM2,59378.0,60972.0,58319.0,61600.0,57748.0,0.0504,1109600.0,230045994670.0,3875072.0,188196906864.0,3086612.0,6179.0
2022-05-26,SiM2,63830.0,65464.0,61527.0,66488.0,60925.0,0.07,1509424.0,322851375616.0,5057902.0,176168337408.0,2691072.0,6719.0
2022-05-27,SiM2,66897.0,67982.0,65581.0,68290.0,65328.0,0.0366,1527356.0,375763719751.0,5617163.0,140706152392.0,2069756.0,6899.0
2022-05-30,SiM2,63947.0,62844.0,68005.0,68399.0,62046.0,-0.07719999999999999,1613656.0,318923124222.0,4987088.0,138284577048.0,2200442.0,6402.0
2022-05-31,SiM2,62638.0,62106.0,62700.0,64586.0,60814.0,-0.011200000000000002,1303785.0,243841575136.0,3892869.0,135370585020.0,2179670.0,6314.0
2022-06-01,SiM2,62135.0,61931.0,62097.0,63125.0,61592.0,-0.002,715288.0,126332950070.0,2033219.0,131258667054.0,2119434.0,6277.0
