,BOARDID,TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,ADMITTEDQUOTE,ADMITTEDVALUE,TRENDCLSPR
445,TQBR,2022-01-26,ROSN,111507,9717472995.9,548.0,525.55,550.5,537.15,532.75,18080155,540.15,8232840504.0,-2.85
446,TQBR,2022-01-27,ROSN,119092,9425758275.95,530.0,526.1,578.0,557.65,563.2,16902498,562.2,8209951232.95,5.72
447,TQBR,2022-01-28,ROSN,67886,6519018259.25,568.8,556.1,574.85,566.6,566.5,11505485,566.6,5419850422.15,0.59
448,TQBR,2022-01-31,ROSN,51463,4035815429.8,568.0,566.25,579.9,574.95,576.95,7019548,572.85,3376604908.5,1.84
449,TQBR,2022-02-01,ROSN,50427,4209245250.5,576.95,570.05,583.9,576.35,574.15,7303793,574.0,3694163289.6,-0.49
450,TQBR,2022-02-02,ROSN,33572,2765938998.95,576.0,568.9,580.25,575.4,575.7,4807338,574.55,2366760117.45,0.27
451,TQBR,2022-02-03,ROSN,34735,2549496974.9,575.0,562.7,575.25,568.7,569.0,4483162,567.4,1989642784.65,-1.16
452,TQBR,2022-02-04,ROSN,112962,13447963968.05,570.35,561.2,606.75,579.95,572.0,23186423,563.3,12236850722.55,0.53
453,TQBR,2022-02-07,ROSN,43201,3414305626.7,570.0,562.75,577.7,570.65,569.8,5984857,568.4,2775928450.35,-0.38
454,TQBR,2022-02-08,ROSN,43312,4430173397.25,569.85,563.55,574.95,569.7,570.05,7774697,570.75,4003482200.85,0.04
455,TQBR,2022-02-09,ROSN,63252,6130563840.2,571.0,569.05,582.5,574.0,579.0,10680353,579.3,5237729098.4,1.57
456,TQBR,2022-02-10,ROSN,46002,3581794796.9,579.0,569.0,580.25,572.55,569.4,6254547,574.45,2908010869.0,-1.66
457,TQBR,2022-02-11,ROSN,121118,7344906123.0,569.4,540.0,572.65,555.0,547.4,13232836,561.1,5151721176.55,-3.86
458,TQBR,2022-02-14,ROSN,94171,6527936945.6,547.25,532.65,562.45,551.6,556.0,11833605,555.2,4862045749.65,1.57
459,TQBR,2022-02-15,ROSN,60560,5325254841.05,557.75,555.55,574.45,565.3,565.95,9419015,562.8,4700298311.2,1.79
460,TQBR,2022-02-16,ROSN,51870,4407255138.35,566.8,563.85,575.8,570.75,571.55,7721726,573.05,3473864738.9,0.99
461,TQBR,2022-02-17,ROSN,93235,7674746280.35,570.0,541.05,571.8,555.4,549.5,13818094,541.5,6345389957.2,-3.86
462,TQBR,2022-02-18,ROSN,117497,9215969987.25,550.05,513.15,556.1,531.2,519.5,17359369,517.6,7763877018.9,-5.46
463,TQBR,2022-02-21,ROSN,385654,27083439780.75,518.0,387.65,533.75,454.1,438.7,59640299,424.25,19826342325.95,-15.55
464,TQBR,2022-02-22,ROSN,402126,33265149771.85,438.65,395.8,457.0,418.55,431.3,79552638,428.65,27734883050.2,-1.69
465,TQBR,2022-02-23,ROSN,0,0.0,,,,,,0,431.45,27734883050.2,
466,TQBR,2022-02-24,ROSN,410206,17890281502.35,388.35,175.5,388.35,252.1,274.7,70971023,266.25,10662961166.55,-36.31
467,TQBR,2022-02-25,ROSN,232284,10316499575.3,283.0,280.25,318.55,301.3,307.95,34248855,308.0,9245740012.85,12.1
468,TQBR,2022-02-28,ROSN,0,0.0,,,,,,0,308.3,9245740012.85,
469,TQBR,2022-03-01,ROSN,0,0.0,,,,,,0,308.3,9245740012.85,
470,TQBR,2022-03-02,ROSN,0,0.0,,,,,,0,308.3,19908701179.4,
471,TQBR,2022-03-03,ROSN,0,0.0,,,,,,0,308.3,9245740012.85,
472,TQBR,2022-03-04,ROSN,0,0.0,,,,,,0,308.3,67469926556.0,
473,TQBR,2022-03-09,ROSN,0,0.0,,,,,,0,308.3,47643584229.6,
474,TQBR,2022-03-10,ROSN,0,0.0,,,,,,0,308.3,19908701179.4,
475,TQBR,2022-03-11,ROSN,0,0.0,,,,,,0,308.3,19908701179.4,
476,TQBR,2022-03-14,ROSN,0,0.0,,,,,,0,308.3,9245740012.85,
477,TQBR,2022-03-15,ROSN,0,0.0,,,,,,0,308.3,0.0,
478,TQBR,2022-03-16,ROSN,0,0.0,,,,,,0,308.3,0.0,
479,TQBR,2022-03-17,ROSN,0,0.0,,,,,,0,308.3,0.0,
480,TQBR,2022-03-18,ROSN,0,0.0,,,,,,0,308.3,0.0,
481,TQBR,2022-03-21,ROSN,0,0.0,,,,,,0,308.3,0.0,
482,TQBR,2022-03-22,ROSN,0,0.0,,,,,,0,308.3,0.0,
483,TQBR,2022-03-23,ROSN,0,0.0,,,,,,0,308.3,0.0,
484,TQBR,2022-03-24,ROSN,146031,6641641367.45,312.0,308.0,375.0,361.0,360.2,18407648,360.2,6641641367.45,16.97
485,TQBR,2022-03-25,ROSN,79466,3588023275.6,370.0,346.5,384.2,359.75,365.1,9973005,365.1,3588023275.6,1.36
486,TQBR,2022-03-28,ROSN,50422,943726133.45,355.0,341.2,369.0,356.25,357.95,2650920,357.95,943726133.45,-1.96
487,TQBR,2022-03-29,ROSN,84688,2443544708.55,363.9,348.2,417.95,379.3,370.0,6441125,370.0,2443544708.55,3.37
489,TQBR,2022-03-30,ROSN,44927,884078382.7,390.0,375.0,392.0,385.55,387.0,2292961,387.0,884078382.7,4.59
490,TQBR,2022-03-31,ROSN,110959,3189263009.9,393.0,387.15,440.0,419.5,437.5,7611217,437.5,3189263009.9,13.05
491,TQBR,2022-04-01,ROSN,108047,2816263048.4,441.0,430.35,484.0,450.3,450.0,6246314,450.0,2816263048.4,2.86
492,TQBR,2022-04-04,ROSN,80885,2378684603.6,450.25,432.0,478.0,455.45,443.9,5222709,443.9,2378684603.6,-1.36
493,TQBR,2022-04-05,ROSN,85334,2443820631.55,445.5,391.45,451.15,423.0,419.0,5777193,419.0,2443820631.55,-5.61
494,TQBR,2022-04-06,ROSN,50818,1601912085.45,416.1,402.0,429.4,417.5,405.0,3838103,405.0,1601912085.45,-3.34
495,TQBR,2022-04-07,ROSN,40639,1490048237.4,406.95,402.0,414.0,407.8,408.5,3653379,408.5,1490048237.4,0.86
496,TQBR,2022-04-08,ROSN,34262,929563643.4,409.5,395.35,416.0,403.5,403.05,2298336,403.05,929563643.4,-1.33
497,TQBR,2022-04-11,ROSN,55085,2278244261.5,403.3,399.05,427.95,416.1,414.0,5475283,414.0,2278244261.5,2.72
498,TQBR,2022-04-12,ROSN,38934,1254448066.05,416.9,392.0,424.0,403.45,412.1,3108892,412.1,1254448066.05,-0.46
499,TQBR,2022-04-13,ROSN,22911,772082878.7,413.2,401.55,417.5,406.9,406.05,1896604,406.05,772082878.7,-1.47
500,TQBR,2022-04-14,ROSN,32497,737165106.05,406.05,390.75,407.5,396.55,391.0,1858915,391.0,737165106.05,-3.71
501,TQBR,2022-04-15,ROSN,31914,694790310.45,392.45,380.0,395.95,388.8,390.5,1786729,390.5,694790310.45,-0.13
502,TQBR,2022-04-18,ROSN,25518,641788725.1,393.0,381.55,395.0,385.8,384.85,1663519,384.85,641788725.1,-1.45
503,TQBR,2022-04-19,ROSN,39857,1256019906.95,384.85,358.5,385.25,373.1,385.0,3366521,385.0,1256019906.95,0.04
504,TQBR,2022-04-20,ROSN,32844,1143874362.65,388.0,375.0,399.3,391.35,391.0,2925126,391.0,1143874362.65,1.56
505,TQBR,2022-04-21,ROSN,25881,726643628.4,393.3,385.05,398.7,392.85,388.0,1850516,388.0,726643628.4,-0.77
506,TQBR,2022-04-22,ROSN,27212,1015139872.2,388.0,385.7,407.3,395.4,397.35,2555772,397.35,1015139872.2,2.41
507,TQBR,2022-04-25,ROSN,19415,562483667.6,395.0,387.75,397.0,392.65,388.5,1433671,388.5,562483667.6,-2.23
508,TQBR,2022-04-26,ROSN,30221,1210499069.3,389.9,389.55,400.95,395.0,391.0,3064679,391.0,1210499069.3,0.64
509,TQBR,2022-04-27,ROSN,36663,1370480803.15,394.25,390.7,409.9,399.9,397.95,3426922,397.95,1370480803.15,1.78
510,TQBR,2022-04-28,ROSN,32249,1065164954.2,399.0,392.15,404.8,399.25,400.0,2664461,400.0,1065164954.2,0.52
511,TQBR,2022-04-29,ROSN,29734,1178206609.25,397.15,397.05,409.9,404.55,409.0,2914034,409.0,1178206609.25,2.25
512,TQBR,2022-05-04,ROSN,27195,705483539.7,410.0,394.6,414.85,404.95,396.2,1746145,396.2,705483539.7,-3.13
513,TQBR,2022-05-05,ROSN,15514,346757039.15,397.2,396.8,403.05,398.45,397.0,870253,397.0,346757039.15,0.2
514,TQBR,2022-05-06,ROSN,18546,327513783.15,395.05,391.0,398.4,393.3,392.3,832694,392.3,327513783.15,-1.18
515,TQBR,2022-05-11,ROSN,21522,388585162.3,393.85,388.6,396.35,392.55,391.55,989953,391.55,388585162.3,-0.19
516,TQBR,2022-05-12,ROSN,34267,819260459.5,391.55,370.5,393.25,379.0,375.0,2160687,375.0,819260459.5,-4.23
517,TQBR,2022-05-13,ROSN,18765,356658465.95,379.0,367.5,379.0,373.0,374.95,954972,374.95,356658465.95,-0.01
518,TQBR,2022-05-16,ROSN,21000,529512417.65,375.0,374.0,383.0,379.8,378.8,1394227,378.8,529512417.65,1.03
519,TQBR,2022-05-17,ROSN,24797,835310769.6,382.9,381.1,395.4,390.7,394.7,2140280,394.7,835310769.6,4.2
520,TQBR,2022-05-18,ROSN,29856,973951281.75,397.35,395.7,406.0,401.95,404.0,2423467,404.0,973951281.75,2.36
521,TQBR,2022-05-19,ROSN,15368,364852987.55,403.0,395.15,405.95,400.35,399.6,911286,399.6,364852987.55,-1.09
522,TQBR,2022-05-20,ROSN,25249,793962389.25,400.35,380.3,402.7,388.6,384.25,2037862,384.25,793962389.25,-3.84
523,TQBR,2022-05-23,ROSN,37887,963239248.95,384.25,365.0,389.0,372.8,367.05,2583258,367.05,963239248.95,-4.48
524,TQBR,2022-05-24,ROSN,42607,1283679005.45,366.85,350.0,367.0,356.9,359.2,3592506,359.2,1283679005.45,-2.14
525,TQBR,2022-05-25,ROSN,36194,1362949835.6,362.0,356.5,382.0,368.3,378.0,3705877,378.0,1362949835.6,5.23
526,TQBR,2022-05-26,ROSN,41140,1895727221.8,383.5,375.7,392.55,384.65,391.7,4929530,391.7,1895727221.8,3.62
527,TQBR,2022-05-27,ROSN,57708,2444352150.05,393.9,385.15,408.3,399.6,401.5,6117847,401.5,2444352150.05,2.5
528,TQBR,2022-05-30,ROSN,69735,2768975126.75,407.8,381.75,414.5,396.65,385.1,6980595,385.1,2768975126.75,-4.08
529,TQBR,2022-05-31,ROSN,32447,1011884134.15,385.1,375.15,386.7,379.7,377.0,2664983,377.0,1011884134.15,-2.1
530,TQBR,2022-06-01,ROSN,25821,751413652.45,374.4,371.0,380.35,377.7,375.95,1989328,375.95,751413652.45,-0.28
531,TQBR,2022-06-02,ROSN,33074,824014948.1,375.25,368.0,378.7,370.7,368.75,2222933,368.75,824014948.1,-1.92
532,TQBR,2022-06-03,ROSN,34955,803098414.15,369.95,360.0,371.45,364.45,365.45,2203658,365.45,803098414.15,-0.89
533,TQBR,2022-06-06,ROSN,40086,1056729052.25,368.7,364.1,373.9,370.4,368.8,2853037,368.8,1056729052.25,0.92
534,TQBR,2022-06-07,ROSN,35110,786581730.2,368.8,362.05,369.0,365.0,366.55,2153551,366.55,786581730.2,-0.61
535,TQBR,2022-06-08,ROSN,23428,832431747.85,367.15,367.0,375.0,372.05,372.85,2237505,372.85,832431747.85,1.72
536,TQBR,2022-06-09,ROSN,21263,681250789.65,377.5,367.25,378.3,373.25,373.25,1825086,373.25,681250789.65,0.11
537,TQBR,2022-06-10,ROSN,19608,555085687.15,372.0,368.1,374.6,371.35,369.5,1494476,369.5,555085687.15,-1.0
538,TQBR,2022-06-14,ROSN,19806,564062413.9,369.6,366.0,373.6,371.2,371.6,1519480,371.6,564062413.9,0.57
539,TQBR,2022-06-15,ROSN,21686,887577274.2,373.0,370.4,376.05,373.35,375.65,2377212,375.65,887577274.2,1.09
540,TQBR,2022-06-16,ROSN,57895,2297840101.8,376.8,375.35,389.8,383.95,383.0,5984711,383.0,2297840101.8,1.96
542,TQBR,2022-06-17,ROSN,24349,915046271.0,384.0,379.0,386.65,382.0,384.45,2396152,384.45,915046271.0,0.38
543,TQBR,2022-06-20,ROSN,32813,833482915.8,382.3,382.1,389.8,385.45,389.8,2162264,389.8,833482915.8,1.39
544,TQBR,2022-06-21,ROSN,37344,1083752737.9,389.05,381.1,391.9,384.55,381.3,2816910,381.3,1083752737.9,-2.18
545,TQBR,2022-06-22,ROSN,30501,1017563927.65,380.0,371.05,380.8,376.05,377.6,2707370,377.6,1017563927.65,-0.97
546,TQBR,2022-06-23,ROSN,20623,857281560.65,378.0,375.0,381.85,378.35,378.4,2266872,378.4,857281560.65,0.21
547,TQBR,2022-06-24,ROSN,20174,562111645.2,377.9,373.8,378.7,375.8,377.0,1495276,377.0,562111645.2,-0.37
548,TQBR,2022-06-27,ROSN,22509,480480422.05,377.0,372.6,378.75,376.65,376.65,1275738,376.65,480480422.05,-0.09
549,TQBR,2022-06-28,ROSN,34942,1121593504.35,377.0,373.55,385.2,378.6,381.85,2961498,381.85,1121593504.35,1.38
550,TQBR,2022-06-29,ROSN,31113,1108844395.05,381.9,374.25,386.5,379.4,384.2,2924508,384.2,1108844395.05,0.62
551,TQBR,2022-06-30,ROSN,96639,3574482917.55,386.0,348.05,387.35,366.6,362.25,9748439,362.25,3574482917.55,-5.71
552,TQBR,2022-07-01,ROSN,66793,2595412050.9,391.85,373.75,393.7,379.6,375.15,6832874,375.15,2595412050.9,3.56
553,TQBR,2022-07-04,ROSN,35985,923181462.4,376.9,367.5,380.35,373.4,371.6,2470625,371.6,923181462.4,-0.95
554,TQBR,2022-07-05,ROSN,33455,982517231.4,372.05,365.05,377.15,371.15,371.5,2647298,371.5,982517231.4,-0.03
555,TQBR,2022-07-06,ROSN,38215,930292068.25,371.55,368.4,378.7,374.35,369.65,2485084,369.65,930292068.25,-0.5
556,TQBR,2022-07-07,ROSN,48505,1368358398.15,370.1,363.1,372.8,367.65,364.95,3720956,364.95,1368358398.15,-1.27
557,TQBR,2022-07-08,ROSN,70353,1999605607.3,343.0,343.0,356.5,351.25,351.2,5692617,351.2,1999605607.3,-3.77
558,TQBR,2022-07-11,ROSN,41936,842007859.15,352.55,343.05,355.9,349.0,343.8,2412523,343.8,842007859.15,-2.11
559,TQBR,2022-07-12,ROSN,52408,1193811015.75,342.85,327.6,342.9,333.3,333.5,3581763,333.5,1193811015.75,-3.0
560,TQBR,2022-07-13,ROSN,50700,1293887168.25,334.45,317.1,335.45,324.3,321.0,3990026,321.0,1293887168.25,-3.75
561,TQBR,2022-07-14,ROSN,47030,1120559069.1,320.0,311.5,324.75,317.6,315.45,3528461,315.45,1120559069.1,-1.73
562,TQBR,2022-07-15,ROSN,42919,1242516946.45,316.8,314.05,332.5,322.4,330.5,3854047,330.5,1242516946.45,4.77
563,TQBR,2022-07-18,ROSN,32703,910402033.1,334.1,322.2,334.55,327.7,326.0,2778332,326.0,910402033.1,-1.36
564,TQBR,2022-07-19,ROSN,31516,628186382.95,325.95,316.25,327.2,321.4,320.75,1954556,320.75,628186382.95,-1.61
565,TQBR,2022-07-20,ROSN,43011,1031212171.35,322.0,319.65,333.75,327.7,330.0,3149662,330.0,1031212171.35,2.88
566,TQBR,2022-07-21,ROSN,36295,779076274.95,330.15,318.55,332.9,324.5,328.2,2400755,328.2,779076274.95,-0.55
567,TQBR,2022-07-22,ROSN,43337,1325184869.9,329.4,328.5,341.45,336.95,340.0,3933221,340.0,1325184869.9,3.6
568,TQBR,2022-07-25,ROSN,25345,684277015.2,338.8,335.0,342.2,338.8,336.6,2019634,336.6,684277015.2,-1.0
569,TQBR,2022-07-26,ROSN,30576,978600682.05,339.5,338.05,347.0,343.55,347.0,2850215,347.0,978600682.05,3.09
570,TQBR,2022-07-27,ROSN,29421,987131074.4,347.0,345.05,352.5,349.35,348.7,2825911,348.7,987131074.4,0.49
571,TQBR,2022-07-28,ROSN,30562,784531545.0,349.45,340.2,351.65,344.6,344.3,2276723,344.3,784531545.0,-1.26
572,TQBR,2022-07-29,ROSN,38634,1462099191.95,343.0,341.7,354.55,350.05,353.0,4179795,353.0,1462099191.95,2.53
573,TQBR,2022-08-01,ROSN,33993,1489610349.2,354.4,345.4,354.45,349.0,348.0,4268232,348.0,1489610349.2,-1.42
574,TQBR,2022-08-02,ROSN,40559,1132490529.35,346.25,334.0,347.95,339.55,335.8,3335172,335.8,1132490529.35,-3.51
575,TQBR,2022-08-03,ROSN,33378,908707389.85,337.0,329.0,338.95,333.9,330.25,2721480,330.25,908707389.85,-1.65
576,TQBR,2022-08-04,ROSN,35325,768480637.75,330.15,323.0,330.3,325.55,324.6,2360496,324.6,768480637.75,-1.71
577,TQBR,2022-08-05,ROSN,46407,1045085885.7,325.25,316.1,327.0,320.9,322.7,3256627,322.7,1045085885.7,-0.59
578,TQBR,2022-08-08,ROSN,31835,878483934.8,331.5,324.25,332.7,328.15,327.35,2677228,327.35,878483934.8,1.44
579,TQBR,2022-08-09,ROSN,36763,910161246.6,327.35,324.1,340.3,332.05,339.65,2740893,339.65,910161246.6,3.76
580,TQBR,2022-08-10,ROSN,28623,707590385.25,339.95,335.0,340.7,337.6,339.5,2095869,339.5,707590385.25,-0.04
581,TQBR,2022-08-11,ROSN,29365,859190008.3,341.1,333.0,342.8,338.85,333.0,2535543,333.0,859190008.3,-1.91
582,TQBR,2022-08-12,ROSN,21448,462797691.75,332.8,330.65,337.3,334.1,336.2,1385223,336.2,462797691.75,0.96
583,TQBR,2022-08-15,ROSN,24117,524507892.6,336.0,332.55,338.0,334.95,335.9,1565905,335.9,524507892.6,-0.09
584,TQBR,2022-08-16,ROSN,46379,1386633606.55,337.0,335.65,349.45,343.65,348.0,4035259,348.0,1386633606.55,3.6
585,TQBR,2022-08-17,ROSN,30836,806800252.9,348.95,342.85,351.0,345.7,344.1,2333900,344.1,806800252.9,-1.12
586,TQBR,2022-08-18,ROSN,21320,540147081.95,344.0,341.6,347.45,344.55,346.4,1567767,346.4,540147081.95,0.67
587,TQBR,2022-08-19,ROSN,15168,368908552.8,346.4,343.15,347.15,344.8,344.8,1069905,344.8,368908552.8,-0.46
588,TQBR,2022-08-22,ROSN,28725,693350617.95,344.4,343.6,349.6,347.65,349.6,1994491,349.6,693350617.95,1.39
589,TQBR,2022-08-23,ROSN,40506,1189446241.6,349.0,347.15,356.3,352.55,356.0,3373962,356.0,1189446241.6,1.83
590,TQBR,2022-08-24,ROSN,32870,907204263.95,356.55,356.0,359.45,357.55,358.2,2537196,358.2,907204263.95,0.62
591,TQBR,2022-08-25,ROSN,27605,784832214.35,358.9,353.2,360.0,357.5,355.6,2195408,355.6,784832214.35,-0.73
592,TQBR,2022-08-26,ROSN,21323,564061467.2,356.25,354.45,361.9,358.45,361.5,1573633,361.5,564061467.2,1.66
593,TQBR,2022-08-29,ROSN,31762,962094062.45,361.75,361.1,368.95,366.4,367.3,2625832,367.3,962094062.45,1.6
594,TQBR,2022-08-30,ROSN,42476,1403592866.6,367.95,360.5,370.0,365.8,361.3,3837220,361.3,1403592866.6,-1.63
595,TQBR,2022-08-31,ROSN,60078,1979623045.0,372.0,364.5,381.4,370.05,368.0,5349824,368.0,1979623045.0,1.85
596,TQBR,2022-09-01,ROSN,60253,1869039504.65,368.0,361.8,374.0,368.85,373.5,5067381,373.5,1869039504.65,1.49
597,TQBR,2022-09-02,ROSN,93815,3330191596.9,375.0,373.5,389.95,384.7,385.1,8656390,385.1,3330191596.9,3.11
598,TQBR,2022-09-05,ROSN,50235,1573935674.3,387.0,372.0,387.75,383.0,385.1,4109540,385.1,1573935674.3,0.0
599,TQBR,2022-09-06,ROSN,82176,3018101340.75,384.95,362.0,385.85,374.5,375.7,8060428,375.7,3018101340.75,-2.44
600,TQBR,2022-09-07,ROSN,62281,1990596472.95,374.85,368.0,382.85,376.65,375.95,5290945,375.95,1990596472.95,0.07
601,TQBR,2022-09-08,ROSN,39889,1029742782.55,375.1,368.25,376.0,372.2,374.4,2764815,374.4,1029742782.55,-0.41
602,TQBR,2022-09-09,ROSN,45232,1443956969.1,375.0,371.55,378.8,375.0,378.0,3850302,378.0,1443956969.1,0.96
603,TQBR,2022-09-12,ROSN,51716,1406169877.05,377.55,374.7,383.75,380.25,379.4,3698146,378.95,1365218724.35,0.37
604,TQBR,2022-09-13,ROSN,44143,986521312.7,380.55,372.05,381.25,376.15,373.4,2622798,375.05,928920839.2,-1.58
605,TQBR,2022-09-14,ROSN,60737,1477499002.15,373.0,366.9,377.5,371.4,375.75,3978478,376.4,1396345380.8,0.63
606,TQBR,2022-09-15,ROSN,145157,5214902834.2,377.0,364.0,382.9,370.9,367.3,14046443,366.65,5065000542.25,-2.25
608,TQBR,2022-09-16,ROSN,100014,2875802989.85,367.2,358.3,367.2,361.9,359.05,7946593,359.0,2774864980.65,-2.25
609,TQBR,2022-09-19,ROSN,47222,1214067500.75,356.9,355.1,362.9,358.75,358.25,3384090,357.5,1155882853.95,-0.22
610,TQBR,2022-09-20,ROSN,215742,6139549522.0,356.7,313.05,357.8,337.75,330.9,18179968,325.95,5045769241.5,-7.63
611,TQBR,2022-09-21,ROSN,143352,3872097461.25,293.4,278.2,323.6,310.2,312.55,12482054,311.6,3748224015.4,-5.55
612,TQBR,2022-09-22,ROSN,74936,2164269358.3,312.55,309.6,323.5,316.5,315.5,6837974,313.85,2074490188.65,0.94
613,TQBR,2022-09-23,ROSN,110302,2511444529.55,315.5,293.05,315.55,301.4,296.7,8332681,298.8,2349219536.65,-5.96
614,TQBR,2022-09-26,ROSN,166664,4018254008.45,289.95,252.2,289.95,269.95,257.9,14885762,266.0,3644543810.0,-13.08
615,TQBR,2022-09-27,ROSN,103298,2499319733.3,263.0,255.0,270.55,262.4,266.95,9523997,264.4,2272238227.75,3.51
616,TQBR,2022-09-28,ROSN,74775,1667521333.0,266.0,257.55,272.0,263.35,263.0,6332416,261.5,1541785030.9,-1.48
617,TQBR,2022-09-29,ROSN,83422,2199178236.6,263.0,249.5,266.45,256.35,256.05,8578846,254.0,1990771004.15,-2.64
618,TQBR,2022-09-30,ROSN,87848,2337833133.3,258.05,245.65,269.9,257.7,264.05,9072697,261.0,2201891601.55,3.12
619,TQBR,2022-10-03,ROSN,97609,2364608777.6,266.15,265.25,287.9,276.55,287.9,8554091,281.1,2061516224.3,9.03
620,TQBR,2022-10-04,ROSN,83170,2371400200.2,290.0,276.2,292.3,282.7,283.75,8388426,283.7,2235696747.15,-1.44
621,TQBR,2022-10-05,ROSN,114245,3648946414.95,283.35,265.1,289.35,277.85,283.0,13133822,282.4,3495492517.4,-0.26
622,TQBR,2022-10-06,ROSN,78781,2395777890.8,285.0,281.65,295.95,289.35,286.8,8280093,287.6,2303612084.5,1.34
623,TQBR,2022-10-07,ROSN,79375,2252444501.35,285.0,268.5,287.2,278.15,269.0,8097460,274.85,1867503528.9,-6.21
624,TQBR,2022-10-10,ROSN,78726,2287467397.8,259.05,259.05,279.0,272.8,277.85,8384617,277.85,2186668749.05,3.29
625,TQBR,2022-10-11,ROSN,55638,1304718127.95,278.15,276.2,288.0,282.5,287.3,4618371,285.2,1177876264.15,3.4
626,TQBR,2022-10-12,ROSN,55809,1613141269.6,288.3,281.05,294.2,289.2,292.0,5578035,291.15,1477937790.3,1.64
627,TQBR,2022-10-13,ROSN,65900,1942793461.15,292.0,290.35,299.6,296.55,298.8,6551518,297.65,1795636858.95,2.33
628,TQBR,2022-10-14,ROSN,58059,1708454343.65,300.0,292.25,302.8,296.95,299.55,5752922,295.5,1556796002.55,0.25
629,TQBR,2022-10-17,ROSN,74651,2262852475.2,300.0,298.05,314.5,306.45,313.45,7384310,312.65,2014406913.8,4.64
630,TQBR,2022-10-18,ROSN,72490,2136258749.4,315.95,302.9,316.6,310.95,305.45,6870049,309.85,1651354532.7,-2.55
631,TQBR,2022-10-19,ROSN,60346,1849362688.3,302.5,298.25,309.5,303.7,307.95,6089758,304.4,1672057296.2,0.82
632,TQBR,2022-10-20,ROSN,54693,1475553973.25,309.8,306.2,314.0,310.85,310.85,4748049,311.65,1334551551.5,0.94
633,TQBR,2022-10-21,ROSN,43948,1103488307.85,310.8,305.05,312.9,308.85,311.3,3572774,310.2,804727995.7,0.14
634,TQBR,2022-10-24,ROSN,41912,942721105.95,313.0,311.35,316.55,313.5,313.6,3006985,314.05,887773641.6,0.74
635,TQBR,2022-10-25,ROSN,91177,2771050424.85,312.9,312.25,332.4,322.05,332.4,8605734,329.4,2362063647.8,5.99
636,TQBR,2022-10-26,ROSN,101620,3443389640.8,333.0,326.15,342.4,333.75,340.65,10317056,336.1,2660234774.75,2.48
637,TQBR,2022-10-27,ROSN,92739,2902132054.35,341.95,337.7,347.95,344.45,343.85,8425252,344.95,2725487686.9,0.94
638,TQBR,2022-10-28,ROSN,69839,1772237712.95,342.2,338.2,344.55,341.6,341.8,5188050,342.0,1678556252.85,-0.6
639,TQBR,2022-10-31,ROSN,70672,2145337021.6,341.85,331.25,342.95,335.7,333.9,6390418,333.0,2008292046.6,-2.31
640,TQBR,2022-11-01,ROSN,46425,1068675207.4,334.8,330.05,335.95,332.7,332.35,3212050,332.0,990515201.15,-0.46
641,TQBR,2022-11-02,ROSN,50504,1454568954.85,333.1,330.5,339.7,335.4,333.7,4336878,337.4,1135230851.7,0.41
642,TQBR,2022-11-03,ROSN,46511,1336618232.6,333.5,328.85,335.85,332.95,335.0,4014344,334.55,1222892443.15,0.39
643,TQBR,2022-11-07,ROSN,125073,4209872212.15,338.0,337.3,357.45,348.8,356.7,12072626,354.2,3624586368.85,6.48
644,TQBR,2022-11-08,ROSN,69649,2372118635.65,356.8,349.3,359.2,353.25,351.95,6712486,351.65,2099182536.45,-1.33
645,TQBR,2022-11-09,ROSN,56749,1979486691.35,350.0,346.15,353.1,349.45,348.6,5664714,348.0,1408199070.8,-0.95
646,TQBR,2022-11-10,ROSN,69201,2104501218.4,348.5,348.0,359.85,354.25,358.25,5938779,359.0,1844694692.75,2.77
647,TQBR,2022-11-11,ROSN,85717,3092613144.6,360.0,350.0,363.5,357.75,356.95,8644001,354.5,2877800195.4,-0.36
648,TQBR,2022-11-14,ROSN,72422,2433981483.25,357.7,348.35,358.6,352.1,350.85,6922459,351.1,2290176142.4,-1.71
649,TQBR,2022-11-15,ROSN,93078,2618212134.45,350.5,326.75,351.0,341.3,338.4,7671493,343.25,1362837096.8,-3.55
650,TQBR,2022-11-16,ROSN,38950,1218310746.85,339.95,338.5,344.95,342.05,342.5,3561778,342.1,1041022135.15,1.21
651,TQBR,2022-11-17,ROSN,49039,1249350426.45,342.5,335.2,343.4,338.2,336.95,3693834,337.0,1037323873.95,-1.62
652,TQBR,2022-11-18,ROSN,34996,863491417.4,336.7,332.85,338.4,335.3,336.9,2575464,337.0,735285545.4,-0.01
653,TQBR,2022-11-21,ROSN,74673,2060763236.05,335.6,324.8,336.1,329.85,331.85,6247285,326.95,1327207692.0,-1.5
654,TQBR,2022-11-22,ROSN,40248,1269235620.05,331.9,330.4,337.1,333.95,334.95,3800904,335.35,1009550302.9,0.93
655,TQBR,2022-11-23,ROSN,48540,1323811637.4,335.8,331.25,339.5,336.7,337.95,3931550,337.85,1234902899.8,0.9
656,TQBR,2022-11-24,ROSN,28389,746875344.2,338.25,333.75,339.2,336.45,334.75,2219799,336.05,597165122.95,-0.95
657,TQBR,2022-11-25,ROSN,26242,652050919.8,334.1,332.4,337.0,334.7,335.9,1948117,335.85,583570869.85,0.34
658,TQBR,2022-11-28,ROSN,73768,1418538562.6,332.8,328.05,334.8,330.95,333.2,4286219,333.45,1252377254.3,-0.8
